date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,close_EMA_15#2#1&trend,K#40#1&thre&HS,close_EMA_15#close_EMA_25#1&diff,MACD#0#1&thre,close_EMA_25#2#1&trend,close_EMA_7#close_EMA_15#1&diff,close#close_shift_4#1&diff,close_EMA_7#close_EMA_15#1&diff*close_EMA_15#close_EMA_25#1&diff*close_EMA_15#2#1&trend*close_EMA_25#2#1&trend*MACD#0#1&thre*close#close_shift_4#1&diff*K#40#1&thre&HS,MACD#0#0&thre,K#40#0&thre&HS,MACD#0#0&thre+K#40#0&thre&HS
20150105,3126,600583XSHG20150105,20200210010022,0,2251687,11.31,2464717568,600583.XSHG,10.41,1500,11.1,10.57,404901.40625,442135.46875,5.413105413099999,10.53,3.0,10.733335122103114,10.639225071477243,10.249051776984986,9.901548289790616,10.825237118494202,10.194774334386754,9.564776168711909,9.190956642482906,9.7379854721305,9.098756754485118,8.768248238045416,10.4751736653167,9.946345438388876,9.296749307330627,8.719634415531267,11.055335175766208,10.789428875276203,10.24473580154054,9.575651786550546,8.981223447997207,10.411335068440016,10.160918455357198,9.647955075237208,9.017846828110711,8.458045383065329,10.88,3.5254616675993127,27.36368643289885,-55.77073217176053,72.1509627237138,72.87606450949552,70.70075915215037,7.749077490774938,53.383458646616546,72.4845995893224,3.9325842696629207,21.444201312910273,70.83333333333334,0.5962171741934066,0.12809647600345464,9.700754896694434,10.361020308889568,10.722,10.639000000000001,9.8055,9.246,8.919,8.593999999999998,0.5299999999999994,0.21000000000000085,0.16000000000000014,0.0700264575786447,9.6925,11.483069462489517,7.9019305375104825,101.63132137030995,81263628,0.6947166669092273,0.6505493971295101,2.253212044993203,1.787313432835821,1.5937499999999984,50.0,0,1,1,1,0,1,1,0.0,0,0,0.0
20150106,3127,600583XSHG20150106,20200210010022,0,1581121,10.99,1702996480,600583.XSHG,10.51,1500,10.76,10.88,404901.40625,442135.46875,-3.0630630631,11.1,4.0,10.742223414735408,10.66941880360793,10.31717820672032,9.979589354355106,10.792618559247103,10.26542754258841,9.64188738363372,9.259175918896693,9.816601974274306,9.163903548426877,8.820662758096852,10.526960271622755,10.023836349018506,9.368127389899868,8.770013812678645,11.06449011717747,10.842769079771438,10.324551439489063,9.649171211596864,9.033114227059004,10.419956712293343,10.211151463474073,9.72312125854795,9.08708356820287,8.506913398298286,10.71,0.5795475789867208,22.57638240185915,-32.02091742187673,69.1297245898584,71.62728453628314,64.13460469700891,21.653543307086636,46.103896103896076,61.111111111111114,-2.2706630336058127,20.763187429854085,67.21728081321474,0.6056105999327943,0.07514740591510227,9.779217496939289,10.422401799829636,10.698,10.67,9.919,9.342666666666668,8.992250000000002,8.635666666666667,-0.12000000000000098,0.10999999999999943,0.25,0.0658749839300081,9.8055,11.53486867093168,8.076131329068321,87.55426917510857,79682507,0.6025975556825681,0.6486571112958976,2.189640166714568,1.7021276595744677,1.4345047923322671,33.33333333333333,0,1,1,1,0,1,1,0.0,0,0,0.0
20150107,3128,600583XSHG20150107,20200210010022,0,1345951,10.75,1424945664,600583.XSHG,10.42,1500,10.66,10.56,404901.40625,442135.46875,-0.9293680297,10.76,4.0,10.714815609823603,10.667064102705947,10.36288777915761,10.041444867595553,10.726309279623553,10.31474909976486,9.707572068560577,9.320081313727274,9.881478745483976,9.222573997508176,8.869066369725884,10.55114931314589,10.084423363397695,9.431145566002312,8.81668013829152,11.036260078118314,10.867683792540266,10.386956064299628,9.714079932982383,9.081180542440265,10.393371141528895,10.234614833751511,9.781890662495764,9.148211199022242,8.552179734142772,10.39,-0.2619760479041794,20.631902951294588,-13.758628586383828,64.87842936863042,69.37766614706557,55.87995581176014,25.59055118110237,48.29931972789113,52.78514588859417,-2.022058823529417,8.775510204081629,65.10416666666667,0.6073874247007269,0.014214598143461375,9.844460645314156,10.458955369086617,10.688,10.668,10.014,9.433333333333334,9.056,8.674333333333331,0.09999999999999963,0.08999999999999986,0.14000000000000054,0.05960737285286015,9.919,11.591057415282144,8.246942584717857,63.42182890855462,78336556,0.4056628483147128,0.5041302019986404,2.06241199683082,1.7482142857142848,1.4428571428571413,33.33333333333333,0,1,1,1,0,1,1,0.0,0,0,0.0
20150108,3129,600583XSHG20150108,20200210010022,0,1348549,10.76,1409279616,600583.XSHG,10.24,1500,10.27,10.64,404901.40625,442135.46875,-3.6585365854000003,10.66,1.0,10.566543739882405,10.567798077029456,10.350502741936594,10.062222606905047,10.498154639811776,10.309155462294251,9.743857741556669,9.361382126173913,9.911364995831363,9.26364952701766,8.905933044206781,10.500031256210274,10.10209732878839,9.472065294490003,8.852564579321356,10.883540052078876,10.815032193896585,10.405160248652043,9.756227253324703,9.118141516700998,10.249547427685929,10.185030318523967,9.799034408924738,9.187903335655305,8.586987641941715,10.53,-3.6946736684170896,15.580264697938233,9.068502637850534,46.17626285394074,61.64386504935729,15.241058463107665,42.97520661157029,46.103896103896076,44.783715012722645,-4.108309990662944,-1.7224880382775094,59.44517833553501,0.5966905864224751,-0.0855747062260146,9.875982078994591,10.42988531230406,10.663999999999998,10.699000000000002,10.097000000000001,9.505333333333333,9.11325,8.708833333333333,-0.37000000000000105,0.11999999999999922,0.029999999999999364,0.05774295314872716,10.014,11.559019093733149,8.468980906266848,76.0,79685105,-0.00403994303470515,0.2008114526400038,1.3565166508790796,1.640336134453781,1.3767019667170937,33.33333333333333,1,1,1,0,1,1,0,0.0,1,0,1.0
20150109,3130,600583XSHG20150109,20200210010022,0,1899064,10.97,2015839488,600583.XSHG,10.38,1500,10.44,10.55,404901.40625,442135.46875,1.6553067186000001,10.27,2.0,10.524362493254936,10.535848557772091,10.36243570967838,10.096566006277314,10.469077319905887,10.325511029507467,9.788770145327208,9.4082785554707,9.95202922692126,9.309780918115006,8.94630322725397,10.48911648235386,10.134278535570447,9.519281621588053,8.89176051563441,10.840093368052585,10.803789976824477,10.438306891637565,9.804860070235696,9.158513331103443,10.208631618457288,10.174442987883243,9.830250179503334,9.23370317294041,8.625007700165375,11.1,-1.934999060680047,16.830796777081467,1.6103903667788615,38.67891207806574,53.98888072559343,8.058974783010356,58.3892617449665,47.13375796178346,57.10059171597632,0.4812319538017222,-2.247191011235957,63.193504736129896,0.5800885159078166,-0.13281656411726805,9.917761184254251,10.431441418103434,10.645999999999997,10.675,10.166,9.581666666666667,9.16925,8.746166666666669,-0.1100000000000012,0.4199999999999999,0.05999999999999873,0.05337556755313545,10.097000000000001,11.572295224692333,8.621704775307666,123.36633663366352,81584169,-0.21254010225310072,-0.10829002264390293,0.8560073494073507,1.654605263157894,1.4792626728110587,50.0,0,1,1,0,1,1,0,0.0,1,0,1.0
20150112,3131,600583XSHG20150112,20200210010022,0,1165726,10.36,1181779072,600583.XSHG,9.96,1500,10.06,10.28,404901.40625,442135.46875,-3.6398467432999997,10.44,2.0,10.369574995503289,10.41688641832907,10.322110948387932,10.093241823888466,10.264538659952944,10.292322150819038,9.806268845628676,9.436614270450237,9.96033467100424,9.339201274267358,8.975611037063077,10.411095303744071,10.127204389325644,9.545658127852052,8.920605935001461,10.68066224536839,10.723428162856393,10.431020521005413,9.832027871687615,9.188224113051506,10.058487745638189,10.098762444631749,9.823388257645876,9.25928838401649,8.652987756951418,10.76,-3.6213834067829103,12.024231086167353,49.095401291145365,28.25507718784629,45.410946213011066,-6.0566608624832545,83.8926174496644,12.318840579710148,39.80263157894737,-4.46343779677112,1.0040160642570244,58.66666666666668,0.5532706510704634,-0.2145429186988264,9.928297392828007,10.374296584549061,10.437999999999999,10.580000000000002,10.219,9.646333333333333,9.218,8.7795,-0.21999999999999886,0.08000000000000007,0.09999999999999963,0.050993854200192236,10.166,11.542806449723413,8.789193550276583,29.60893854748601,80418443,-0.5205602900664743,-0.3665501961597875,0.9194000846115652,1.5464566929133858,1.3299711815561954,33.33333333333333,0,1,1,0,1,1,0,0.0,1,0,1.0
20150113,3132,600583XSHG20150113,20200210010022,0,694244,10.21,699767104,600583.XSHG,9.95,1500,10.0,9.98,404901.40625,442135.46875,-0.5964214712,10.06,2.0,10.246383330335528,10.312664813746805,10.279162821936207,10.084765294444061,10.132269329976474,10.255781881966657,9.818767629781664,9.461109302169788,9.96338585015776,9.365114949786284,9.00256864135089,10.336350703063331,10.115089685580344,9.567821146005608,8.947257640310069,10.553774830245594,10.64644122415523,10.418542376147755,9.854855780385776,9.215675369519367,9.938991830425461,10.026260181971427,9.811636995012933,9.28078651162544,8.678839911100765,10.66,-2.7804783200466616,10.845082912122026,67.86230501497455,20.062208321309303,36.96136691577714,-13.736108867626363,87.91946308724835,15.454545454545453,31.76895306859205,-9.909909909909906,-6.3670411985018704,59.37921727395411,0.5192372803674637,-0.27226696562399666,9.93360869706297,10.316712494618436,10.286,10.492,10.2745,9.714333333333334,9.269,8.814666666666666,0.01999999999999957,0.21000000000000085,0.030000000000001137,0.05056076596489813,10.219,11.459813845828615,8.978186154171384,41.891891891892,79724199,-0.747902701325303,-0.6342314956958887,0.7398364482603002,1.4864864864864862,1.240687679083094,16.666666666666664,0,1,1,0,1,1,0,0.0,1,0,1.0
20150114,3133,600583XSHG20150114,20200210010022,0,526529,10.18,530079776,600583.XSHG,9.95,1500,10.07,10.06,404901.40625,442135.46875,0.7,10.0,2.0,10.187588886890351,10.251998610310103,10.251274445678044,10.08342299494915,10.101134664988237,10.232559146720824,9.83497616979575,9.487582810771103,9.971586938607164,9.392757500775057,9.030658940262711,10.28792330250636,10.110795429810787,9.592317675468747,8.97497967388266,10.493216553497064,10.596561001581554,10.41411929270511,9.880087205732814,9.244229064099137,9.88196122028364,9.979285603431167,9.807471566916464,9.304548145204686,8.705730283666178,10.27,-0.9638080251770332,11.120919864933477,81.94625998547545,16.315982018127794,30.079571949894024,-11.211197845404671,83.22147651006713,22.429906542056084,35.05535055350552,-6.412639405204457,-8.537693006357852,57.183499288762455,0.4823988182291333,-0.2947076971066436,9.943711756539788,10.2787567262156,10.168,10.427999999999999,10.325,9.786666666666667,9.32275,8.850500000000002,0.009999999999999787,0.10999999999999943,0.1100000000000012,0.04537512335300399,10.2745,11.38930043057042,9.159699569429577,61.943319838056745,79197670,-0.7908339006382368,-0.7693683009817699,0.5294919104437447,1.5928449744463362,1.3596899224806192,33.33333333333333,0,1,1,0,1,1,0,0.0,1,0,1.0
20150115,3134,600583XSHG20150115,20200210010022,0,831730,10.4,853657856,600583.XSHG,10.12,1500,10.38,10.21,404901.40625,442135.46875,3.0784508441000002,10.07,3.0,10.251725924593568,10.283998957732578,10.268437852920972,10.11038454086286,10.24056733249412,10.250989253380721,9.870138997550862,9.526383558128881,10.003003327945077,9.431472892901526,9.066167915518953,10.304664520232476,10.136433960304997,9.630741203494665,9.00967153378679,10.559277702331373,10.613804455839453,10.440526979114145,9.919663439599505,9.279961679800396,9.94417414685576,9.9955245846255,9.832340941495843,9.341818967389825,8.739381387773186,10.44,1.8645731108930272,13.990775312980466,53.17001771820417,21.416537031693068,27.191893643827036,9.86582380742513,68.38235294117639,55.55555555555562,44.21052631578947,-2.626641651031889,-4.595588235294118,59.47802197802199,0.44957969664062997,-0.2625529727080265,9.976029404203508,10.294332614490123,10.19,10.426999999999998,10.387,9.864333333333333,9.38825,8.894833333333334,0.16999999999999993,0.01999999999999957,0.09000000000000162,0.042875313434989605,10.325,11.298223509785904,9.35177649021409,120.00000000000048,80029400,-0.5386080116311944,-0.6647209561347156,0.7237818294746899,1.5694682675814742,1.4006410256410244,50.0,0,1,1,0,1,1,0,0.0,1,0,1.0
20150116,3135,600583XSHG20150116,20200210010022,0,815395,10.4,840405568,600583.XSHG,10.18,1500,10.29,10.35,404901.40625,442135.46875,-0.8670520231000001,10.38,4.0,10.264483949729044,10.285499218299432,10.271312805864842,10.126713218966238,10.26528366624706,10.25586559670813,9.897226804160484,9.559584272992842,10.025079995026225,9.465140622591663,9.098374023005297,10.301998243826572,10.151059297418804,9.662900169177849,9.041284582335264,10.572418468220915,10.61105819114137,10.455591076341367,9.952787174253187,9.312523119805322,9.956549431237171,9.992938296511776,9.84652751849624,9.373013164102517,8.770046044865207,10.06,1.2795275590551085,12.436897659476841,73.79886316725387,25.17512725189793,26.519638179850663,22.486105395992457,75.00000000000003,41.75824175824175,48.091603053435094,0.1947419668938615,-3.921568627450996,59.64187327823692,0.4185396719207244,-0.2483201977592451,9.999286485373617,10.293666058414717,10.16,10.402999999999999,10.456,9.929333333333334,9.45175,8.9375,-0.0600000000000005,0.05000000000000071,0.10999999999999943,0.04007503988641674,10.387,11.089635040401488,9.684364959598511,48.663101604278246,79214005,-0.3297939428924016,-0.434200977261798,0.8460301540550831,1.4723183391003452,1.3311582381729188,50.0,0,1,1,0,1,1,1,0.0,1,0,1.0
