date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,close_EMA_15#2#1&trend,close#close_shift_4#1&diff,K#40#1&thre&HS,MACD#0#1&thre,close_EMA_7#close_EMA_15#1&diff,close_EMA_15#close_EMA_25#1&diff,close_EMA_25#2#1&trend,close_EMA_7#close_EMA_15#1&diff*close_EMA_15#close_EMA_25#1&diff*close_EMA_15#2#1&trend*close_EMA_25#2#1&trend*MACD#0#1&thre*close#close_shift_4#1&diff*K#40#1&thre&HS,MACD#0#0&thre,K#40#0&thre&HS,MACD#0#0&thre+K#40#0&thre&HS
20150105,4509,600705XSHG20150105,20200210010146,0,2146958,18.45,3818776064,600705.XSHG,17.11,1500,17.97,18.0,148928.4375,373269.84375,0.447177194,17.89,4.0,18.441590712797844,18.792383422851017,19.26186093893469,19.317522207664254,18.0352734375,19.28126600682665,19.28000436014766,19.174859983522467,19.30662298867,19.13568083380988,18.91907344267957,19.095898051880827,19.31744975485162,19.212206266160194,18.873676154124183,18.99483843418178,19.668774993437253,19.896973247497172,19.788572454145,19.43988643874791,17.888342991413907,18.523021110324407,18.73792626220607,18.635840078175388,18.307465869500454,15.06,4.818012132524502,-5.80477423548285,399.7527497500168,28.294547718021303,35.99121617201032,12.901210810043251,76.73860911270985,20.186335403726694,48.26892109500805,-28.29209896249003,-4.567180031864044,48.26892109500805,0.2517460656800238,-0.7056101889027813,19.302077858562452,19.201018829791092,17.144000000000002,20.067,19.4485,19.242333333333328,19.13925,19.036166666666666,-0.030000000000001137,0.4499999999999993,0.8599999999999994,0.020001014602403985,19.4915,24.931909083883305,14.051090916116692,-68.69565217391303,30282930,-2.3676222366737147,-2.4148324338489364,0.6263567770108729,1.1686746987951817,0.3483146067415727,66.66666666666666,0,1,1,0,0,0,0,0.0,1,0,1.0
20150106,4510,600705XSHG20150106,20200210010146,0,1213974,18.19,2144071424,600705.XSHG,17.3,1500,17.59,17.59,148928.4375,373269.84375,-2.1146355036,17.97,4.0,18.157727141865227,18.491787567138267,19.038946147076725,19.160474734240236,17.81263671875,19.069857755973324,19.170971820783294,19.10595302771714,19.17457506646461,19.075065899150673,18.88409782576695,18.822098406084315,19.15293073058004,19.13307425317677,18.841980446614944,18.702458956121184,19.386761358266845,19.72751865249744,19.707066480772074,19.40723986001339,17.61299532760927,18.257435453901785,18.57834280866264,18.559082025581464,18.276721033216496,16.57,-0.3399433427761968,-7.6766425579711175,745.5312469341527,25.604305459762674,32.5289126012611,11.755091176765802,79.77617905675459,81.86397984886652,47.541633624107845,-36.19876677548059,-6.585236325013268,47.541633624107845,0.15697935306547556,-0.7581337009163859,19.175257276446718,18.953169779054,17.65,19.942999999999998,19.3865,19.201,19.10825,19.0155,0.0,0.6000000000000014,0.28999999999999915,0.025060707609794543,19.4485,24.943677067210842,13.953322932789149,-1132.1839080459847,29068956,-2.187906332303584,-2.277764284488649,0.6657538158640094,1.3025641025641044,0.34431137724550964,50.0,0,1,1,0,0,0,0,0.0,1,0,1.0
20150107,4511,600705XSHG20150107,20200210010146,0,1364334,18.18,2430385920,600705.XSHG,17.38,1500,17.59,17.43,148928.4375,373269.84375,0.0,17.59,4.0,17.968484761243484,18.2663406753537,18.845753327466504,19.01770430385476,17.701318359375,18.88487553647666,19.068973638797274,19.040042026512047,19.05268467673657,19.0168280207526,18.850042619825714,18.598080514068986,19.004080184810512,19.057802338387656,18.811067349167658,18.50753930408079,19.15602292949105,19.574202590354822,19.629536408539288,19.375399369642693,17.42943021840618,18.04013809864692,18.4339577792662,18.486068268236025,18.24673532869263,18.23,-1.4786602442029957,-7.556312342992897,2898.107128473366,23.810810620923576,29.62287860781526,12.186674647140222,79.77617905675459,70.73170731707319,47.541633624107845,16.799468791500658,-6.585236325013268,47.541633624107845,0.06270759044887933,-0.7541741009327698,19.057830811524735,18.743451351507236,17.854000000000006,19.631,19.324499999999997,19.159666666666674,19.07725,18.99483333333333,0.16000000000000014,0.5899999999999999,0.05000000000000071,0.029608746268123157,19.3865,24.933133122895363,13.839866877104633,288.25688073394394,30433290,-1.9196370328610493,-2.0537716825823167,0.9027535089168413,1.6450000000000014,0.49014084507042294,50.0,0,0,1,0,0,0,0,0.0,1,0,1.0
20150108,4512,600705XSHG20150108,20200210010146,0,995340,17.79,1709875840,600705.XSHG,16.8,1500,16.85,17.58,148928.4375,373269.84375,-4.206935758999999,17.59,1.0,17.595656507495654,17.912255506515272,18.579652883804304,18.8206402762316,17.2756591796875,18.630516094417075,18.92581404919745,18.94482280796805,18.88324739391068,18.931854372879947,18.797409919303988,18.280247693329173,18.798929691019033,18.95010466334436,18.762645933138828,18.123526202720527,18.828655124129046,19.362897581749607,19.51860780324469,19.325525311133,17.06778681227079,17.731840262529293,18.234961800288463,18.381601523444022,18.199766555144667,17.89,-4.141540562066227,-11.26067768403535,-1259.0031853101325,20.643391466440395,26.62971622735697,8.670741944607245,85.69144684252599,5.194805194805099,41.98504983388705,1.6898008449004291,-10.515135422198602,46.1864406779661,-0.03826125661405466,-0.8077507765034719,18.894287788448832,18.45215114358304,17.578000000000007,19.038,19.2255,19.093666666666667,19.02775,18.961833333333328,-0.7299999999999969,0.21000000000000085,0.05000000000000071,0.03548411718800445,19.324499999999997,24.97265536259405,13.676344637405936,77.59607522485685,29437950,-1.8580059918739416,-1.888821512367496,0.7696755242978002,1.258992805755398,0.4470046082949312,33.33333333333333,0,0,1,0,0,0,0,0.0,1,0,1.0
20150109,4513,600705XSHG20150109,20200210010146,0,1112133,17.25,1866819200,600705.XSHG,16.38,1500,16.42,16.7,148928.4375,373269.84375,-2.5519287834,16.85,2.0,17.203771004997105,17.539191629886453,18.29169916596373,18.60240025111964,16.84782958984375,18.35420158261494,18.764148626668586,18.835047903273786,18.69376682514832,18.83335027982584,18.734846500374925,17.94202083999659,18.572364958541037,18.826684923669024,18.70480282367861,17.71988413514702,18.480281465196487,19.129535907297267,19.391485471379095,19.265946908388973,16.68765787484719,17.403760214796694,18.015194009784807,18.261884375958953,18.143658738968245,17.97,-4.9988428604489545,-13.305174234424493,-564.7037057593799,24.712341492924853,25.990591315879602,22.155841847015356,89.12869704236608,4.907975460122609,35.82887700534759,-9.928688974218314,-20.714630613230323,45.433876468359244,-0.14490794637483825,-0.8531735180862684,18.7110072115267,18.139512506108726,17.284000000000002,18.174,19.105,19.01333333333333,18.9675,18.921666666666663,-0.2799999999999976,0.5500000000000007,0.0400000000000027,0.040782533753168884,19.2255,25.00360176442056,13.447398235579438,38.821859474804675,30550083,-1.9051295590852435,-1.8815677754795923,0.6607318171552904,1.306451612903228,0.4864864864864862,16.666666666666664,0,0,1,0,0,0,0,0.0,1,0,1.0
20150112,4514,600705XSHG20150112,20200210010146,0,819981,16.69,1318124288,600705.XSHG,15.6,1500,15.76,16.3,148928.4375,373269.84375,-4.0194884287,16.42,2.0,16.7225140033314,17.09439372241484,17.95413927716857,18.344000228290575,16.303914794921877,18.029926384788073,18.57033258623835,18.70135016834884,18.468092453983058,18.712826739440512,18.65656106615454,17.54528977817903,18.30452067677522,18.677090537148587,18.632091642847048,17.224189423431348,18.071648471524398,18.85365629707848,19.23740325326304,19.191054392132454,16.220838583231462,17.018931084833657,17.75538505647196,18.11677782103413,18.073128893561627,17.59,-6.424415152594718,-16.519233417732256,-388.67223769730896,17.95637581009805,23.312519480619077,7.2440884690559955,94.40447641886492,0.0,27.665706051873197,-11.906092789267749,-30.81650570676032,44.32532347504622,-0.2597224422462441,-0.9185159669712472,18.492414084746944,17.773433659015073,16.842000000000002,16.993000000000002,18.9515,18.911,18.89075,18.8705,-0.5400000000000009,0.39000000000000057,0.16000000000000014,0.047698777407991236,19.105,25.064437137851186,13.145562862148804,34.201012292118605,29730102,-2.084167473834457,-1.9946485164598504,0.5982258567637698,1.1684210526315806,0.4635879218472465,16.666666666666664,0,0,1,0,0,0,0,0.0,1,0,1.0
20150113,4515,600705XSHG20150113,20200210010146,0,650844,16.31,1043502400,600705.XSHG,15.66,1500,16.27,15.8,148928.4375,373269.84375,3.2360406091000002,15.76,2.0,16.571676002220936,16.88829529181113,17.729587373546096,18.15545475299143,16.286957397460938,17.80993558668957,18.42192403228749,18.595639291464103,18.299008419061288,18.61702961240363,18.59375682757152,17.313418909419205,18.110756802796626,18.55967148655597,18.57376839240638,17.068826282287564,17.83282147670178,18.654079506880525,19.11646163115265,19.13098144417857,16.07452572215431,16.79401634213663,17.567434098712727,18.002881341959288,18.016555340634188,17.59,-1.8578839425744955,-13.58339441452352,-211.60945595854983,18.17462091043574,21.5998866238913,11.324089483524617,90.3277378097522,21.79487179487179,19.978746014877785,-9.460211463550358,-35.07581803671189,45.355587808418,-0.3649088830364712,-0.8414915263218161,18.327790819210136,17.542136173012754,16.578,17.114,18.823500000000006,18.825666666666667,18.82675,18.827833333333327,0.4699999999999989,0.03999999999999915,0.14000000000000054,0.05169386038279146,18.9515,25.024760327040163,12.878239672959836,38.58267716535424,29079258,-1.930635390847708,-2.0074014323410823,0.6729878514756473,1.2563451776649754,0.5514834205933675,16.666666666666664,0,0,1,0,0,0,0,0.0,1,0,1.0
20150114,4516,600705XSHG20150114,20200210010146,0,532374,16.48,867368640,600705.XSHG,16.05,1500,16.43,16.18,148928.4375,373269.84375,0.98340504,16.27,3.0,16.524450668147292,16.773721468858348,17.556309057073282,17.998595229992215,16.358478698730472,17.63744363835337,18.29341280439797,18.50148106140045,18.155238540671963,18.53126374525055,18.536815858424905,17.152797289524802,17.950684726339805,18.455785072577623,18.52083583950745,17.020184188191713,17.667381208210546,18.48920526813,19.00945862475496,19.076460914692674,16.028717148102874,16.638213370839058,17.412164184549606,17.902111520400297,17.96521076432223,16.85,0.5138871895265092,-12.510516842923625,-106.27680849596615,19.80159912547568,21.000457457752763,17.403882460921526,89.04876099120705,26.8,60.58732612055642,-6.594656054576465,-40.406238665215824,45.67099567099567,-0.455162190679038,-0.7220264611405343,18.187213721490867,17.371038300241562,16.345999999999997,17.1,18.7035,18.74566666666666,18.76675,18.787833333333328,0.25,0.05000000000000071,0.129999999999999,0.054311024107684965,18.823500000000006,24.98569530686914,12.661304693130868,35.91905564924121,28546884,-1.577390516394817,-1.7540129536212623,0.7342176541439475,1.289926289926291,0.5663865546218484,33.33333333333333,0,0,1,0,0,0,0,0.0,1,0,1.0
20150115,4517,600705XSHG20150115,20200210010146,0,1869330,18.07,3308247296,600705.XSHG,16.51,1500,18.07,16.57,148928.4375,373269.84375,9.981740718200001,16.43,4.0,17.039633778764866,17.09779110164376,17.624801182796844,18.005086572720195,17.214239349365233,17.6915131835592,18.278999075081973,18.4827210152526,18.148681729851038,18.513174970926997,18.524531230571625,17.319561418702108,17.962048085736015,18.43696628854945,18.509704090383813,17.55082279212781,17.839148261263176,18.500909528308092,18.990075277205925,19.06499521309533,16.528444765401915,16.799974576141047,17.423186643163938,17.883857299892963,17.954412967672297,16.42,8.92103676913806,-3.699598170985167,-8.146834915006798,42.08995497253935,28.03028996268162,70.20928499225482,75.93924860111909,67.9411764705882,61.36363636363637,2.7288231949971604,19.986719787516602,48.705722070844686,-0.5041218233767278,-0.3916770615815188,18.178531223602654,17.478570869435167,16.589999999999996,17.084,18.6655,18.720333333333333,18.74775,18.775166666666667,1.5,0.0,0.05999999999999873,0.05828147363944736,18.7035,24.87147689684389,12.535523103156107,139.8956975228163,30416214,-0.5868748030190244,-1.0821326597069207,0.9498265348501956,1.6343825665859584,0.8534923339011923,50.0,0,1,1,0,0,0,0,0.0,1,0,1.0
20150116,4518,600705XSHG20150116,20200210010146,0,2311598,19.67,4278733824,600705.XSHG,17.61,1500,19.11,18.11,148928.4375,373269.84375,5.755395683500001,18.07,4.0,17.729755852509907,17.60084332623282,17.822827691757265,18.10553324792745,18.16211967468261,17.8688240356143,18.33261203797991,18.509994014589445,18.22262928909327,18.536579874027893,18.539938303451315,17.645095706210817,18.07137683947544,18.469797201303138,18.524526211608904,18.261648528085203,18.174448577397143,18.613518144659704,19.02389111734223,19.080261997957173,17.19786317693461,17.11574283502449,17.52923553429118,17.915703285264048,17.968790425260636,15.76,11.571695469406814,1.8124860147684203,54.99398012743685,56.80689872862163,37.622492884661625,95.17571041654163,12.147505422993538,83.54114713216954,57.35785953177257,13.412462908011856,15.328907664453828,50.46052631578948,-0.5068912475609939,-0.022155393474128537,18.2475289107432,17.72955996644514,17.128,17.206,18.6795,18.729666666666667,18.75475,18.77983333333333,1.0,0.5600000000000023,0.5,0.06117967208982979,18.6655,24.836177353419156,12.494822646580849,347.10424710424843,32727812,0.6355963108075543,0.024360753894264956,1.2173242817540832,1.7948164146868273,1.0442338072669826,66.66666666666666,0,1,1,0,0,0,0,0.0,1,0,1.0
