date,Unnamed: 0,Unnamed: 0.1,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,DEA,close_multiply_0.5,DEA_shift_1,UpperShadowRate,LowerShadowRate,EntityRate,LimitUp,LimitDown,RSI_12#20#1&thre,close_MA_10_shift_1#close_MA_5#1&diff,D_shift_1#10#0&thre,D_shift_1#90#1&HS&thre,K#90#1&thre,close#close_shift_1#1&diff,D_shift_1#80#1&thre,RSI_12#40#0&thre,K#80#1&HS&thre,D_shift_1#80#1&HS&thre,K#80#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+K#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+K#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+K#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+K#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+D_shift_1#80#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*K#90#1&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*close#close_shift_1#1&diff*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*K#90#1&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*close_MA_10_shift_1#close_MA_5#1&diff*D_shift_1#80#1&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*K#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#10#0&thre+D_shift_1#90#1&HS&thre*RSI_12#20#1&thre*RSI_12#40#0&thre*D_shift_1#80#1&thre,D_shift_1#90#1&thre,D_shift_1#20#0&thre,close_MA_20#close#1&HS&diff,close_MA_20_shift_1#close_MA_20#1&HS&diff,open#close#1&diff,D_shift_1#30#0&HS&thre,open#open_shift_1#1&HS&diff,K#10#0&thre,close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*open#close#1&diff+close_MA_20#close#1&HS&diff*open#open_shift_1#1&HS&diff*K#10#0&thre+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*open#close#1&diff+close_MA_20#close#1&HS&diff*D_shift_1#20#0&thre*K#10#0&thre+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*open#close#1&diff+close_MA_20#close#1&HS&diff*D_shift_1#90#1&thre*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*open#open_shift_1#1&HS&diff*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#20#0&thre*K#10#0&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*open#close#1&diff+close_MA_20_shift_1#close_MA_20#1&HS&diff*D_shift_1#90#1&thre*K#10#0&thre+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*open#close#1&diff+D_shift_1#30#0&HS&thre*open#open_shift_1#1&HS&diff*K#10#0&thre+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*open#close#1&diff+D_shift_1#30#0&HS&thre*D_shift_1#20#0&thre*K#10#0&thre+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*D_shift_1#90#1&HS&thre+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*open#close#1&diff+D_shift_1#30#0&HS&thre*D_shift_1#90#1&thre*K#10#0&thre
20161017,0,0,603160XSHG20161017,20200210010116,0,145,27.96,404954,603160.XSHG,23.3,1500,27.96,23.3,4500.0,44500.0,,,1,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,28.7988,28.7988,28.7988,28.7988,28.7988,27.1212,27.1212,27.1212,27.1212,27.1212,,,,,,,,,,,,,,0.0,0.0,27.96,27.96,,,,,,,4.66,0.0,0.0,,,,,,145,,,,,,,,,,,,,,,,0.0,13.98,,0.0,0.0,1.0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20161018,1,1,603160XSHG20161018,20200210010116,0,176,30.76,127223,603160.XSHG,30.76,1500,30.76,30.76,4500.0,44500.0,10.0143061516,27.96,2,28.89333333333333,28.66,28.33333333333333,28.21454545454545,29.36,28.31,28.140645161290326,28.081739130434784,28.17538461538461,28.069803921568628,28.033684210526317,28.46909090909091,28.22666666666667,28.096585365853663,28.02913580246914,29.760133333333336,29.32316363636364,29.07346666666667,28.93948292682927,28.87000987654321,28.02653333333333,27.615018181818186,27.379866666666665,27.253687804878048,27.188261728395066,,,,,,,,,,,,,,0.04467236467236475,0.3573789173789179,28.167407407407413,28.39076923076923,,,,,,,0.0,0.0,0.0,,,,,,321,0.6409155937052862,,,,,,23.3,0.0,,,,,,,27.96,0.04467236467236475,15.38,0.0,,,,30.756000000000004,25.164,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20161019,2,2,603160XSHG20161019,20200210010116,0,256,33.84,155664,603160.XSHG,33.84,1500,33.84,33.84,4500.0,44500.0,10.0130039012,30.76,3,30.542222222222218,29.955,29.067555555555554,28.725950413223142,31.6,29.00125,28.50834547346514,28.332098298676748,28.611124260355023,28.296086120722798,28.18648199445983,29.44561983471075,28.761269841269847,28.376751933372997,28.172613930803234,31.458488888888887,30.32898842975207,29.62410793650794,29.228054491374184,29.017792348727326,29.625955555555553,28.56225123966943,27.89843174603175,27.525449375371803,27.327435512879127,,,,,,,,,,,,,,0.1640404866843626,0.9549449760959828,28.58759945130315,29.229112426035503,,,,,,,0.0,0.0,0.0,,,,,,577,1.8468186728833835,1.243867133294335,,,,,30.76,0.3573789173789179,,,,,,,30.76,0.1640404866843626,16.92,0.04467236467236475,,,,33.83600000000001,27.684,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20161020,3,3,603160XSHG20161020,20200210010116,0,157,37.22,585508,603160.XSHG,37.22,1500,37.22,37.22,4500.0,44500.0,9.988179668999999,33.84,4,32.76814814814815,31.77125,30.154548148148145,29.49813673929377,34.41,30.02859375,29.07038770098352,28.71852880742993,29.273345471096945,28.64604352775328,28.424206152500357,30.859143501126965,29.566863189720333,28.808129887842608,28.396006179425374,33.751192592592595,31.784917806160777,30.45386908541195,29.672373784477887,29.24788636480814,31.785103703703705,29.933369196093164,28.679857294028725,27.943885991207324,27.544125994042613,,,,,,,,,,,,,,0.3775210325720029,1.7078443671011219,29.2270365289844,30.458479745106963,,,,,,,0.0,0.0,0.0,,,,,,420,3.343494232852096,2.5951564528677395,,,,,33.84,0.9549449760959828,,,,,,,33.84,0.3775210325720029,18.61,0.1640404866843626,,,,37.224,30.456000000000003,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20161021,4,4,603160XSHG20161021,20200210010116,0,104,40.94,427209,603160.XSHG,40.94,1500,40.94,40.94,4500.0,44500.0,9.994626544900001,37.22,4,35.492098765432104,34.0634375,31.59260839506173,30.538306126630697,37.675,31.39251953125,29.836169139629746,29.249897120150372,30.170780434858717,29.128159467841385,28.75356914848719,32.69202650092207,30.650019076413642,29.399928429899067,28.7057344219087,36.55686172839506,33.67278729594973,31.56951964870605,30.28192628279604,29.56690645456597,34.42733580246913,31.71126570589441,29.730518504121232,28.51793057700209,27.844562389251447,27.96,19.903936269915647,,,,,,,,,,,,0.6972884000614984,2.558138939915964,30.094663452763328,32.071021322782805,34.144,,,,,,0.0,0.0,0.0,,,,,,316,4.863095250957824,4.103294741904959,,,,,37.22,1.7078443671011219,,,,,,,37.22,0.6972884000614984,20.47,0.3775210325720029,,,,40.942,33.498000000000005,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20161024,5,5,603160XSHG20161024,20200210010116,0,449,45.03,2023333,603160.XSHG,45.03,1500,45.03,45.03,4500.0,44500.0,9.9902296043,40.94,4,38.67139917695473,36.805078125,33.3842606090535,31.855732842391546,41.3525,33.09720458984375,30.816416291911693,29.93598854970905,31.31379732448497,29.7517610573378,29.181896276158575,34.935294409845326,32.019541069136146,30.16237094551374,29.1088027077875,39.83154115226337,35.98335324214069,32.98012730121023,31.067242073879157,29.982066789021125,37.511257201646096,33.887235577549966,31.058954837062057,29.25749981714832,28.235538626553875,30.76,19.894563075776137,,,,,,,100.0,,,,,1.130575854361684,3.4662996344014863,31.20098467848457,34.064710350046994,37.558,,,,,,0.0,0.0,0.0,,,,,-100.0,765,6.219772094731232,5.541433672844526,,,,,40.94,2.558138939915964,,,,,,34.144,40.94,1.1305758543616844,22.515,0.6972884000614984,,,,45.034,36.846,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
20161025,6,6,603160XSHG20161025,20200210010116,0,333,49.53,1649349,603160.XSHG,49.53,1500,49.53,49.53,4500.0,44500.0,9.9933377748,45.03,4,42.290932784636496,39.98630859375,35.53702586117971,33.46248440217413,45.44125,35.15130401611328,32.02374427307868,30.787902091026048,32.71504368413998,30.527378270775532,29.717372689943883,37.588877244418896,33.68720382445651,31.10713333841551,29.61302980142238,43.55966076817558,38.71654356175147,34.697819939190204,32.040347338567976,30.50142069546505,41.022204801097395,36.461210927086334,32.67658770972282,30.17391933826304,28.724638907379703,33.84,19.892525174283513,,,,,,,100.0,,77.14592274678111,,,1.6815199162280792,4.407552494931162,32.558689517115326,36.44398568080899,41.312,,,,,,0.0,0.0,0.0,,,,,-100.0,432,7.325147161360099,6.772459628045667,,,,100.0,45.03,3.4662996344014863,,,,,,37.558,45.03,1.6815199162280794,24.765,1.1305758543616844,,,,49.53300000000001,40.527,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
20161026,7,7,603160XSHG20161026,20200210010116,0,254,54.48,1385208,603160.XSHG,54.48,1500,54.48,54.48,4500.0,44500.0,9.9939430648,49.53,4,46.353955189757656,43.6097314453125,38.06275574635574,35.373167638340135,49.96062499999999,37.567391014099115,33.472534965138124,31.817993304459694,34.38927109305229,31.466696769960805,30.369020777050626,40.65999047270637,35.66747012688923,32.247273175565965,30.227029065584787,47.744573845450404,41.87979018688756,36.73749423069591,33.21469137083295,31.133839937552327,44.96333653406493,39.44019075852517,34.597446023082554,31.279854980298985,29.320218193617247,37.22,19.894366197183093,,,50.0,50.0,50.0,,100.0,,77.11313394018205,,,2.35246929716354,5.367595047483684,34.18249029362531,39.21875711453069,45.44,,,,,,0.0,0.0,0.0,,,,,-100.0,178,8.166423338791045,7.745785250075572,,,,100.0,49.53,4.407552494931162,,,,,,41.312,49.53,2.35246929716354,27.24,1.6815199162280794,,,,54.483,44.57700000000001,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
20161027,8,8,603160XSHG20161027,20200210010116,0,631,59.93,3784160,603160.XSHG,59.93,1500,59.93,59.93,4500.0,44500.0,10.003671072000001,54.48,4,50.87930345983844,47.689798583984384,40.978388313508304,37.60560694394557,54.9453125,40.36271713733672,35.17946819319372,33.04025446513536,36.35394254743289,32.58290473976626,31.14694128291771,44.16362856857794,37.97818725766168,33.59765009383105,30.960435755323445,52.405682563633604,45.48853742563527,39.11753287539153,34.60557959664598,31.889248827983145,49.35292435604328,42.8387197115206,36.83884163993183,32.58972059101612,30.03162268266373,40.94,19.9031651394502,,,66.66666666666667,55.555555555555564,88.8888888888889,,100.0,,77.0981087470449,,,3.145053225529915,6.340671426930994,36.08971323483825,42.405102173833654,49.982,,,,,,0.0,0.0,0.0,,,,,-100.0,809,8.775354955953977,8.470889147372509,,,,100.0,54.48,5.367595047483684,,50.0,50.0,,,45.44,54.48,3.1450532255299146,29.965,2.35246929716354,,,,59.928,49.032,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20161028,9,9,603160XSHG20161028,20200210010116,0,724,65.92,4772608,603160.XSHG,65.92,1500,65.92,65.92,4500.0,44500.0,9.994994159900001,59.93,4,55.89286897322563,52.24734893798828,44.30393653837386,40.17964267631416,60.43265625,43.55737749516964,37.16272830976187,34.469808618825134,38.62825465916882,33.89024180879503,32.06202177547251,48.11933246520013,40.63931228074153,35.17435008925392,31.823634872475942,57.5696550424224,49.56291243915614,41.858491649163774,36.22958059193154,32.778343918650215,54.216082904028866,46.67575249124413,39.42013291231928,34.119119586576296,30.868925826301666,45.03,19.902506457128318,,,77.7777777777778,62.96296296296296,107.40740740740743,,100.0,,77.1090811391725,,,4.0607255116525165,7.3253782889808114,38.29936410633172,46.022778762474644,54.978,44.56100000000001,,,,,0.0,0.0,0.0,0.016666666666666666,,,,-100.0,1533,9.198533749603847,8.986944352778911,,,,100.0,59.93,6.340671426930994,,66.66666666666667,55.555555555555564,,,49.982,59.93,4.0607255116525165,32.96,3.1450532255299146,,,,65.923,53.937,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
