time operation sell_price hold_day buy_price buy_date
20150109 sell 21.42 2 21.59 20150107
20150409 sell 24.0 32 20.34 20150216
20150410 sell 24.4 33 20.34 20150216
20150420 sell 25.02 1 25.97 20150417
20150427 sell 26.34 4 26.88 20150421
20150619 sell 26.25 20 26.29 20150522
20150623 sell 28.88 21 26.29 20150522
20150821 sell 23.0 5 27.4 20150814
20151116 sell 24.5 19 22.39 20151020
20151208 sell 24.2 1 24.99 20151207
20160104 sell 24.99 13 25.27 20151215
20160105 sell 25.4 14 25.27 20151215
20160408 sell 23.88 17 22.61 20160315
20160411 sell 23.89 18 22.61 20160315
20160718 sell 32.2 31 24.64 20160601
20160909 sell 31.01 3 32.19 20160906
20161111 sell 34.5 22 31.79 20161012
20161114 sell 33.72 23 31.79 20161012
20170116 sell 32.75 6 34.43 20170106
20170203 sell 32.9 7 34.25 20170118
20170313 sell 40.63 22 35.11 20170209
20170317 sell 39.77 3 39.97 20170314
20170328 sell 41.0 5 41.6 20170321
20170522 sell 47.38 3 47.15 20170517
20170601 sell 48.01 5 48.7 20170523
20170616 sell 49.31 6 50.0 20170608
20170629 sell 50.57 3 52.2 20170626
20170815 sell 57.24 18 51.35 20170720
20170817 sell 55.91 20 51.35 20170720
20170920 sell 55.62 2 56.28 20170918
20170922 sell 55.64 1 55.13 20170921
20170925 sell 57.45 2 55.13 20170921
20170926 sell 56.74 3 55.13 20170921
20170927 sell 56.2 4 55.13 20170921
20171023 sell 57.88 8 59.2 20171011
20171123 sell 63.51 19 59.8 20171027
20171218 sell 66.76 2 65.77 20171214
20171227 sell 63.7 5 68.2 20171220
20180119 sell 67.89 11 68.75 20180104
20180122 sell 70.9 12 68.75 20180104
20180418 sell 58.44 4 61.89 20180412
20180419 sell 60.68 5 61.89 20180412
20180524 sell 64.65 13 64.3 20180507
20180608 sell 68.29 1 68.1 20180607
20181217 sell 42.64 9 42.95 20181204
20181218 sell 42.88 10 42.95 20181204
20181219 sell 41.3 11 42.95 20181204
20190307 sell 51.58 28 42.63 20190121
20190329 sell 66.58 9 58.6 20190318
20190415 sell 67.55 19 58.6 20190318
