time operation sell_price hold_day buy_price buy_date
20170717 sell 11.39 6 12.15 20170707
20170725 sell 11.81 1 12.06 20170724
20170815 sell 12.36 10 12.14 20170801
20170816 sell 12.5 11 12.14 20170801
20170912 sell 14.98 11 14.25 20170828
20170920 sell 15.68 2 16.34 20170918
20170921 sell 15.29 3 16.34 20170918
20180202 sell 11.41 9 12.39 20180122
20180205 sell 11.63 10 12.39 20180122
20180418 sell 10.46 5 10.75 20180411
20180419 sell 10.48 6 10.75 20180411
20180420 sell 10.0 7 10.75 20180411
20180516 sell 10.13 6 10.61 20180508
20181126 sell 7.5 18 7.35 20181031
20190129 sell 7.49 10 7.69 20190115
20190312 sell 11.4 21 7.92 20190211
20190415 sell 12.59 8 12.64 20190402
