time operation trade_price
20150106 long 19.36
20150107 long 19.5
20150108 long 19.7
20150109 long 18.85
20150112 long 20.3
20150113 long 20.43
20150114 long 20.0
20150115 long 20.05
20150116 noo 20.16
20150119 noo 19.35
20150120 noo 19.87
20150121 long_sell 20.52
20150122 long 20.27
20150123 long_sell 19.88
20150213 long 21.38
20150216 noo 21.21
20150217 noo 21.45
20150225 long 21.74
20150226 long 21.62
20150227 long 21.52
20150302 long_sell 21.19
20150309 noo 0
20150310 noo 0
20150311 noo 0
20150312 noo 0
20150313 noo 0
20150316 noo 0
20150317 noo 0
20150318 noo 0
20150319 noo 0
20150320 noo 0
20150323 noo 0
20150324 noo 0
20150325 noo 0
20150326 noo 0
20150327 noo 0
20150330 noo 0
20150331 noo 0
20150401 noo 0
20150402 noo 0
20150403 noo 0
20150407 noo 0
20150408 noo 0
20150409 noo 0
20150410 noo 0
20150413 noo 0
20150414 noo 0
20150415 noo 0
20150416 noo 0
20150417 noo 0
20150420 noo 0
20150421 noo 0
20150422 noo 0
20150424 long 24.55
20150427 long 25.56
20150428 long 25.85
20150429 long 25.28
20150430 long 25.2
20150504 noo 24.97
20150505 noo 23.35
20150506 noo 23.03
20150526 long 24.65
20150714 noo 19.6
20150715 noo 18.93
20150716 noo 18.9
20150717 noo 19.69
20150720 noo 19.19
20150721 noo 18.7
20150722 noo 18.26
20150723 noo 18.82
20150724 noo 18.34
20150811 noo 17.26
20150812 noo 17.11
20150813 noo 17.08
20150814 noo 17.29
20150817 noo 17.08
20150818 noo 15.85
20150819 noo 15.95
20150909 noo 14.13
20150910 noo 14.03
20150911 noo 13.73
20150914 noo 12.9
20150915 noo 12.4
20150916 noo 13.37
20150917 noo 13.08
20150918 noo 13.0
20150921 noo 13.28
20150922 noo 13.38
20150923 noo 12.72
20150924 noo 12.8
20150925 noo 12.63
20150928 noo 13.75
20150929 noo 13.42
20151009 noo 15.7
20151012 long 16.0
20151013 long 15.98
20151014 noo 15.37
20151015 long 15.72
20151016 noo 15.8
20151019 long 16.41
20151020 long 16.06
20151021 noo 15.0
20151022 noo 15.38
20151023 noo 15.44
20151026 noo 15.84
20151027 long 15.74
20151028 noo 15.33
20151109 long 16.14
20151110 long 16.02
20151111 long 16.1
20151112 noo 16.03
20151113 noo 16.14
20151116 noo 15.91
20151207 long 16.17
20151208 noo 15.78
20151209 long 16.74
20151210 long 16.8
20151211 long 16.91
20151215 long 16.9
20151216 noo 16.53
20151217 noo 16.72
20151218 noo 16.52
20151221 long 17.47
20151222 long 17.6
20151223 long 17.85
20151224 long 17.44
20151225 noo 17.45
20151228 noo 16.8
20160216 noo 14.97
20160217 noo 14.99
20160218 noo 14.8
20160219 noo 14.9
20160222 noo 15.32
20160223 noo 15.11
20160224 noo 15.37
20160225 noo 14.38
20160226 noo 14.5
20160303 noo 0
20160304 noo 0
20160307 noo 0
20160308 noo 0
20160309 noo 0
20160310 noo 0
20160311 noo 0
20160314 noo 0
20160315 noo 0
20160316 noo 0
20160317 noo 0
20160318 noo 0
20160321 noo 0
20160322 noo 0
20160323 noo 0
20160324 noo 0
20160325 noo 0
20160328 noo 0
20160329 noo 0
20160330 noo 0
20160331 noo 15.77
20160401 noo 15.4
20160405 long 16.0
20160406 long 16.05
20160407 long 16.24
20160408 long 15.81
20160411 long 16.39
20160412 long 16.25
20160413 long 16.26
20160414 long 16.14
20160415 long 16.4
20160418 long 16.56
20160419 long 16.37
20160420 noo 15.72
20160531 noo 14.5
20160601 noo 14.39
20160602 noo 14.35
20160603 noo 14.5
20160606 noo 14.49
20160607 noo 14.23
20160608 noo 14.21
20160613 noo 13.95
20160614 noo 13.9
20160615 noo 14.21
20160616 noo 14.06
20160617 noo 14.06
20160620 noo 13.96
20160621 noo 14.0
20160622 noo 14.17
20160623 noo 14.27
20160624 noo 14.04
20160627 noo 14.18
20160704 noo 14.08
20160705 noo 14.1
20160706 noo 14.1
20160707 noo 14.1
20160708 noo 13.96
20160711 noo 14.04
20160712 noo 15.44
20160713 long 15.3
20160714 long 15.16
20160715 long 15.24
20160718 long 15.54
20160719 noo 15.28
20160720 long 15.24
20160721 long 15.41
20160722 noo 15.13
20160725 noo 14.89
20160726 noo 15.44
20160727 noo 15.3
20160728 long 16.26
20160729 long 16.34
20160801 long 16.26
20161011 long 15.94
20161012 long 15.85
20161013 long 15.94
20161014 noo 15.86
20161017 noo 15.71
20161018 noo 15.86
20161019 noo 15.89
20161020 noo 15.83
20161021 long 15.93
20161024 long 16.14
20161025 long 16.07
20161026 noo 15.84
20161124 noo 16.0
20161125 long 16.08
20161128 long 16.14
20161129 long 16.77
20161130 long 16.4
20161201 long 16.73
20161202 long 16.51
20161205 noo 16.0
20161206 noo 16.0
20170105 noo 15.2
20170106 noo 15.19
20170109 noo 15.67
20170110 noo 15.42
20170111 noo 15.28
20170112 noo 15.15
20170113 noo 15.08
20170116 noo 15.05
20170117 noo 15.19
20170118 noo 15.33
20170119 noo 15.28
20170120 noo 15.54
20170123 noo 15.55
20170124 noo 15.6
20170125 long 15.7
20170126 long 15.78
20170203 noo 15.53
20170206 long 15.95
20170207 long 15.84
20170208 long 15.89
20170209 long 15.73
20170210 noo 15.67
20170213 noo 15.79
20170214 noo 15.71
20170215 noo 15.65
20170216 long 15.68
20170220 long 16.29
20170221 long 16.29
20170222 long 16.41
20170223 long 16.23
20170224 noo 16.17
20170227 noo 16.19
20170228 noo 16.25
20170301 long 16.27
20170302 noo 16.13
20170303 noo 16.19
20170327 noo 15.84
20170328 noo 15.66
20170331 noo 15.78
20170406 noo 15.87
