time operation sell_price hold_day buy_price buy_date
20150119 sell 21.1 9 22.51 20150106
20150120 sell 21.51 10 22.51 20150106
20150121 sell 22.29 11 22.51 20150106
20150203 sell 22.91 8 22.48 20150122
20150204 sell 22.49 9 22.48 20150122
20150313 sell 23.11 13 22.92 20150217
20150504 sell 27.34 20 23.71 20150316
20150611 sell 35.37 15 29.16 20150521
20150612 sell 35.25 16 29.16 20150521
20151030 sell 24.91 12 24.78 20151014
20151117 sell 25.89 8 25.99 20151105
20160408 sell 19.41 13 20.04 20160321
20160411 sell 20.07 14 20.04 20160321
20160418 sell 19.88 3 20.24 20160413
20160615 sell 18.73 4 19.38 20160607
20160802 sell 21.19 19 19.42 20160705
20160803 sell 20.97 20 19.42 20160705
20160912 sell 23.49 13 22.66 20160824
20161114 sell 23.93 9 23.82 20161101
20170214 sell 25.19 19 23.73 20170111
20170302 sell 25.84 6 25.71 20170222
20170405 sell 27.99 13 26.59 20170315
20170410 sell 28.25 2 28.77 20170406
20170419 sell 30.34 3 29.19 20170414
20170420 sell 31.0 4 29.19 20170414
20170526 sell 31.03 3 31.5 20170523
20170605 sell 31.45 3 31.68 20170531
20170615 sell 32.05 11 31.68 20170531
20170831 sell 29.26 7 30.76 20170822
20170901 sell 29.41 8 30.76 20170822
20170912 sell 29.24 3 30.37 20170907
20170920 sell 32.76 3 30.98 20170915
20170922 sell 33.15 5 30.98 20170915
20170925 sell 33.95 6 30.98 20170915
20170926 sell 33.01 7 30.98 20170915
20171101 sell 39.99 15 35.83 20171011
20171102 sell 40.79 16 35.83 20171011
20171113 sell 42.65 23 35.83 20171011
20171213 sell 43.43 1 42.88 20171212
20171218 sell 42.99 4 42.88 20171212
20180102 sell 43.74 7 46.9 20171221
20180323 sell 44.59 10 43.43 20180309
20180528 sell 47.89 9 43.57 20180515
20180529 sell 45.06 10 43.57 20180515
20181127 sell 27.06 3 28.97 20181122
20181128 sell 27.52 4 28.97 20181122
20181129 sell 27.53 5 28.97 20181122
20181130 sell 27.84 6 28.97 20181122
20181203 sell 29.79 7 28.97 20181122
20181207 sell 26.12 11 28.97 20181122
20181210 sell 25.71 12 28.97 20181122
20190315 sell 29.42 23 25.76 20190212
20190320 sell 29.94 2 30.62 20190318
20190411 sell 30.3 1 31.75 20190410
20190412 sell 30.1 2 31.75 20190410
