time operation sell_price hold_day buy_price buy_date
20150112 sell 10.82 5 12.57 20150105
20150113 sell 10.95 6 12.57 20150105
20150114 sell 10.79 7 12.57 20150105
20150311 sell 9.92 7 10.63 20150302
20150430 sell 12.6 32 10.36 20150316
20150506 sell 12.24 2 13.86 20150504
20150507 sell 11.31 3 13.86 20150504
20150508 sell 11.58 4 13.86 20150504
20150528 sell 11.53 2 12.62 20150526
20150623 sell 15.16 11 12.82 20150605
20160411 sell 6.74 13 6.9 20160322
20160616 sell 6.5 7 6.71 20160603
20160624 sell 6.5 1 6.61 20160623
20160627 sell 6.54 2 6.61 20160623
20160705 sell 6.45 2 6.61 20160701
20160802 sell 7.13 14 6.68 20160713
20160803 sell 7.02 15 6.68 20160713
20160804 sell 7.04 16 6.68 20160713
20160805 sell 6.97 17 6.68 20160713
20160823 sell 7.14 10 7.11 20160809
20161207 sell 6.89 12 6.85 20161121
20170228 sell 7.03 27 6.8 20170113
20170329 sell 7.44 10 7.44 20170315
20170330 sell 7.46 11 7.44 20170315
20170417 sell 7.5 6 7.8 20170407
20170615 sell 7.84 15 7.7 20170523
20170616 sell 7.79 16 7.7 20170523
20170619 sell 7.84 17 7.7 20170523
20170711 sell 7.98 2 8.08 20170707
20170718 sell 7.96 2 8.09 20170714
20170802 sell 8.09 9 8.3 20170720
20171031 sell 7.5 8 7.69 20171019
20171114 sell 7.4 3 7.68 20171109
20171127 sell 7.76 3 7.78 20171122
20171128 sell 7.61 4 7.78 20171122
20180112 sell 7.3 4 7.57 20180108
20180323 sell 7.01 9 7.29 20180312
20180528 sell 7.51 11 7.14 20180511
20180529 sell 7.54 12 7.14 20180511
20180530 sell 7.43 13 7.14 20180511
20180531 sell 7.54 14 7.14 20180511
20180601 sell 7.46 15 7.14 20180511
20180604 sell 7.65 16 7.14 20180511
20180608 sell 7.45 1 7.55 20180607
20180806 sell 7.67 12 7.78 20180719
20181010 sell 7.34 6 7.53 20180925
20181011 sell 7.09 7 7.53 20180925
20181122 sell 7.21 11 7.45 20181107
20181217 sell 7.62 9 7.49 20181204
20190109 sell 7.86 1 8.02 20190108
20190131 sell 8.13 9 8.35 20190118
20190219 sell 8.31 5 8.58 20190212
20190327 sell 8.13 6 8.49 20190319
20190419 sell 8.53 11 8.66 20190403
