time operation trade_price
20150106 noo 16.38
20150107 noo 16.14
20150108 noo 15.99
20150109 noo 15.66
20150112 noo 15.57
20150113 noo 15.79
20150114 noo 16.19
20150115 noo 16.21
20150116 noo 16.21
20150119 noo 15.81
20150120 noo 16.39
20150122 noo 17.33
20150123 long 17.29
20150126 long 17.65
20150127 long 17.68
20150128 long 17.34
20150129 noo 16.82
20150130 noo 16.83
20150202 noo 16.95
20150203 long_sell 16.95
20150204 long_sell 16.49
20150216 long 17.28
20150217 long 17.2
20150225 long 17.07
20150226 long 17.25
20150227 noo 17.18
20150302 long 17.78
20150303 long 17.73
20150304 long 18.11
20150305 long 18.2
20150306 long 18.44
20150309 long 19.31
20150310 long 19.21
20150311 long 19.25
20150312 long 18.6
20150313 noo 18.82
20150316 noo 19.0
20150317 noo 19.02
20150318 long 19.24
20150319 long 19.68
20150320 long 19.46
20150323 long 19.49
20150324 noo 19.05
20150325 long_sell 18.98
20150330 long 20.48
20150331 long 20.13
20150401 long 20.53
20150402 long 20.71
20150403 long 22.49
20150407 long 24.53
20150408 long 23.63
20150409 long 24.0
20150410 long 24.87
20150413 long 24.82
20150414 long 24.3
20150415 noo 23.34
20150416 noo 23.62
20150417 noo 23.6
20150422 long 26.33
20150423 long 25.88
20150424 long 26.25
20150427 long 26.63
20150428 long 26.68
20150429 long 28.49
20150430 long 29.55
20150504 long 29.67
20150505 long 27.91
20150506 noo 27.96
20150513 long 31.92
20150514 long 31.74
20150515 long 31.28
20150518 noo 31.08
20150519 long 32.36
20150520 long 32.6
20150521 long 32.61
20150522 long 32.62
20150706 noo 0
20150707 noo 0
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150713 noo 0
20150714 noo 0
20150715 noo 0
20150716 noo 0
20150717 noo 0
20150720 noo 0
20150721 noo 0
20150722 noo 0
20150723 noo 0
20150724 noo 0
20150727 noo 0
20150728 noo 0
20150729 noo 0
20150730 noo 0
20150731 noo 0
20150803 noo 0
20150804 noo 0
20150805 noo 0
20150806 noo 0
20150807 noo 0
20150810 noo 0
20150811 noo 0
20150812 noo 0
20150813 noo 0
20150818 noo 25.35
20150819 noo 26.66
20150820 noo 24.82
20150821 noo 23.24
20150909 noo 22.73
20150910 noo 22.17
20150911 noo 22.19
20150914 noo 21.64
20150915 noo 19.62
20150916 noo 21.34
20150917 noo 20.91
20150918 noo 20.98
20150921 noo 22.0
20150922 noo 22.68
20150923 noo 22.82
20150924 noo 22.53
20150925 noo 21.33
20150928 noo 21.72
20150929 noo 22.93
20151009 long 23.94
20151012 long 23.93
20151013 long 24.33
20151014 long 24.09
20151015 long 24.53
20151016 long 24.42
20151019 noo 23.99
20151020 long 24.47
20151021 noo 23.89
20151022 noo 24.36
20151023 long 25.79
20151026 long 25.93
20151027 long 26.05
20151028 long 25.41
20151029 noo 25.68
20151030 noo 25.51
20151102 noo 24.9
20151112 long 26.74
20151113 long 25.47
20151116 long 25.7
20151117 long 26.0
20151218 long 26.68
20151221 long 27.38
20151222 long 27.05
20151223 long 27.37
20151224 long 26.94
20151225 noo 26.89
20151228 noo 26.42
20151229 noo 26.5
20151230 noo 26.94
20151231 long 27.17
20160216 noo 26.08
20160217 long 25.91
20160218 long 25.44
20160219 long 25.21
20160222 noo 25.59
20160223 noo 25.64
20160224 noo 25.28
20160225 noo 23.43
20160318 noo 24.09
20160321 noo 24.19
20160322 noo 23.94
20160323 noo 24.16
20160324 noo 24.26
20160325 noo 24.05
20160328 noo 24.09
20160329 noo 23.67
20160330 noo 23.98
20160331 noo 24.16
20160401 noo 24.01
20160405 long 24.41
20160406 long 24.52
20160407 long 24.35
20160408 long 24.46
20160411 long 24.81
20160412 long 24.84
20160413 long 24.86
20160414 long 25.02
20160415 long 25.19
20160418 long 24.93
20160419 long 24.99
20160420 noo 24.49
20160422 noo 0
20160425 noo 25.49
20160505 long 25.82
20160506 noo 25.01
20160601 noo 25.0
20160627 noo 20.27
20160628 noo 20.95
20160629 noo 20.71
20160630 noo 20.69
20160701 noo 20.72
20160704 noo 20.86
20160705 noo 20.57
20160706 noo 20.75
20160707 noo 20.98
20160708 noo 20.85
20160711 noo 20.87
20160712 noo 21.23
20160713 noo 21.15
20160714 noo 20.92
20160715 noo 21.19
20160718 noo 21.27
20160719 noo 21.32
20160720 noo 21.16
20160721 noo 21.16
20160722 noo 20.86
20160725 noo 20.87
20160726 noo 21.34
20160727 noo 21.31
20160728 noo 21.86
20160729 long 22.17
20160801 long 22.4
20160809 long 22.22
20160810 long 22.52
20160811 long 22.65
20160812 long 23.1
20160815 long 23.11
20160816 long 22.96
20160817 long 23.05
20160818 noo 22.89
20160819 noo 23.07
20160822 noo 22.95
20160823 noo 22.81
20161011 long 23.29
20161012 long 23.29
20161013 long 23.17
20161014 long 23.65
20161017 long 23.45
20161018 long 23.37
20161019 noo 23.07
20161020 noo 23.05
20161026 long 23.82
20161027 long 23.85
20161028 long 23.9
20161031 long 23.61
20161101 noo 23.62
20161102 noo 23.81
20161103 long 23.93
20161104 long 24.02
20161107 long 23.92
20161108 long 24.09
20161109 long 24.07
20161110 noo 24.0
20161230 noo 21.93
20170103 noo 21.92
20170104 noo 22.11
20170105 noo 21.93
20170106 noo 20.85
20170120 noo 20.79
20170123 noo 20.79
20170124 noo 20.71
20170125 noo 20.81
20170126 noo 20.88
20170203 noo 20.72
20170206 noo 20.75
20170207 noo 20.61
20170208 noo 20.57
20170209 noo 20.73
20170210 noo 20.73
20170213 noo 20.54
20170214 noo 20.93
20170215 noo 20.63
20170216 noo 20.71
20170217 noo 20.6
20170220 noo 20.76
20170221 noo 20.74
20170222 noo 20.55
20170223 noo 21.29
20170224 noo 21.23
20170227 noo 21.58
20170228 long 21.43
20170301 noo 21.19
20170302 noo 21.21
20170303 noo 21.37
20170306 long 21.44
20170307 long 21.43
20170308 long 21.5
20170309 noo 21.24
20170310 noo 21.23
20170314 noo 0
20170315 noo 0
20170316 noo 0
20170317 noo 0
20170320 noo 0
20170321 noo 0
20170322 noo 0
20170323 noo 0
20170324 noo 0
20170327 noo 0
20170328 noo 0
20170329 noo 0
20170413 noo 21.34
20170414 noo 21.21
20170417 long 21.22
20170418 long 21.32
20170517 noo 21.29
20170518 noo 21.33
20170519 noo 21.07
20170522 long 21.34
20170523 noo 20.9
20170620 noo 18.12
20170621 noo 18.01
20170622 noo 18.07
20170623 noo 17.89
20170626 noo 18.12
20170627 noo 18.24
20170628 noo 18.05
20170629 noo 18.14
20170630 noo 18.24
20170703 noo 18.7
20170704 noo 18.64
20170705 noo 18.42
20170706 noo 17.9
20170707 noo 17.88
20170710 noo 17.61
20170711 noo 17.56
20170712 noo 17.69
20170713 noo 17.46
20170728 noo 17.17
20170731 noo 17.14
20170801 noo 17.28
20170802 noo 17.44
20170803 noo 17.27
20170804 noo 17.35
20170807 noo 17.41
20170808 noo 17.65
20170809 noo 17.74
20170810 noo 17.75
20170811 noo 18.18
20170814 long 18.28
20170816 long 18.47
20170817 long 18.39
20170818 noo 18.13
20170821 long 18.78
20170822 long 18.7
20170823 long 18.51
20170824 long 18.32
20170825 noo 18.57
20170828 noo 18.52
20170829 noo 18.22
20170830 noo 18.29
20170901 long 18.74
20170904 long 18.75
20170905 long 18.79
20170906 long 18.7
20170907 long 19.02
20170908 long 19.2
20170911 long 19.01
20170912 long 18.78
20170913 long 19.04
20170915 long 19.22
20170918 long 19.48
20170919 long 19.41
20171011 long 21.5
20171012 long 21.41
20171013 long 22.18
20171016 long 22.32
20171017 long 21.68
20171018 long 21.9
20171019 long 22.35
20171020 noo 21.84
20171023 long 21.89
20171024 noo 21.72
20171025 long 22.86
20171026 long 22.24
20171027 long 22.09
20171109 long 23.34
20171110 long 23.28
20171113 long 23.42
20171114 long 23.03
20171115 long 23.49
20171116 long 23.95
20171117 noo 23.22
20171120 long 23.84
20171121 long 23.79
20171212 long 23.3
20171214 long 23.78
20171215 long 23.38
20171221 long 23.93
20171222 long 23.99
20171225 long 23.34
20171226 long 23.57
20180105 long 23.85
20180108 long 23.67
20180109 long 24.49
20180110 long 24.55
20180111 long 24.08
20180112 long 24.03
20180115 noo 24.16
20180116 long 25.15
20180117 long 25.0
20180118 long 25.04
20180119 long 24.73
20180122 noo 25.11
20180123 noo 24.78
20180124 noo 24.69
20180226 noo 22.93
20180227 noo 23.24
20180228 noo 23.38
20180301 noo 23.73
20180302 noo 23.5
20180305 noo 22.92
20180306 noo 23.74
20180307 long 23.9
20180308 long 25.0
20180309 long 25.1
20180312 long 25.22
20180313 long 24.82
20180314 noo 24.32
20180315 noo 24.51
20180316 noo 24.01
20180319 noo 25.2
20180320 long 25.8
20180321 long 25.73
20180322 long 25.03
20180504 long 29.87
20180507 long 29.99
20180508 long 29.09
20180509 long 29.41
20180510 long 30.16
20180511 noo 28.87
20180514 noo 28.5
20180515 long 30.07
20180516 noo 30.13
20180517 long 29.9
20180518 long 29.61
20180522 long 30.51
20180523 long 31.14
20180524 long 30.71
20180711 noo 25.36
20180712 noo 25.85
20180713 noo 26.71
20180716 noo 26.32
20180717 long 25.8
20180718 noo 25.79
