time operation sell_price hold_day buy_price buy_date
20170313 sell 23.55 9 22.93 20170228
20170315 sell 23.07 11 22.93 20170228
20170330 sell 23.28 3 24.8 20170327
20170410 sell 23.54 2 24.49 20170406
20180115 sell 14.84 5 15.69 20180108
20180202 sell 16.64 8 16.18 20180123
20180313 sell 17.19 11 16.87 20180226
20180528 sell 17.2 11 16.75 20180511
20180612 sell 17.52 1 17.67 20180611
20181123 sell 13.58 14 13.23 20181105
20181217 sell 14.3 2 14.56 20181213
20190124 sell 15.38 12 14.99 20190108
20190219 sell 15.66 6 16.15 20190211
20190227 sell 15.94 1 16.15 20190226
20190326 sell 17.06 14 17.24 20190306
20190425 sell 18.2 11 18.8 20190410
