time operation trade_price
20150105 long 12.15
20150106 noo 11.41
20150107 long_sell 11.33
20150217 noo 10.01
20150225 noo 9.75
20150226 noo 10.22
20150227 noo 10.09
20150302 noo 10.14
20150303 noo 9.78
20150304 noo 9.81
20150305 noo 9.56
20150306 noo 9.57
20150309 noo 9.76
20150310 noo 9.66
20150311 noo 9.72
20150312 noo 10.03
20150313 noo 9.96
20150316 noo 10.1
20150317 noo 10.22
20150318 long 10.61
20150319 long 10.49
20150320 long 10.73
20150323 long 10.89
20150324 long 10.62
20150325 long 10.53
20150326 noo 10.72
20150327 long 11.2
20150330 long 11.91
20150331 long 11.91
20150401 long 11.92
20150402 long 12.08
20150403 long 11.99
20150407 long 12.25
20150408 long 12.54
20150409 long 13.3
20150410 long 13.03
20150413 long 13.18
20150414 long 12.8
20150415 noo 12.3
20150416 noo 12.66
20150417 noo 12.87
20150420 long_sell 12.39
20150428 long 14.1
20150429 long 13.75
20150430 long 14.11
20150504 long 14.22
20150505 long_sell 13.2
20150506 long_sell 12.8
20150526 long 14.19
20150527 long 13.86
20150528 long_sell 12.7
20150603 long 14.08
20150604 long 13.97
20150605 long 14.65
20150608 long 14.8
20150609 long 14.26
20150610 long 14.28
20150611 noo 14.33
20150612 noo 14.6
20150615 long 14.97
20150616 long 14.95
20150617 long 14.74
20150618 long 14.85
20150619 long_sell 13.37
20150623 long_sell 13.94
20150624 long_sell 14.46
20150625 long_sell 14.7
20150626 long_sell 13.25
20150720 noo 10.86
20150721 noo 10.87
20150722 noo 10.66
20150723 noo 11.03
20150724 noo 10.92
20150727 noo 9.83
20150728 noo 10.12
20150729 noo 10.49
20150730 noo 9.95
20150811 noo 10.9
20150812 noo 10.55
20150813 noo 10.8
20150814 noo 10.96
20150817 noo 11.12
20150818 noo 10.15
20150819 noo 10.4
20150820 noo 10.0
20150909 noo 8.9
20150910 noo 8.68
20150911 noo 9.08
20150914 noo 8.49
20150915 noo 8.06
20150916 noo 8.65
20150917 noo 8.43
20150918 noo 8.44
20150921 noo 8.8
20150922 noo 8.81
20150923 noo 8.49
20150924 noo 8.57
20150925 noo 8.32
20150928 noo 8.36
20150929 noo 8.17
20151009 noo 8.49
20151012 noo 8.83
20151013 noo 8.77
20151014 noo 8.68
20151015 noo 8.86
20151016 noo 9.06
20151019 noo 8.97
20151020 noo 9.04
20151021 noo 8.88
20151022 noo 9.12
20151023 long 9.64
20151026 long 9.49
20151027 long 9.48
20151028 long 9.56
20151029 noo 9.43
20151030 noo 9.45
20151102 noo 9.03
20151103 noo 9.07
20151104 noo 9.51
20151105 long 9.71
20151106 long 9.74
20151109 long 9.9
20151110 long 9.74
20151111 long 9.82
20151112 noo 9.59
20151113 long_sell 9.35
20151201 noo 10.32
20151202 long 11.35
20151203 long 12.49
20151204 long 12.55
20151207 long 12.53
20151208 long 11.73
20151209 noo 11.9
20151210 noo 11.31
20151211 noo 11.43
20151214 long_sell 11.56
20151215 noo 11.65
20151216 long 11.53
20151217 long 12.68
