time operation sell_price hold_day buy_price buy_date
20150119 sell 8.88 10 8.52 20150105
20150203 sell 10.36 8 9.79 20150122
20150204 sell 10.39 9 9.79 20150122
20150306 sell 10.13 2 10.64 20150304
20150327 sell 10.78 11 10.66 20150312
20150506 sell 16.28 22 11.71 20150402
20150529 sell 21.68 12 19.38 20150513
20151214 sell 12.61 3 13.19 20151209
20151224 sell 12.24 5 12.68 20151217
20160411 sell 9.02 9 9.11 20160321
20160412 sell 8.89 10 9.11 20160321
20160722 sell 7.9 11 8.04 20160707
20160830 sell 8.42 15 8.17 20160809
20170728 sell 7.77 18 7.93 20170704
20170824 sell 7.55 2 7.85 20170822
20170914 sell 7.88 10 8.28 20170831
20171107 sell 8.25 13 8.14 20171019
20180528 sell 6.07 9 6.15 20180515
20181105 sell 5.36 8 5.44 20181024
20190122 sell 4.99 5 5.14 20190115
20190322 sell 6.14 27 5.18 20190213
20190423 sell 6.41 9 6.59 20190410
