time operation trade_price
20150106 noo 26.0
20150107 noo 25.86
20150108 noo 26.11
20150109 noo 26.72
20150112 long 28.06
20150113 long 29.4
20150114 long 29.18
20150115 long 29.2
20150116 long 28.83
20150119 noo 28.26
20150120 long 29.59
20150121 long_sell 29.65
20150122 long 30.64
20150123 long 30.22
20150126 long 30.46
20150127 long 29.79
20150128 noo 29.1
20150129 noo 29.27
20150130 long_sell 28.7
20150217 long 29.9
20150225 long 30.21
20150226 long 30.56
20150227 noo 29.75
20150302 noo 29.45
20150303 long_sell 28.95
20150310 long 31.0
20150311 long 31.11
20150312 long 31.01
20150313 long 30.92
20150316 long 31.4
20150317 long 31.12
20150318 long 31.98
20150319 long 31.7
20150320 noo 31.34
20150323 long 32.3
20150324 long 32.13
20150325 long 32.75
20150326 long 31.86
20150327 noo 31.76
20150330 long 32.35
20150331 long 33.3
20150401 long 33.78
20150402 long 35.31
20150403 long 35.29
20150407 long 35.85
20150408 long 34.68
20150409 noo 34.43
20150410 noo 34.09
20150413 noo 34.17
20150414 long_sell 33.54
20150415 long_sell 33.49
20150417 noo 0
20150420 noo 0
20150421 noo 0
20150422 noo 0
20150423 noo 0
20150513 long 35.23
20150514 long 35.62
20150515 noo 34.87
20150518 noo 34.67
20150519 long 35.83
20150520 long 36.44
20150521 long 38.77
20150522 long 38.43
20150525 long 38.79
20150526 long 39.88
20150527 long 40.73
20150528 noo 37.0
20150529 noo 40.7
20150601 long 44.31
20150602 long 44.68
20150603 long 42.98
20150604 long 42.0
20150605 noo 41.89
20150608 noo 40.15
20150609 long_sell 40.76
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150713 noo 0
20150714 noo 0
20150715 noo 0
20150716 noo 0
20150811 noo 31.4
20150812 noo 31.73
20150813 noo 32.07
20150814 noo 32.29
20150817 noo 32.45
20150818 noo 29.68
20150819 noo 29.89
20150820 noo 29.23
20150909 noo 26.2
20150910 noo 23.88
20150911 noo 24.28
20150914 noo 21.86
20150916 noo 22.04
20150917 noo 22.25
20150918 noo 22.5
20150921 noo 23.24
20150922 noo 23.9
20150923 noo 23.19
20150924 noo 23.24
20150925 noo 21.48
20150928 noo 22.29
20150929 noo 21.5
20151009 noo 24.44
20151012 noo 25.3
20151013 noo 25.8
20151014 noo 25.3
20151015 noo 26.02
20151016 noo 26.01
20151019 long 26.41
20151020 long 27.38
20151021 noo 25.62
20151022 long 26.55
20151023 long 26.7
20151026 noo 26.91
20151027 long 26.65
20151028 noo 25.64
20151029 noo 25.38
20151030 noo 25.59
20151102 long_sell 24.83
20151106 long 28.02
20151109 long 28.43
20151110 long 29.65
20151111 long 29.71
20151112 long 29.61
20151113 noo 28.1
20151116 noo 29.5
20151117 long 30.0
20151118 long 30.84
20151119 long 33.92
20151120 long 36.11
20151123 long 34.47
20151124 long 33.91
20151125 long 34.2
20151126 noo 33.2
20151127 noo 30.33
20151130 long_sell 31.68
20151201 long_sell 31.16
20151202 long_sell 31.85
20151203 long_sell 33.24
20151204 long_sell 32.05
20151216 long 35.35
20151217 long 34.9
20151218 long 33.68
20151221 long 34.45
20151222 noo 34.65
20151223 long_sell 34.36
20151225 long 35.48
20151228 long_sell 34.0
20151230 long 36.0
20151231 long_sell 34.6
20160216 noo 30.02
20160217 noo 30.67
20160218 noo 29.85
20160219 noo 30.08
20160222 long 30.5
20160223 noo 30.65
20160224 noo 29.71
20160225 noo 26.74
20160226 long_sell 26.2
20160317 noo 24.98
20160318 noo 25.68
20160321 noo 27.04
20160322 noo 26.6
20160323 noo 26.33
20160324 noo 25.73
20160325 noo 26.1
20160328 noo 25.65
20160329 noo 24.88
20160330 noo 26.17
20160331 noo 25.6
20160401 noo 25.43
20160405 noo 26.1
20160406 noo 26.84
20160407 noo 25.93
20160408 noo 26.0
20160411 long 26.5
20160412 noo 26.14
20160413 long 27.0
20160414 long 27.39
20160415 long 27.76
20160418 long 28.16
20160419 long 27.83
20160420 noo 26.7
20160421 noo 26.98
20160422 long 28.78
20160425 long 28.99
20160426 long_sell 29.04
20160505 long 29.85
20160506 noo 28.65
20160509 long_sell 27.87
20160603 noo 28.6
20160606 long 29.48
20160607 long 29.03
20160608 long 29.31
20160613 noo 27.3
20160614 noo 28.03
20160615 noo 28.73
20160616 noo 28.5
20160617 long 28.88
20160620 long 28.95
20160621 noo 28.52
20160622 long 28.73
20160623 long 28.89
20160624 noo 28.16
20160627 noo 29.24
20160628 long 29.05
20160629 long 28.9
20160630 long 28.68
20160701 long_sell 28.5
20160809 noo 27.48
20160810 noo 26.99
20160811 noo 26.15
20160812 noo 26.4
20160815 noo 26.79
20160816 noo 26.76
20160817 noo 27.21
20160818 noo 28.71
20160819 long 28.74
20160822 long 28.76
20160823 long 29.2
20160824 long 29.6
20160825 long 29.89
20160826 long 29.61
20160829 long 29.43
20160830 noo 29.59
20160831 noo 29.05
20160901 long 29.72
20160902 long 30.08
20160905 long 30.07
20160906 long 31.65
20160907 long 31.64
20160908 long 31.5
20160909 noo 29.54
20160912 long_sell 28.52
20161011 long 31.15
20161012 long 31.14
20161013 long 31.05
20161014 long 30.79
20161017 noo 30.57
20161018 noo 30.65
20161019 long_sell 30.49
20161020 long 31.87
20161021 long 31.9
20161024 long 32.1
20161025 long 31.76
20161026 noo 31.5
20161027 long_sell 30.83
20161228 noo 26.52
20161229 noo 26.74
20161230 noo 26.52
20170103 noo 27.22
20170104 noo 27.42
20170105 noo 27.45
20170106 noo 27.04
20170109 noo 27.36
20170110 noo 27.16
20170111 noo 27.24
20170112 noo 26.88
20170113 noo 26.99
20170116 noo 26.65
20170117 noo 27.3
20170118 noo 27.42
20170119 noo 27.27
20170120 noo 27.53
20170123 noo 27.63
20170124 noo 27.26
20170125 noo 27.33
20170126 noo 27.71
20170203 long 27.65
20170206 long 28.08
20170207 long 28.4
20170208 long 29.02
20170209 long 29.01
20170210 long 28.97
20170213 long 28.67
20170214 noo 29.0
20170215 long 29.72
20170216 long 29.85
20170217 long 29.39
20170220 long 29.95
20170221 long 30.09
20170222 long 30.4
20170223 long 30.28
20170224 noo 29.8
20170227 noo 29.89
20170228 noo 29.77
20170301 noo 30.04
20170302 long_sell 29.94
20170303 long 30.97
20170306 long 31.96
20170307 long 31.96
20170308 long 31.62
20170309 long 31.42
20170310 noo 31.48
20170313 long_sell 32.62
20170314 long 32.55
20170315 long 32.39
20170316 long 32.5
20170317 noo 31.85
20170320 long_sell 31.93
20170321 long 32.99
20170322 long 33.54
20170323 long 33.94
20170324 long 34.54
20170327 long 33.9
20170328 long 33.86
20170329 noo 33.3
20170330 long_sell 33.4
20170518 noo 17.73
20170519 noo 17.79
20170522 noo 17.54
20170523 noo 17.62
20170524 noo 17.4
20170525 noo 17.44
20170526 noo 16.98
20170531 noo 17.0
20170601 noo 17.2
20170602 noo 17.26
20170605 noo 17.85
20170606 noo 18.25
20170607 noo 19.04
20170608 noo 19.01
20170609 noo 19.42
20170612 noo 19.04
20170613 noo 19.05
20170614 noo 18.72
20170615 noo 18.95
20170616 noo 18.5
20170619 noo 18.99
20170620 noo 18.81
20170621 noo 19.48
20170622 noo 19.0
20170623 noo 19.35
20170626 noo 19.95
20170627 noo 19.45
20170628 noo 18.84
20170629 noo 19.14
20170630 noo 19.28
20170703 noo 18.25
20170704 noo 18.32
20170705 noo 18.69
20170706 noo 18.63
20170707 noo 18.56
20170710 noo 18.44
20170711 noo 18.42
20170712 noo 18.53
20170714 noo 18.41
20170719 noo 18.64
20170720 noo 19.44
20170721 noo 19.0
20170724 noo 19.2
20170725 noo 19.08
20170726 noo 18.49
20170727 noo 19.24
20170728 noo 19.09
20170731 long 19.23
20170801 long 19.24
20170802 long 19.26
20170803 noo 18.69
20170804 noo 18.58
20170807 long_sell 18.4
20170808 noo 19.15
20170809 noo 18.89
20170810 long 19.71
20170811 long 19.46
20170814 long 20.82
20170815 long_sell 20.9
20170816 long 21.0
20170817 long 20.58
20170818 noo 20.08
20170821 noo 20.25
20170822 noo 20.0
20170823 noo 20.24
20170824 long 20.22
20170825 noo 20.25
20170828 long 21.55
20170829 long 21.7
20170830 long 21.85
20170831 long 21.6
20170901 long 21.93
20170904 long 22.39
20170905 long 22.41
20170906 long 21.9
20170907 noo 21.4
20170908 noo 21.64
20170911 long_sell 21.57
20171013 noo 20.82
20171016 noo 20.68
20171017 noo 20.83
20171018 noo 20.99
20171019 long 21.06
20171020 noo 20.34
20171023 noo 20.56
20171024 long 21.22
20171025 long 21.65
20171026 long 21.53
20171027 long 21.72
20171030 long 22.06
20171031 long 22.14
20171101 noo 21.26
20171102 noo 21.46
20171103 noo 21.37
