time operation sell_price hold_day buy_price buy_date
20150203 sell 20.23 6 21.3 20150126
20150304 sell 20.68 7 21.12 20150216
20150327 sell 23.83 12 21.88 20150311
20150409 sell 24.51 2 25.91 20150407
20150410 sell 24.85 3 25.91 20150407
20150421 sell 26.35 3 26.95 20150416
20150428 sell 26.19 3 27.02 20150423
20150506 sell 27.0 4 27.95 20150429
20150507 sell 26.2 5 27.95 20150429
20150508 sell 26.64 6 27.95 20150429
20150602 sell 31.9 9 30.54 20150520
20150618 sell 34.05 7 34.99 20150609
20150820 sell 27.81 7 31.33 20150811
20151112 sell 30.69 24 28.57 20151009
20151228 sell 29.45 7 30.51 20151217
20160302 sell 28.57 5 28.24 20160224
20160407 sell 29.26 30 28.24 20160224
20160802 sell 27.76 11 27.38 20160718
20160803 sell 28.2 12 27.38 20160718
20160812 sell 27.89 3 28.38 20160809
20160823 sell 28.59 6 28.68 20160815
20161207 sell 26.87 5 27.39 20161130
20161208 sell 26.6 6 27.39 20161130
20170217 sell 27.45 16 27.0 20170119
20170405 sell 30.28 14 28.43 20170314
20170419 sell 34.48 24 28.43 20170314
20170505 sell 36.42 1 36.25 20170504
20170508 sell 36.53 2 36.25 20170504
20170525 sell 37.54 6 38.5 20170517
20170710 sell 37.08 3 38.09 20170705
20170724 sell 37.32 4 38.23 20170718
20170919 sell 39.24 16 38.48 20170828
20171116 sell 43.5 24 40.04 20171013
20171124 sell 43.68 30 40.04 20171013
20171127 sell 42.7 31 40.04 20171013
20171128 sell 43.09 32 40.04 20171013
20171218 sell 43.96 1 43.63 20171215
20171219 sell 44.38 2 43.63 20171215
20180103 sell 44.05 9 44.78 20171220
20180202 sell 48.78 14 45.65 20180115
20180207 sell 47.71 1 47.99 20180206
20180208 sell 46.01 2 47.99 20180206
20180316 sell 49.34 14 49.69 20180226
20180523 sell 52.48 13 51.17 20180504
20180612 sell 59.34 3 56.92 20180607
20180613 sell 59.97 4 56.92 20180607
20180730 sell 60.4 13 59.95 20180711
20181011 sell 52.9 4 58.77 20180928
20190307 sell 56.42 16 52.7 20190213
20190412 sell 60.77 8 61.71 20190401
20190426 sell 66.08 6 64.08 20190418
20190429 sell 70.5 7 64.08 20190418
20190430 sell 70.63 8 64.08 20190418
20190506 sell 66.9 9 64.08 20190418
