time operation sell_price hold_day buy_price buy_date
20150109 sell 190.31 4 202.52 20150105
20150325 sell 192.78 22 183.31 20150216
20150327 sell 194.55 1 198.56 20150326
20150330 sell 196.77 2 198.56 20150326
20150505 sell 240.95 18 204.5 20150408
20150529 sell 263.83 4 286.83 20150525
20151116 sell 213.78 20 202.72 20151019
20151204 sell 215.31 1 220.2 20151203
20151207 sell 214.51 2 220.2 20151203
20151230 sell 218.86 7 227.03 20151221
20160302 sell 224.22 5 217.74 20160224
20160318 sell 226.0 11 227.81 20160303
20160411 sell 243.72 12 234.97 20160323
20160510 sell 252.08 3 257.77 20160505
20160623 sell 276.44 15 264.47 20160531
20160719 sell 308.11 16 287.68 20160627
20161111 sell 315.08 18 307.16 20161018
20161207 sell 327.45 7 319.5 20161128
20161208 sell 337.71 8 319.5 20161128
20161209 sell 337.76 9 319.5 20161128
20161212 sell 326.86 10 319.5 20161128
20161213 sell 333.01 11 319.5 20161128
20161214 sell 332.27 12 319.5 20161128
20161215 sell 328.05 13 319.5 20161128
20170124 sell 350.31 15 334.56 20170103
20170301 sell 356.61 7 361.29 20170220
20170313 sell 371.55 4 367.2 20170307
20170328 sell 380.26 10 369.5 20170314
20170419 sell 405.74 1 404.65 20170418
20170605 sell 444.41 11 426.6 20170517
20170616 sell 462.63 7 459.37 20170607
20170619 sell 470.17 8 459.37 20170607
20170628 sell 475.3 1 484.1 20170627
20170815 sell 495.97 17 473.2 20170721
20170821 sell 489.73 3 496.49 20170816
20170920 sell 496.2 2 498.97 20170918
20170922 sell 499.93 4 498.97 20170918
20170925 sell 507.24 5 498.97 20170918
20170926 sell 509.29 6 498.97 20170918
20170927 sell 508.21 7 498.97 20170918
20170928 sell 518.46 8 498.97 20170918
20170929 sell 517.64 9 498.97 20170918
20171121 sell 677.25 29 545.54 20171011
20171218 sell 665.77 2 664.55 20171214
20180118 sell 750.74 20 684.91 20171220
20180323 sell 711.06 5 739.85 20180316
20180528 sell 740.4 11 718.02 20180511
20180529 sell 731.43 12 718.02 20180511
20180612 sell 799.19 3 780.97 20180607
20180613 sell 790.33 4 780.97 20180607
20180614 sell 786.13 5 780.97 20180607
20180615 sell 773.33 6 780.97 20180607
20180730 sell 719.21 3 743.81 20180725
20181011 sell 644.99 6 724.93 20180926
20181012 sell 668.0 7 724.93 20180926
20181015 sell 666.9 8 724.93 20180926
20181217 sell 590.52 1 592.96 20181214
20181218 sell 590.94 2 592.96 20181214
20181219 sell 577.8 3 592.96 20181214
20181220 sell 574.5 4 592.96 20181214
20190221 sell 720.25 27 604.79 20190108
20190307 sell 748.6 4 789.3 20190301
20190308 sell 737.5 5 789.3 20190301
20190321 sell 785.75 3 810.09 20190318
20190426 sell 945.0 18 859.0 20190401
20190429 sell 971.97 19 859.0 20190401
