time operation sell_price hold_day buy_price buy_date
20170616 sell 24.22 13 23.55 20170526
20170619 sell 24.5 14 23.55 20170526
20170704 sell 25.04 8 25.33 20170622
20170720 sell 20.45 5 26.12 20170713
20180202 sell 16.2 11 15.57 20180118
20180205 sell 16.61 12 15.57 20180118
20180207 sell 16.06 14 15.57 20180118
20180208 sell 15.87 15 15.57 20180118
20180528 sell 15.66 16 15.18 20180504
20180529 sell 15.62 17 15.18 20180504
20180530 sell 15.25 18 15.18 20180504
20180612 sell 15.99 1 15.93 20180611
20180613 sell 15.92 2 15.93 20180611
20181010 sell 11.64 8 11.94 20180920
20181109 sell 11.52 11 12.21 20181025
20190311 sell 12.13 21 11.53 20190201
20190425 sell 12.5 15 12.34 20190403
