time operation sell_price hold_day buy_price buy_date
20150309 sell 19.35 10 20.31 20150216
20150421 sell 27.13 24 21.88 20150317
20150612 sell 26.72 9 27.69 20150601
20151118 sell 16.35 21 14.8 20151020
20151228 sell 15.53 8 16.18 20151216
20151229 sell 15.94 9 16.18 20151216
20160408 sell 12.7 14 12.73 20160318
20160720 sell 14.17 29 12.63 20160607
20160823 sell 13.76 5 14.35 20160816
20161118 sell 14.77 19 13.95 20161024
20170228 sell 13.11 6 13.4 20170220
20170718 sell 10.93 6 11.46 20170710
20170811 sell 11.55 16 11.59 20170720
20170908 sell 12.31 9 12.48 20170828
20180201 sell 9.47 4 10.24 20180126
20180202 sell 9.48 5 10.24 20180126
20181123 sell 7.01 18 6.86 20181030
20181126 sell 6.99 19 6.86 20181030
20190122 sell 7.24 10 7.58 20190108
20190123 sell 7.17 11 7.58 20190108
20190312 sell 9.55 19 7.65 20190213
20190415 sell 10.85 8 10.99 20190402
