time operation sell_price hold_day buy_price buy_date
20150121 sell 14.24 7 13.31 20150112
20150129 sell 13.81 5 14.33 20150122
20150410 sell 19.42 29 14.8 20150227
20150608 sell 24.57 18 22.25 20150513
20150615 sell 26.33 1 27.98 20150612
20151112 sell 14.29 19 14.12 20151016
20151231 sell 13.97 10 14.28 20151217
20160302 sell 14.65 1 13.8 20160301
20160316 sell 13.91 11 13.8 20160301
20160411 sell 16.14 14 14.64 20160321
20160509 sell 16.2 2 16.8 20160505
20160623 sell 16.35 1 16.94 20160622
20160913 sell 15.96 14 15.91 20160824
20160914 sell 15.75 15 15.91 20160824
20160919 sell 16.03 16 15.91 20160824
20160920 sell 16.0 17 15.91 20160824
20161017 sell 15.91 4 16.67 20161011
20170228 sell 15.11 13 15.22 20170209
20170301 sell 15.17 14 15.22 20170209
20170313 sell 15.99 6 15.62 20170303
20170329 sell 16.25 10 15.97 20170315
20170411 sell 16.55 2 16.76 20170407
20170525 sell 17.04 6 17.52 20170517
20170614 sell 16.68 1 17.12 20170613
20170706 sell 17.55 12 16.98 20170620
20170728 sell 18.18 10 18.22 20170714
20170915 sell 18.9 15 18.69 20170825
20170919 sell 18.81 1 19.23 20170918
20171103 sell 19.16 15 19.26 20171013
20171127 sell 19.81 9 21.2 20171114
20171128 sell 20.39 10 21.2 20171114
20171213 sell 21.9 1 21.6 20171212
20171218 sell 21.26 4 21.6 20171212
20180104 sell 22.62 10 22.54 20171220
20180201 sell 22.1 4 23.09 20180126
20180323 sell 23.01 16 22.7 20180301
20180326 sell 23.85 17 22.7 20180301
20180327 sell 24.7 18 22.7 20180301
20180417 sell 24.37 4 26.55 20180411
20180517 sell 24.95 5 25.55 20180510
20181012 sell 21.15 10 20.46 20180920
20181015 sell 20.95 11 20.46 20180920
20181127 sell 22.35 15 21.15 20181106
20181128 sell 22.34 16 21.15 20181106
20181129 sell 22.28 17 21.15 20181106
20181217 sell 23.0 9 23.56 20181204
20181218 sell 22.86 10 23.56 20181204
20181219 sell 22.13 11 23.56 20181204
20181220 sell 22.2 12 23.56 20181204
20181221 sell 22.13 13 23.56 20181204
20190306 sell 26.86 28 23.62 20190118
20190313 sell 27.19 1 28.97 20190312
20190412 sell 27.73 8 28.65 20190401
20190426 sell 31.0 8 28.8 20190416
