time operation sell_price hold_day buy_price buy_date
20150112 sell 26.4 5 28.47 20150105
20150416 sell 27.95 23 26.04 20150313
20150506 sell 30.99 11 29.32 20150420
20151103 sell 14.77 12 14.98 20151016
20151118 sell 15.24 10 15.48 20151104
20160329 sell 12.45 16 13.5 20160307
20160407 sell 12.71 3 12.98 20160401
20160426 sell 13.73 9 13.47 20160413
20160427 sell 13.37 10 13.47 20160413
20160428 sell 13.28 11 13.47 20160413
20160613 sell 13.52 12 13.25 20160524
20160614 sell 13.7 13 13.25 20160524
20160725 sell 14.49 12 14.25 20160707
20160726 sell 14.62 13 14.25 20160707
20161123 sell 13.2 11 13.1 20161108
20170308 sell 12.71 16 12.64 20170214
20170309 sell 12.63 17 12.64 20170214
20170815 sell 20.08 35 11.41 20170627
20170816 sell 18.61 36 11.41 20170627
20180116 sell 14.13 11 14.59 20171229
20180321 sell 12.9 5 13.8 20180314
20180418 sell 13.04 4 13.27 20180412
20181122 sell 10.26 14 10.42 20181102
20181123 sell 9.67 15 10.42 20181102
20190321 sell 11.56 22 9.27 20190219
