time operation trade_price
20150105 long 12.6
20150106 long 12.61
20150107 long 12.47
20150108 long 12.21
20150109 noo 12.08
20150112 long_sell 11.81
20150116 long 13.28
20150119 long 13.96
20150120 long 14.99
20150121 long_sell 14.84
20150122 long 14.89
20150123 long 15.02
20150126 long 15.77
20150127 long 15.16
20150128 long 15.43
20150129 long 15.08
20150130 noo 14.32
20150202 noo 14.71
20150203 long_sell 16.18
20150302 long 17.04
20150303 long 17.18
20150304 long 18.4
20150305 long 18.23
20150306 long 17.27
20150309 long 17.6
20150310 noo 17.66
20150311 noo 17.17
20150312 long 17.66
20150313 long 17.78
20150316 long 17.74
20150317 long 18.51
20150318 long 18.42
20150319 long 19.48
20150320 long 19.36
20150323 long 19.52
20150324 long 19.1
20150325 noo 18.68
20150326 long_sell 18.83
20150401 long 20.66
20150402 long 21.48
20150403 long 23.63
20150407 noo 0
20150408 noo 0
20150409 noo 0
20150410 noo 0
20150413 long 25.99
20150414 long 28.59
20150415 long 25.73
20150416 long 24.03
20150417 noo 23.45
20150420 noo 22.46
20150421 noo 23.69
20150422 long_sell 23.85
20150514 long 27.75
20150515 long 26.3
20150518 long 25.72
20150519 long 27.11
20150520 long 28.35
20150521 long 30.96
20150522 long 31.96
20150525 long 31.68
20150526 long 32.23
20150527 long 31.07
20150528 noo 27.96
20150529 long_sell 27.93
20150609 long 32.35
20150610 long 32.25
20150611 long 33.62
20150612 long 33.2
20150615 noo 31.71
20150616 long_sell 29.77
20150715 noo 17.08
20150716 noo 18.19
20150717 noo 19.6
20150720 noo 19.4
20150721 noo 19.44
20150722 noo 19.35
20150723 noo 20.43
20150724 noo 19.6
20150727 noo 17.64
20150728 noo 16.8
20150729 noo 18.0
20150730 noo 17.4
20150811 noo 20.62
20150812 noo 21.0
20150813 noo 21.4
20150814 long 21.9
20150817 long 21.52
20150818 noo 19.4
20150819 noo 20.2
20150820 noo 20.39
20150821 noo 20.18
20150824 long_sell 18.16
20150922 noo 13.88
20150923 noo 14.45
20150924 noo 14.39
20151014 noo 9.27
20151015 noo 9.65
20151016 noo 9.79
20151019 noo 9.56
20151020 noo 9.68
20151021 noo 8.8
20151022 noo 9.21
20151023 noo 10.13
20151026 noo 11.14
20151027 noo 11.78
20151028 noo 11.03
20151029 noo 11.41
20151030 noo 11.12
20151102 noo 11.4
20151103 noo 11.24
20151104 noo 11.79
20151105 noo 11.56
20151106 noo 11.7
20151109 noo 11.61
20151110 long 12.77
20151111 long 13.73
20151112 long 13.28
20151113 long 13.59
20151116 long 13.85
20151117 noo 13.42
20151118 noo 12.83
20151119 noo 13.38
20151120 noo 13.25
20151123 noo 13.26
20151124 long 14.59
20151125 long 14.48
20151126 long 14.66
20151127 long 13.7
20151130 noo 13.06
20151201 long_sell 13.72
20151223 long 14.66
20151224 long 14.95
20151225 long 16.08
20151228 long 15.75
20151229 long 15.39
20151230 long 15.83
20151231 noo 15.5
20160104 long_sell 13.95
20160105 long_sell 13.59
20160216 noo 12.23
20160217 noo 12.22
20160218 noo 12.26
20160219 noo 12.23
20160222 noo 12.36
20160223 noo 12.89
20160224 long 12.89
20160225 noo 11.8
20160226 noo 12.25
20160229 noo 11.92
20160301 noo 12.53
20160302 long_sell 13.74
20160303 long 13.44
20160304 long 13.2
20160307 long 13.84
20160308 long 13.86
20160309 noo 13.2
20160310 noo 13.0
20160311 noo 12.67
20160314 noo 13.03
20160315 long_sell 12.89
20160318 long 14.1
20160321 long 14.09
20160322 long 13.99
20160323 long 13.95
20160324 noo 13.55
20160325 noo 13.65
20160328 long_sell 13.5
20160524 noo 12.1
20160525 noo 12.11
20160526 noo 12.12
20160527 noo 11.96
20160530 noo 11.8
20160531 noo 12.21
20160601 noo 12.26
20160602 noo 12.32
20160603 noo 12.19
20160606 noo 12.11
20160607 noo 12.01
20160608 noo 12.02
20160627 noo 11.62
20160628 noo 11.81
20160629 noo 11.82
20160630 noo 12.12
20160701 noo 11.87
20160704 noo 12.39
20160705 noo 12.34
20160706 long 12.45
20160707 long 12.29
20160708 noo 12.28
20160711 noo 12.27
20160712 noo 12.34
20160713 long 12.47
20160714 long 12.39
20160715 long 12.43
20160718 noo 12.15
20160719 noo 12.22
20160720 noo 12.24
20160721 noo 12.42
20160722 long 12.35
20160725 long 12.29
20160726 long 12.4
20160727 long_sell 12.13
20160809 long 13.28
20160810 long 13.01
20160811 long 12.84
20160812 long 12.85
20160815 long 13.38
20160816 long 13.34
20160817 long 13.4
20160818 long 13.28
20160819 noo 13.35
20160822 noo 13.15
20160823 noo 13.08
20160824 noo 13.06
20160825 long_sell 12.95
20161011 long 14.16
20161012 long 14.04
20161013 long 13.96
20161014 long 14.14
20161017 noo 14.0
20161018 long 14.11
20161019 long 13.99
20161020 long 14.55
20161021 long 14.58
20161024 long 15.25
20161025 long 15.58
20161026 long 15.2
20161027 long 14.95
