time operation sell_price hold_day buy_price buy_date
20151103 sell 19.64 11 20.32 20151019
20151120 sell 25.19 11 23.64 20151105
20151228 sell 23.59 8 24.59 20151216
20160329 sell 19.96 16 20.08 20160307
20160722 sell 17.11 10 17.49 20160708
20161205 sell 16.28 16 16.58 20161111
20170804 sell 15.94 19 14.6 20170710
20170807 sell 15.82 20 14.6 20170710
20170808 sell 15.99 21 14.6 20170710
20170912 sell 16.42 11 16.78 20170828
20171127 sell 15.64 3 16.24 20171122
20180202 sell 14.72 7 15.34 20180124
20180207 sell 14.76 1 14.79 20180206
20181008 sell 8.53 6 8.9 20180920
20181123 sell 9.31 21 9.46 20181025
20181126 sell 9.27 22 9.46 20181025
20190312 sell 12.4 19 9.18 20190213
20190410 sell 12.13 3 12.73 20190404
