time operation sell_price hold_day buy_price buy_date
20170306 sell 17.57 15 16.96 20170213
20170309 sell 17.78 2 18.0 20170307
20170707 sell 15.64 8 16.05 20170627
20170726 sell 15.71 8 16.02 20170714
20170912 sell 15.48 8 15.76 20170831
20180202 sell 16.78 13 14.65 20180116
20180205 sell 17.5 14 14.65 20180116
20181011 sell 11.0 5 12.09 20180927
20181112 sell 11.52 7 11.85 20181101
20181122 sell 11.57 4 11.89 20181116
20190312 sell 13.24 24 11.04 20190130
20190425 sell 13.89 13 13.77 20190408
