time operation sell_price hold_day buy_price buy_date
20170914 sell 69.5 11 69.14 20170830
20171103 sell 70.31 15 70.97 20171013
20180323 sell 49.5 13 51.47 20180306
20180326 sell 50.29 14 51.47 20180306
20180528 sell 56.42 8 55.06 20180516
20180529 sell 52.97 9 55.06 20180516
20180530 sell 50.93 10 55.06 20180516
20180531 sell 53.04 11 55.06 20180516
20180601 sell 52.1 12 55.06 20180516
20181126 sell 27.21 9 28.14 20181113
20181127 sell 27.06 10 28.14 20181113
20181128 sell 27.17 11 28.14 20181113
20181210 sell 26.68 4 28.53 20181204
20181211 sell 26.74 5 28.53 20181204
20181212 sell 26.45 6 28.53 20181204
20190321 sell 29.61 22 26.02 20190219
20190322 sell 29.4 23 26.02 20190219
20190417 sell 32.06 10 31.72 20190402
