time operation trade_price
20150105 noo 12.04
20150106 noo 12.18
20150107 noo 12.12
20150108 noo 11.95
20150109 noo 11.88
20150112 noo 11.93
20150113 noo 11.99
20150114 noo 11.57
20150115 noo 11.6
20150116 noo 11.89
20150119 noo 11.39
20150120 noo 11.68
20150122 noo 12.29
20150123 noo 12.45
20150126 noo 12.53
20150127 noo 12.48
20150128 noo 12.31
20150129 noo 12.26
20150130 noo 12.0
20150202 noo 11.98
20150213 noo 12.22
20150216 noo 12.63
20150217 noo 12.72
20150225 long 12.6
20150226 long 12.62
20150227 long 12.67
20150302 long 12.99
20150303 long 12.9
20150304 long 13.22
20150305 long 13.5
20150306 long 13.66
20150309 long 13.49
20150310 long 13.45
20150311 long 13.83
20150312 long 13.71
20150313 long 13.6
20150316 long 13.73
20150317 long 13.86
20150318 long 14.18
20150319 long 14.13
20150320 long 14.26
20150323 long 14.6
20150324 long 14.71
20150325 long 15.3
20150326 long 14.8
20150327 long 14.78
20150330 long 14.93
20150331 noo 14.57
20150401 noo 14.79
20150402 long 15.18
20150403 long 15.44
20150407 long 15.62
20150408 long 15.19
20150409 long_sell 14.66
20150413 long 15.82
20150414 long_sell 15.39
20150420 long 16.42
20150421 long 16.6
20150422 long 16.64
20150423 long 16.94
20150424 long 16.47
20150427 long 16.64
20150428 long_sell 15.81
20150518 long 17.31
20150519 long 17.35
20150520 long 17.27
20150521 long 17.69
20150522 long 18.59
20150525 long 19.1
20150526 long 19.5
20150527 long 19.36
20150528 long 21.18
20150529 long 20.42
20150601 long 21.49
20150602 long 22.08
20150603 noo 21.02
20150604 long 20.71
20150605 noo 21.03
20150608 noo 21.15
20150609 long 21.45
20150610 long 21.79
20150611 long 23.23
20150612 long 23.33
20150615 long 22.29
20150616 long_sell 20.96
20150707 noo 0
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150722 noo 13.15
20150723 noo 13.67
20150724 noo 13.73
20150727 noo 12.36
20150728 noo 11.13
20150729 noo 11.86
20150730 noo 11.35
20150811 noo 16.18
20150812 noo 15.79
20150813 long 17.37
20150814 long 16.78
20150817 long 17.11
20150818 noo 15.4
20150819 noo 15.73
20150820 noo 14.25
20150821 noo 13.19
20150824 long_sell 11.87
20150825 long_sell 10.68
20150918 noo 10.64
20150921 noo 11.07
20150922 noo 10.87
20150923 noo 11.03
20150924 noo 11.04
20150925 noo 10.58
20150928 noo 11.09
20150929 noo 10.74
20151009 noo 11.77
20151012 noo 12.25
20151013 noo 13.04
20151014 long 12.54
20151015 long 13.06
20151016 long 13.83
20151019 long 14.52
20151020 long 14.21
20151021 noo 12.79
20151022 noo 13.29
20151023 noo 13.31
20151026 noo 13.54
20151027 long 13.19
20151028 noo 12.86
20151029 noo 13.33
20151030 noo 13.49
20151102 long_sell 13.04
20151103 long_sell 13.61
20151104 long 14.65
20151105 long 14.23
20151106 long 14.34
20151109 long 14.36
20151110 long 15.8
20151111 long 15.59
20151112 long 17.01
20151113 long 17.11
20151116 long 16.79
20151117 long 16.26
20151118 noo 15.15
20151119 noo 15.59
20151120 long_sell 15.49
20151210 long 16.6
20151211 long 15.26
20151214 long_sell 15.51
20151215 noo 15.7
20151216 noo 15.42
20151217 long 15.64
20151218 long 15.8
20151221 noo 15.5
20151222 long_sell 15.5
20151230 long 15.88
20151231 long 15.91
20160104 long_sell 14.32
20160204 noo 0
20160205 noo 0
20160215 noo 0
20160216 noo 0
20160217 noo 0
20160218 noo 0
20160219 noo 0
20160222 noo 0
20160223 noo 0
20160224 noo 0
20160225 noo 0
20160226 noo 0
20160229 noo 0
20160301 noo 0
20160302 noo 0
20160303 noo 0
20160304 noo 0
20160307 noo 0
20160308 noo 0
20160309 noo 0
20160310 noo 0
20160311 noo 0
20160314 noo 0
20160315 noo 0
20160316 noo 0
20160317 noo 0
20160318 noo 0
20160321 noo 0
20160322 noo 0
20160323 noo 0
20160324 noo 0
20160325 noo 0
20160328 noo 0
20160329 noo 0
20160330 noo 0
20160331 noo 0
20160401 noo 0
20160405 noo 0
20160406 noo 0
20160407 noo 0
20160408 noo 0
20160411 noo 0
20160412 noo 0
20160413 noo 0
20160414 noo 0
20160415 noo 0
20160418 noo 0
20160419 noo 0
20160420 noo 0
20160421 noo 0
20160422 noo 0
20160425 noo 0
20160426 noo 0
20160427 noo 0
20160428 noo 0
20160429 noo 0
20160503 noo 0
20160504 noo 0
20160505 noo 0
20160506 noo 0
20160509 noo 0
20160510 noo 0
20160511 noo 0
20160512 noo 0
20160513 noo 0
20160516 noo 0
20160517 noo 0
20160518 noo 0
20160519 noo 0
20160520 noo 0
20160523 noo 0
20160524 noo 0
20160525 noo 0
20160526 noo 0
20160527 noo 0
20160530 noo 0
20160531 noo 0
20160601 noo 0
20160602 noo 0
20160603 noo 0
20160606 noo 0
20160607 noo 0
20160608 noo 13.46
20160613 noo 14.13
20160614 noo 13.42
20160615 noo 13.25
20160616 noo 13.29
20160617 noo 12.73
20160620 noo 13.37
20160621 long 13.44
20160622 long 13.35
20160623 long 12.91
20160624 noo 12.58
20160627 noo 13.06
20160628 noo 13.08
20160629 long 13.14
20160630 long 13.45
20160701 long 13.73
20160704 long 14.06
20160705 long 14.05
20160706 long 13.96
20160707 noo 13.62
20160708 noo 13.65
20160711 noo 13.19
20160712 long_sell 13.24
20160809 noo 13.42
20160810 long 13.55
20160811 long 13.19
20160812 noo 13.21
20160815 long 13.44
20160816 noo 13.37
20160817 long 13.39
20160818 long 13.37
20160819 noo 13.32
20160822 noo 13.23
20160823 noo 13.36
20160824 noo 13.37
20160825 long 13.41
20160826 long 13.8
20160829 long 13.89
20160830 long 13.9
20160831 long 13.92
