time operation sell_price hold_day buy_price buy_date
20150119 sell 12.41 9 13.18 20150106
20150130 sell 13.24 6 13.79 20150122
20150313 sell 14.94 13 14.6 20150217
20150408 sell 16.99 14 15.73 20150318
20150415 sell 16.11 1 18.15 20150414
20150416 sell 16.22 2 18.15 20150414
20150612 sell 17.06 15 16.54 20150522
20151118 sell 14.04 24 12.91 20151015
20151123 sell 14.22 2 14.57 20151119
20151214 sell 15.01 7 14.99 20151203
20151215 sell 15.07 8 14.99 20151203
20151228 sell 15.14 5 15.89 20151221
20160412 sell 14.87 24 14.22 20160308
20160413 sell 14.86 25 14.22 20160308
20160613 sell 13.64 6 14.7 20160601
20160802 sell 16.14 17 14.49 20160708
20160811 sell 16.18 2 16.68 20160809
20160812 sell 16.37 3 16.68 20160809
20160823 sell 16.9 4 17.39 20160817
20161027 sell 17.63 12 18.34 20161011
20161122 sell 17.88 3 18.41 20161117
20161206 sell 18.29 8 18.26 20161124
20161207 sell 18.33 9 18.26 20161124
20161208 sell 18.6 10 18.26 20161124
20161209 sell 18.61 11 18.26 20161124
20170110 sell 18.37 7 18.51 20161229
20170217 sell 18.7 14 18.61 20170123
20170313 sell 20.62 14 18.87 20170221
20170405 sell 22.64 29 18.87 20170221
20170616 sell 25.08 18 22.73 20170519
20170628 sell 25.78 2 26.57 20170626
20170920 sell 24.09 4 24.19 20170914
20170922 sell 24.86 6 24.19 20170914
20171020 sell 25.57 5 26.25 20171013
20171103 sell 27.09 7 26.55 20171025
20171108 sell 26.97 10 26.55 20171025
20171123 sell 27.67 9 28.05 20171110
20171218 sell 27.65 2 28.05 20171214
20171219 sell 27.9 3 28.05 20171214
20180115 sell 28.49 21 28.05 20171214
20180528 sell 25.38 9 25.67 20180515
20180727 sell 25.31 7 25.93 20180718
20180906 sell 25.18 6 25.93 20180829
20180907 sell 25.07 7 25.93 20180829
20180910 sell 24.64 8 25.93 20180829
20180911 sell 24.33 9 25.93 20180829
20180912 sell 24.02 10 25.93 20180829
20180913 sell 23.9 11 25.93 20180829
20181011 sell 23.97 5 25.25 20180927
20190227 sell 24.31 27 22.33 20190114
20190425 sell 25.9 16 24.63 20190402
