time operation trade_price
20150217 noo 5.5
20150225 noo 5.4
20150226 noo 5.38
20150227 long 5.47
20150302 noo 5.45
20150303 noo 5.24
20150304 noo 5.24
20150305 noo 5.14
20150306 noo 5.24
20150309 long 5.31
20150310 long 5.46
20150311 long 5.69
20150312 long 5.64
20150313 long 5.95
20150316 long 6.39
20150317 long 7.03
20150318 long 7.47
20150319 long 7.14
20150320 long 7.02
20150323 long 7.11
20150324 long 7.58
20150325 long 7.24
20150326 long 7.09
20150327 noo 7.04
20150330 noo 7.3
20150331 noo 7.08
20150401 long 7.26
20150402 long_sell 7.17
20150407 long 7.89
20150408 long 7.92
20150409 long 7.82
20150410 noo 0
20150413 noo 0
20150414 noo 0
20150415 noo 0
20150416 noo 0
20150417 noo 0
20150420 noo 0
20150421 noo 0
20150422 noo 0
20150423 noo 0
20150424 long 8.6
20150427 long 8.99
20150428 long 8.63
20150429 long 8.47
20150430 long 9.03
20150504 noo 8.76
20150505 noo 8.06
20150506 long_sell 7.61
20150525 long 8.88
20150526 long 9.09
20150527 long 9.66
20150528 long 8.69
20150529 noo 8.79
20150601 long 9.37
20150602 noo 9.59
20150603 long 9.9
20150604 long 9.94
20150605 long 9.99
20150608 long 10.99
20150609 long 11.16
20150610 long 11.9
20150611 long 11.61
20150612 long 11.7
20150615 long 12.22
20150616 long 12.41
20150617 long 12.06
20150618 long 12.83
20150619 noo 11.55
20150623 long_sell 12.71
20150720 noo 10.62
20150721 noo 11.68
20150722 long 11.99
20150723 noo 0
20150724 noo 0
20150727 noo 0
20150728 long 11.54
20150729 long 12.49
20150730 noo 11.34
20150731 long_sell 10.37
20150811 long 11.39
20150812 noo 10.72
20150813 noo 11.15
20150814 long_sell 10.89
20150817 noo 11.98
20150911 noo 8.4
20150914 noo 7.68
20150921 noo 7.6
20150922 noo 7.85
20150923 noo 7.53
20150924 noo 7.59
20150925 noo 7.29
20150928 noo 7.35
20150929 noo 7.13
20151009 noo 7.58
20151012 noo 7.99
20151013 noo 8.19
20151014 noo 7.88
20151015 noo 8.11
20151016 noo 8.39
20151019 noo 8.39
20151020 noo 8.42
20151021 noo 7.76
20151022 noo 8.32
20151023 noo 8.19
20151026 noo 8.11
20151027 noo 8.05
20151028 noo 7.99
20151029 noo 7.98
20151030 noo 8.19
20151102 noo 7.96
20151103 noo 7.88
20151104 noo 8.16
20151105 long 8.52
20151106 long 8.54
20151109 long 8.64
20151110 long 8.47
20151111 noo 8.43
20151112 noo 8.41
20151113 noo 8.41
20151116 noo 8.22
20151117 noo 8.22
20151118 long_sell 8.03
20151217 noo 7.5
20151218 noo 7.85
20151221 noo 8.04
20151222 noo 7.99
20151223 noo 7.83
20151224 noo 7.65
20151225 noo 7.71
20151228 noo 7.6
20151229 noo 7.75
20151230 noo 7.67
20151231 noo 7.61
20160216 noo 6.6
20160217 noo 6.59
20160218 noo 6.44
20160219 noo 6.39
20160222 noo 6.54
20160223 noo 6.34
20160224 noo 6.41
20160225 noo 5.88
20160307 noo 5.94
20160308 noo 5.89
20160309 noo 5.87
20160310 noo 5.68
20160311 noo 5.64
20160314 noo 5.81
20160315 noo 5.84
20160316 noo 5.91
20160317 noo 5.98
20160318 noo 6.03
20160321 noo 6.2
20160322 noo 6.12
20160323 noo 6.11
20160324 noo 6.03
20160325 noo 6.11
20160328 noo 6.11
20160329 noo 5.97
20160330 noo 6.11
20160331 noo 6.08
20160401 noo 6.14
20160405 noo 6.23
20160406 noo 6.15
20160407 noo 6.1
20160408 noo 6.05
20160411 noo 6.08
20160412 noo 6.01
20160413 noo 6.09
20160414 long 6.22
20160415 long 6.21
20160418 long 6.22
20160419 long 6.39
20160420 long 6.62
20160421 noo 0
20160422 long 6.27
20160425 noo 6.12
20160426 long_sell 6.16
20160427 long_sell 6.11
20160505 long 6.97
20160506 long 6.95
20160509 long 6.92
20160510 long_sell 6.85
20160617 long 7.03
20160620 long 6.97
20160621 long_sell 6.9
20160712 noo 7.4
20160713 long 7.17
20160714 long 7.1
20160715 long 7.14
20160718 noo 7.1
20160719 noo 6.95
20160720 noo 6.95
20160721 noo 6.95
20160722 long_sell 6.85
20161011 noo 6.2
20161012 noo 6.16
20161013 noo 6.15
20161014 noo 6.38
20161017 noo 6.26
20161018 noo 6.39
20161019 noo 6.57
20161020 noo 6.74
20161021 noo 6.6
20161024 long 6.63
20161025 noo 6.52
20161026 noo 6.45
20161027 noo 6.35
20161028 noo 6.3
20161031 noo 6.32
20161101 noo 6.36
20161102 long_sell 6.3
20161114 long 6.59
20161115 long 6.54
20161116 long 6.55
20161117 long 6.61
20161118 noo 6.46
20161121 noo 6.46
20161122 noo 6.54
20161123 noo 6.49
20161124 long 6.5
20161125 long 6.5
20161128 long 6.58
20161129 long 6.64
20161130 long 6.62
20161201 long 6.77
20161202 long 6.74
20161205 long 6.9
20161206 long 6.69
20161207 long_sell 6.61
20161208 long_sell 6.67
20161228 long 7.29
20161229 noo 7.21
20161230 noo 7.07
20170103 noo 7.14
20170104 noo 7.2
20170105 long 7.35
20170106 long 7.23
20170109 long 7.42
20170110 long 7.41
20170111 long_sell 7.08
20170210 long 7.09
20170213 long 7.08
20170214 long 7.05
20170215 long 7.03
20170216 noo 7.06
20170217 long_sell 6.89
20170220 noo 7.04
20170221 long 7.04
20170222 noo 7.06
20170223 long_sell 6.98
20170224 noo 7.39
20170227 long 7.12
20170228 long 7.11
20170301 long 7.14
20170302 noo 7.05
20170303 long_sell 7.04
20170309 long 7.17
20170310 long 7.18
20170313 long_sell 7.26
20170314 long 7.27
20170315 long 7.28
20170316 long 7.32
20170317 noo 7.17
20170320 noo 7.16
20170321 long_sell 7.12
20170327 long 7.3
20170328 long_sell 7.15
20170411 long 7.29
20170412 noo 7.16
20170413 noo 7.24
20170414 noo 7.15
20170417 long_sell 7.09
20170517 noo 6.63
20170518 noo 6.58
20170519 noo 6.54
20170522 noo 6.54
20170523 noo 6.57
20170524 noo 6.58
20170525 noo 6.66
20170526 noo 6.73
20170531 noo 6.81
20170601 noo 6.89
20170602 noo 6.8
20170605 noo 6.83
20170606 noo 6.83
20170607 noo 6.85
20170608 long 6.88
20170609 long 6.86
20170612 noo 6.79
20170613 noo 6.77
