time operation sell_price hold_day buy_price buy_date
20150121 sell 47.19 9 41.72 20150108
20150202 sell 44.65 7 46.4 20150122
20150302 sell 47.55 5 48.55 20150216
20150415 sell 35.55 23 50.75 20150312
20150818 sell 31.84 5 34.09 20150811
20150930 sell 31.37 4 31.86 20150924
20151030 sell 33.95 15 32.15 20151009
20151112 sell 34.8 1 35.34 20151111
20151211 sell 34.92 7 35.17 20151202
20151228 sell 35.24 5 36.92 20151221
20151229 sell 35.52 6 36.92 20151221
20160412 sell 30.19 16 30.43 20160318
20160613 sell 29.39 5 30.05 20160602
20160720 sell 31.32 16 30.81 20160628
20160722 sell 31.59 18 30.81 20160628
20160822 sell 31.48 6 32.4 20160812
20161110 sell 31.43 12 31.39 20161025
20161206 sell 31.17 6 31.31 20161128
20161207 sell 31.21 7 31.31 20161128
20170203 sell 30.03 9 32.11 20170116
20170223 sell 30.4 6 30.8 20170215
20170313 sell 31.92 9 30.89 20170228
20170320 sell 31.16 4 31.39 20170314
20170405 sell 35.58 8 32.44 20170322
20170414 sell 34.72 15 32.44 20170322
20170417 sell 34.82 16 32.44 20170322
20170616 sell 40.23 20 37.38 20170517
20170619 sell 40.86 21 37.38 20170517
20170815 sell 41.56 1 40.96 20170814
20170831 sell 40.58 11 41.31 20170816
20170901 sell 40.79 12 41.31 20170816
20170908 sell 41.49 2 42.3 20170906
20170920 sell 44.74 3 43.15 20170915
20170922 sell 45.21 1 45.01 20170921
20171025 sell 49.06 10 48.73 20171011
20171026 sell 51.28 11 48.73 20171011
20171114 sell 52.36 5 54.25 20171107
20171218 sell 52.4 2 52.51 20171214
20171219 sell 53.06 3 52.51 20171214
20180123 sell 57.09 27 52.51 20171214
20180323 sell 58.0 15 55.99 20180302
20180418 sell 59.98 5 60.5 20180411
20180419 sell 60.5 6 60.5 20180411
20180525 sell 69.37 15 63.51 20180504
20180612 sell 80.29 3 80.72 20180607
20180613 sell 78.02 4 80.72 20180607
20180717 sell 73.87 3 76.15 20180712
20180718 sell 73.11 4 76.15 20180712
20181012 sell 74.8 10 71.8 20180920
20181015 sell 71.82 11 71.8 20180920
20181217 sell 70.0 3 67.2 20181212
20190220 sell 74.3 22 66.93 20190114
20190226 sell 76.47 1 78.4 20190225
20190325 sell 75.05 3 78.55 20190320
20190329 sell 86.7 2 81.48 20190327
20190415 sell 84.0 9 86.54 20190401
20190416 sell 85.8 10 86.54 20190401
