time operation sell_price hold_day buy_price buy_date
20151231 sell 120.0 11 114.9 20151216
20160104 sell 108.0 12 114.9 20151216
20161118 sell 66.3 6 69.06 20161110
20170313 sell 57.63 6 56.93 20170303
20170320 sell 56.18 11 56.93 20170303
20170321 sell 57.03 12 56.93 20170303
20170330 sell 56.01 4 57.75 20170324
20170616 sell 57.38 19 55.71 20170518
20170619 sell 57.45 20 55.71 20170518
20190321 sell 23.27 15 23.45 20190228
20190426 sell 22.75 12 22.46 20190410
20190429 sell 21.33 13 22.46 20190410
20190430 sell 22.22 14 22.46 20190410
20190506 sell 20.1 15 22.46 20190410
20190507 sell 20.39 16 22.46 20190410
