time operation sell_price hold_day buy_price buy_date
20150130 sell 4.46 2 4.73 20150128
20150409 sell 5.74 27 4.69 20150302
20150507 sell 7.46 17 6.3 20150413
20150508 sell 7.92 18 6.3 20150413
20150610 sell 12.44 14 10.19 20150521
20160913 sell 5.21 17 5.34 20160819
20161102 sell 5.05 6 5.19 20161025
20161103 sell 5.07 7 5.19 20161025
20161130 sell 5.28 13 5.21 20161111
20170228 sell 5.35 24 5.19 20170118
20170405 sell 5.56 5 5.62 20170327
20170418 sell 5.67 14 5.62 20170327
20170616 sell 5.47 11 5.71 20170601
20170712 sell 5.52 10 5.63 20170628
20170808 sell 6.24 16 5.65 20170717
20171106 sell 6.07 11 6.24 20171020
20190326 sell 4.2 28 3.62 20190214
20190426 sell 5.38 18 4.5 20190401
