time operation sell_price hold_day buy_price buy_date
20150121 sell 47.9 2 45.3 20150119
20150203 sell 55.13 11 45.3 20150119
20150507 sell 78.53 5 52.96 20150213
20150518 sell 56.63 3 114.97 20150513
20151030 sell 40.17 14 39.01 20151012
20151202 sell 50.07 16 43.5 20151110
20170313 sell 21.02 19 17.59 20170206
20170320 sell 21.19 24 17.59 20170206
20170505 sell 22.42 1 22.41 20170504
20170523 sell 22.57 4 23.88 20170517
20170620 sell 25.38 10 24.4 20170606
20171030 sell 22.5 12 23.64 20171012
20171226 sell 20.37 4 22.0 20171220
20180316 sell 19.98 10 20.78 20180302
20181120 sell 11.68 14 11.03 20181031
20181214 sell 12.01 3 12.66 20181211
20190318 sell 14.81 25 11.2 20190211
