date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,RSI_12#80#1&thre,K_shift_1#10#0&thre&HS,D#40#1&thre,K#40#1&thre,D_shift_1#10#0&thre,K#90#1&thre,K_shift_1#30#0&thre,D_shift_1#90#1&thre&HS,D#20#0&thre&HS,K_shift_1#10#0&thre&HS+D#20#0&thre&HS+D_shift_1#90#1&thre&HS*K#90#1&thre+K_shift_1#30#0&thre+RSI_12#80#1&thre*K#40#1&thre+D#40#1&thre+D_shift_1#10#0&thre,RSI_12#20#0&thre,close_MA_20_shift_1#close_MA_20#1&diff&HS,close_shift_1#close_MA_20#1&diff,K_shift_1#70#1&thre,close_MA_20_shift_1#open_shift_1#1&diff&HS,open#close#1&diff,open#close_MA_20_shift_1#1&diff,D#40#0&thre&HS,K_shift_1#90#1&thre,close_MA_20_shift_1#open_shift_1#1&diff&HS+close_MA_20_shift_1#close_MA_20#1&diff&HS+D#40#0&thre&HS*open#close#1&diff+K_shift_1#90#1&thre+RSI_12#20#0&thre*open#close_MA_20_shift_1#1&diff+close_shift_1#close_MA_20#1&diff+K_shift_1#70#1&thre
20150105,4439,000425XSHE20150105,20200210004633,0,872991,15.2,1291875968.0,000425.XSHE,14.12,1500,14.91,15.0,220373.515625,221087.578125,-0.4008016032,14.97,4.0,14.933945469346455,14.818397316286948,14.227449038706865,13.615289596401368,14.978961591338866,14.136976996870546,12.942549009198634,12.091519890378734,13.298986912237133,11.863893604657415,10.990494973907671,14.58373092217887,13.698665289797615,12.344051345714886,10.854227256835005,15.381963833426848,15.021242849844233,14.109625248491545,12.714372886086336,11.179854074540057,14.485927105266061,14.146218994513507,13.287705331103686,11.97372980534344,10.528600439129956,15.19,-1.4931289640591907,33.125000000000036,-16.25183515995749,67.71578484903222,68.88340433476391,65.38054587756885,30.362116991643447,45.87155963302754,62.78317152103561,9.310850439882694,8.278867102396518,69.42508710801394,1.1718768424612325,0.02387518075051176,13.224290048731493,14.408104481567984,15.136,14.718,13.649500000000005,12.566666666666668,11.7905,10.743666666666664,-0.08999999999999986,0.1999999999999993,0.7900000000000009,0.0882264081524361,13.449000000000002,16.20314215319399,10.694857846806016,113.14459049545013,38798196,0.842455826209518,1.0194342608967313,1.1756819309369118,1.4084636614535426,1.6632756866734493,50.0,15.1,69.62003488944237,69.46721407762976,13.449000000000002,14.598999999999998,15.154000000000002,14.97,0,0,1,1,0,0,0,0,0,1.0,0,0.0,1,0,0.0,1,1,0,0,1.0
20150106,4440,000425XSHE20150106,20200210004633,0,914183,14.7,1318031872.0,000425.XSHE,14.22,1500,14.4,14.7,220373.515625,221087.578125,-3.4205231388,14.91,4.0,14.755963646230967,14.713797987215212,14.25045583354595,13.686626905819425,14.689480795669432,14.169854872261732,13.03657810537937,12.191888590797053,13.383680226680431,11.963348757415948,11.080218790383787,14.550325299964529,13.76545907172165,12.4443415239727,10.941777201110682,15.198642555617898,14.986835058963466,14.178422843873305,12.817671769691879,11.270030517144006,14.31328473684404,14.113815540965593,13.352495299570002,12.071011278253517,10.613523885077363,15.5,-3.858993190012014,27.14109129436698,0.8733329961392381,60.81714574924444,66.19465147292408,50.062134301885145,50.0,21.985815602836908,55.3968253968254,-3.999999999999997,8.027006751687923,66.07594936708861,1.1565970666686756,-0.12223820634045525,13.311379674751386,14.406857638249836,14.978,14.649,13.8355,12.717333333333334,11.9145,10.838833333333335,-0.2999999999999989,0.0,0.17999999999999972,0.07923369774819486,13.649500000000005,16.05698395633284,11.242016043667169,50.38103302286212,39712379,0.3328979428414656,0.5876768845254918,1.1455520681304598,1.3751127141568988,1.5622568093385223,33.33333333333333,15.0,67.71578484903222,68.88340433476391,13.649500000000005,14.718,15.136,14.91,0,0,1,1,0,0,0,0,0,1.0,0,0.0,1,0,0.0,1,1,0,0,1.0
20150107,4441,000425XSHE20150107,20200210004633,0,691170,14.83,1010974464.0,000425.XSHE,14.38,1500,14.74,14.4,220373.515625,221087.578125,2.3611111111,14.4,4.0,14.750642430820644,14.720348490411409,14.315728389073154,13.782388096199481,14.714740397834715,14.241123013229013,13.146476292129087,12.302676043371092,13.488012516935784,12.072237041438852,11.176528822215793,14.584811609061887,13.858272493462447,12.556324864266713,11.035560480095606,15.193161703745265,15.022355957333744,14.27402066826632,12.933014610194714,11.366627294498475,14.308123157896025,14.147267260790029,13.442524318658574,12.179635118338714,10.704493665692738,15.11,-0.5800620531498619,28.650479166303047,-7.976748870536006,58.26471426653471,63.551339070794285,47.69146465801555,39.37500000000001,23.61111111111111,46.67931688804554,-2.962475312705723,7.434402332361512,66.85902720527618,1.1334590346830886,-0.1851042558846956,13.417203402547582,14.458110309288326,14.826,14.684,13.985,12.865333333333336,12.0345,10.941166666666668,0.33999999999999986,0.08999999999999986,0.01999999999999957,0.07012539190863908,13.8355,16.071644002518617,11.599355997481377,45.08196721311485,39021209,0.09778388421626076,0.2153409135288632,1.1402109548910613,1.4572490706319712,1.6466466466466467,33.33333333333333,14.7,60.81714574924444,66.19465147292408,13.8355,14.649,14.978,14.4,0,0,1,1,0,0,0,0,0,1.0,0,0.0,1,0,0.0,0,1,0,0,1.0
20150108,4442,000425XSHE20150108,20200210004633,0,575709,14.7,823023296.0,000425.XSHE,14.14,1500,14.15,14.7,220373.515625,221087.578125,-4.0027137042000005,14.74,1.0,14.550428287213766,14.577761367808554,14.293631270530069,13.815807360181346,14.432370198917358,14.229732636575385,13.21121975715302,12.382994476268001,13.53893463101765,12.15371794177458,11.25477806373643,14.50575495286882,13.886056065513644,12.634065114790287,11.112460221327813,14.986941135830175,14.940927601454884,14.302637747479055,13.013087068233993,11.44583402796765,14.11391543859735,14.070582304282755,13.469474383548233,12.25504316134658,10.779086414687981,14.97,-3.3073664069974034,22.265233470431728,16.114024472233556,45.823199824413464,57.64195932200067,22.185680829239036,61.258278145695364,20.731707317073177,47.67441860465116,-8.709677419354836,-6.2292909211398255,63.031275060144345,1.0946120459975641,-0.3107759094841982,13.471484631988506,14.410708723243966,14.634,14.761,14.1325,12.991333333333335,12.15,11.034,-0.5499999999999989,0.0,0.009999999999999787,0.061003766361305625,13.985,15.820079017372274,12.149920982627725,41.93548387096773,38445500,-0.25803411990858355,-0.0801251178461614,0.8231632870271961,1.3460854092526697,1.5114285714285722,16.666666666666664,14.4,58.26471426653471,63.551339070794285,13.985,14.684,14.826,14.74,0,0,1,1,0,0,0,0,0,1.0,0,0.0,1,0,0.0,1,1,0,0,1.0
20150109,4443,000425XSHE20150109,20200210004633,0,708655,14.46,996417408.0,000425.XSHE,13.72,1500,13.81,14.0,220373.515625,221087.578125,-2.4028268551,14.15,2.0,14.303618858142507,14.385821025856414,14.229147101126056,13.815279418346677,14.121185099458678,14.177266057003465,13.2498507405625,12.445038194691133,13.55978581324706,12.21867017935205,11.32202074626968,14.379254052347214,13.87881263070282,12.69142779211759,11.179066141788855,14.732727423886786,14.810631673917635,14.295177009623904,13.072170625881116,11.514438126042519,13.874510292398233,13.947876430776796,13.462448251781735,12.310684958354065,10.843694157535191,14.91,-4.110540202749621,18.23225232012608,45.76794097920883,31.864589356626514,49.04950266687595,-2.50523726387236,72.51655629139073,18.47826086956521,54.788418708240535,-8.603573792190595,-4.0305767894371085,62.4305003971406,1.0400360672295013,-0.4366078301445002,13.4965598444338,14.31829199659105,14.402,14.777999999999999,14.207,13.105666666666668,12.25525,11.120166666666664,-0.1899999999999995,0.4600000000000009,0.08999999999999986,0.05939739289314432,14.1325,15.778429524615193,12.486570475384806,20.582877959927142,39154155,-0.6473108771552845,-0.452672498531934,0.9248032815948588,1.3312937062937074,1.4740259740259745,16.666666666666664,14.7,45.823199824413464,57.64195932200067,14.1325,14.761,14.634,14.15,0,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,0.0
20150112,4444,000425XSHE20150112,20200210004633,0,514225,13.6,686060928.0,000425.XSHE,13.11,1500,13.26,13.59,220373.515625,221087.578125,-3.9826212889,13.81,2.0,13.95574590542834,14.104365769392311,14.099927487642587,13.76479947122425,13.690592549729338,14.06260779987803,13.250505531493951,12.480471316661086,13.536725366074212,12.259506642906869,11.373020200315215,14.175753315556813,13.819878094445405,12.719163021770392,11.230447224707648,14.37441828259119,14.601025915023518,14.234474437278767,13.100737912423506,11.567360641448875,13.537073528265488,13.750480716090108,13.405281751612044,12.337588131117279,10.89353380796642,14.4,-5.770324047754402,12.601902173913073,124.2358654912109,22.973163377312716,40.35738957035488,-11.795289008771588,90.72847682119207,14.592274678111579,46.02510460251045,-11.422845691382772,-0.8968609865470927,56.255178127589076,0.9673170438386196,-0.5817521871270521,13.479036892994255,14.15547784326935,14.072000000000001,14.604000000000001,14.238,13.205,12.354000000000001,11.199666666666666,-0.3300000000000001,0.009999999999999787,0.15000000000000036,0.05415938384337056,14.207,15.754095342892606,12.659904657107392,6.562193927522062,38639930,-1.110648100821621,-0.8789794889884527,0.962254511389444,1.2546531302876491,1.3418277680140598,16.666666666666664,14.0,31.864589356626514,49.04950266687595,14.207,14.777999999999999,14.402,13.81,0,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,0.0
20150113,4445,000425XSHE20150113,20200210004633,0,278250,13.48,371139104.0,000425.XSHE,13.21,1500,13.36,13.26,220373.515625,221087.578125,0.754147813,13.26,2.0,13.757163936952225,13.918274327044234,14.00127048929024,13.727999519294775,13.525296274864669,13.974781824893274,13.257569690752408,12.51871169419756,13.523131107145426,12.302663245145814,11.425309142412186,14.02743453091012,13.776080180688703,12.750423362171835,11.283028774714866,14.169878855060789,14.448257566837425,14.189362586109366,13.132936063036993,11.621519637956311,13.344449018843658,13.606611494982815,13.36279777526804,12.367910661306679,10.94453791147342,14.74,-3.6353144835545264,12.546964770104307,175.73895599231307,18.40186200462823,33.03888038177933,-10.87217474967396,87.4172185430464,22.916666666666643,26.704545454545446,-10.395707578806174,-2.052785923753674,59.29432013769363,0.8864290933203911,-0.6471036041458298,13.47021934536505,14.033096636612527,13.864,14.420999999999998,14.2685,13.31,12.4545,11.282666666666666,0.09999999999999963,0.12000000000000098,0.04999999999999893,0.04755624712799288,14.238,15.687527854164937,12.788472145835064,20.38369304556361,38361680,-1.3227400200695827,-1.2166940604456018,1.1534506714767985,1.2474662162162171,1.324017467248909,33.33333333333333,13.59,22.973163377312716,40.35738957035488,14.238,14.604000000000001,14.072000000000001,13.26,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0.0
20150114,4446,000425XSHE20150114,20200210004633,0,308388,13.45,406749184.0,000425.XSHE,12.91,1500,13.08,13.37,220373.515625,221087.578125,-2.0958083832,13.36,2.0,13.531442624634813,13.708705745283178,13.87843442405154,13.669090472086161,13.302648137432337,13.862934096781617,13.246113581671604,12.543115533580275,13.48904409890347,12.333147039453824,11.468853638664493,13.855173707108278,13.709786830146921,12.766500271334186,11.327398434598448,13.937385903373858,14.270828918321529,14.12108043505133,13.149495279474213,11.667220387636403,13.12549934589577,13.439518495895033,13.298493225242511,12.383505263194161,10.987576481560497,14.15,-3.340230564587644,9.399307472273806,325.9469696969723,14.221930991591234,26.766563918383298,-10.867334861992896,94.49838187702265,5.376344086021487,20.775623268698066,-9.16666666666667,-12.8,53.52504638218925,0.7981737098872405,-0.7060430674652054,13.441314208671345,13.886466384825985,13.532,14.178999999999998,14.24,13.397666666666666,12.5485,11.360166666666665,-0.28999999999999915,0.08000000000000007,0.16999999999999993,0.04297501007561051,14.2685,15.786353747895362,12.750646252104636,4.944500504540819,38670068,-1.4532580796773265,-1.3879990498734545,0.803376857629643,1.265039232781169,1.3175735950044607,33.33333333333333,13.26,18.40186200462823,33.03888038177933,14.2685,14.420999999999998,13.864,13.36,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,0.0
20150115,4447,000425XSHE20150115,20200210004633,0,405879,13.55,541798848.0,000425.XSHE,13.02,1500,13.55,13.08,220373.515625,221087.578125,3.5932721712999998,13.08,3.0,13.53762841642321,13.669029308962386,13.834643167511336,13.658264065532874,13.426324068716168,13.823817334683914,13.265719157047632,12.586893119076786,13.493733014372435,12.380866763396812,11.523620648173326,13.799687578543134,13.694569036799598,12.804719770293493,11.38227748559602,13.943757268915904,14.213678205899432,14.105406107903585,13.188861363402298,11.723745810163901,13.131499563930516,13.385696951186842,13.28373196569561,12.420578177184687,11.04080916102814,13.81,1.028929317029525,12.601382794841152,506.0181513789811,18.79715341215254,24.110093749639717,8.171272737178192,79.28802588996761,32.75862068965518,24.137931034482765,-8.073270013568518,-10.796576695194199,54.162854528819764,0.7156064314283846,-0.6605382276708462,13.449365008029025,13.834702325621985,13.412,14.023,14.229000000000001,13.496333333333332,12.65225,11.446833333333332,0.4700000000000006,0.0,0.0600000000000005,0.04304793165194739,14.24,15.774417153188793,12.705582846811206,25.060827250608416,39075947,-1.2212175443833018,-1.3372378120303139,0.5143023372971351,1.2118270079435134,1.3011937557392104,33.33333333333333,13.37,14.221930991591234,26.766563918383298,14.24,14.178999999999998,13.532,13.08,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0.0
20150116,4448,000425XSHE20150116,20200210004633,0,466449,13.88,634888064.0,000425.XSHE,13.45,1500,13.57,13.6,220373.515625,221087.578125,0.147601476,13.55,4.0,13.54841894428214,13.644271981721788,13.799357411843154,13.65024005957534,13.498162034358087,13.792090167848425,13.285350179173589,12.629636896508226,13.499599705574553,12.427499439342036,11.577472736379287,13.757926200626205,13.68270531900916,12.842050513206008,11.436295325457847,13.954871512610605,14.170663986644987,14.093186478579435,13.227312028602187,11.77938418522158,13.141966375953677,13.345188414607415,13.272224159438885,12.456788997809827,11.093206465694113,13.26,1.541454654295131,12.095028829156286,-4437.797101448718,23.98976894143503,24.069985480238145,23.82933586382879,78.64077669902912,41.54929577464788,27.35294117647059,-4.098939929328623,-12.451612903225806,53.78228782287822,0.6396207366528481,-0.6078855582042917,13.458300933360205,13.793978890910909,13.364,13.883,14.241,13.59366666666667,12.759,11.5345,-0.029999999999999364,0.28000000000000114,0.12000000000000098,0.03987066087359385,14.229000000000001,15.738660889074097,12.719339110925901,55.060034305317465,39542396,-0.9012542501343878,-1.0612358972588447,0.2393254056988827,1.221596244131456,1.310546875,50.0,13.08,18.79715341215254,24.110093749639717,14.229000000000001,14.023,13.412,13.55,0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,0.0
