date,Unnamed: 0,Unnamed: 0.1,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,DEA,DEA_shift_1
20111018,0,0,601669XSHG20111018,20200210010445,0,14093390,6.23,7049784832,601669.XSHG,4.72,1500,5.27,4.78,150000.0,960000.0,,,1.0,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.4281,5.4281,5.4281,5.4281,5.4281,5.1118999999999994,5.1118999999999994,5.1118999999999994,5.1118999999999994,5.1118999999999994,,,,,,,,,,,,,,0.0,0.0,5.27,5.27,,,,,,,0.4899999999999993,0.9600000000000009,0.0600000000000005,,,,,,14093390,,,,,,,,,,,,,,,,0.0,
20111019,1,1,601669XSHG20111019,20200210010445,0,7388349,5.14,3655982592,601669.XSHG,4.75,1500,4.86,5.09,150000.0,960000.0,-7.779886147999999,5.27,2.0,5.133333333333333,5.1674999999999995,5.215333333333333,5.2327272727272724,5.0649999999999995,5.21875,5.243548387096774,5.252173913043478,5.238461538461538,5.253921568627451,5.25921052631579,5.195454545454544,5.230952380952381,5.249999999999999,5.259876543209876,5.287333333333333,5.351318181818181,5.387880952380953,5.407499999999999,5.417672839506173,4.979333333333333,5.039590909090908,5.074023809523809,5.092499999999999,5.10208024691358,,,,,,,,,,,,,,-0.00654131054131053,-0.05233048433048424,5.239629629629629,5.2069230769230765,,,,,,,-0.22999999999999954,0.04999999999999982,0.11000000000000032,,,,,,6705041,-0.4979127134724782,,,,,,4.78,0.0,,,,,,,5.27,-0.00654131054131053,0.0
20111020,2,2,601669XSHG20111020,20200210010445,0,4831837,4.82,2215001856,601669.XSHG,4.45,1500,4.52,4.76,150000.0,960000.0,-6.9958847737,4.86,2.0,4.928888888888888,5.005624999999999,5.122622222222221,5.16793388429752,4.7924999999999995,5.1314062499999995,5.196867845993756,5.220340264650283,5.183195266272189,5.225140330642061,5.239757617728532,5.072644628099173,5.163242630385487,5.2143902439024385,5.241607986587411,5.076755555555555,5.224823966942148,5.318139909297052,5.3708219512195114,5.398856226185034,4.781022222222222,4.920465289256198,5.008345351473922,5.057958536585366,5.084359746989788,,,,,,,,,,,,,,-0.02224927395069841,-0.12566370727510304,5.186323731138545,5.101242603550295,,,,,,,-0.2400000000000002,0.0600000000000005,0.0699999999999994,,,,,,1873204,-1.3156971333546867,-0.9068049234135824,,,,,5.09,-0.05233048433048424,,,,,,,4.86,-0.02224927395069841,-0.00654131054131053
20111021,3,3,601669XSHG20111021,20200210010445,0,2538674,4.62,1156028672,601669.XSHG,4.48,1500,4.53,4.56,150000.0,960000.0,0.2212389381,4.52,2.0,4.795925925925926,4.88671875,5.043605925925926,5.109939894815927,4.66125,5.05623046875,5.153844113994158,5.190325470535053,5.132949476558943,5.197879925518843,5.221079785683044,4.973981968444778,5.102933808444012,5.181005353955978,5.2240374190173515,4.939803703703704,5.123201427498121,5.256021822697333,5.336435514574657,5.3807585415878725,4.652048148148148,4.824762509391435,4.949845794190692,5.025575193337299,5.067316296446831,,,,,,,,,,,,,,-0.04266902563667817,-0.1633580134878381,5.137707158461616,5.013359126081019,,,,,,,-0.02999999999999936,0.0600000000000005,0.04999999999999982,,,,,,-665470,-1.839819678872567,-1.577758406113627,,,,,4.76,-0.12566370727510304,,,,,,,4.52,-0.04266902563667817,-0.02224927395069841
20111024,4,4,601669XSHG20111024,20200210010445,0,3394966,4.67,1507523712,601669.XSHG,4.26,1500,4.57,4.55,150000.0,960000.0,0.8830022075,4.53,2.0,4.7206172839506175,4.8075390625,4.980458469135802,5.060854449832661,4.615625,4.99545166015625,5.116176751800987,5.163354797903095,5.089645670669794,5.173257183341634,5.203946107112437,4.9005307014548185,5.0521782076398205,5.151200214738614,5.207888346942848,4.862235802469137,5.047546622498463,5.203743553869015,5.305736221180772,5.364124997351134,4.5789987654320985,4.753514780411174,4.900612861410626,4.996664208296456,5.051651696534563,5.27,-3.7894736842105203,,,,,,,,,,,,-0.06423616982783978,-0.17253715352929294,5.095654776353348,4.945150029760862,4.75,,,,,,0.020000000000000462,0.09999999999999964,0.29000000000000004,,,,,,2729496,-1.9680438563832066,-1.9039317676278866,,,,,4.56,-0.1633580134878381,,,,,,,4.53,-0.06423616982783978,-0.04266902563667817
20111025,5,5,601669XSHG20111025,20200210010445,0,4634738,5.03,2201958912,601669.XSHG,4.44,1500,4.81,4.48,150000.0,960000.0,5.2516411379,4.57,3.0,4.750411522633745,4.808154296875,4.957730673251029,5.038049499847873,4.7128125,4.972270202636719,5.096423412975118,5.147991545820352,5.068134465233656,5.159011803602746,5.193579104293689,4.884070573917579,5.029113616436028,5.134556301824535,5.198063943314629,4.892923868312757,5.030592691135106,5.179987024929109,5.2885929908792715,5.354005861614068,4.607899176954732,4.737548456700051,4.878240207942947,4.980519612769799,5.042122025015191,4.86,3.263203091455564,,,,,,,27.884615384615387,,,,,-0.08141642502230709,-0.13744204155573841,5.074495163290137,4.92435771748996,4.6579999999999995,,,,,,0.3299999999999992,0.22000000000000064,0.040000000000000036,,,,,24.1830065359478,7364234,-1.5395184056787359,-1.7537811310309712,,,,,4.55,-0.17253715352929294,,,,,,4.75,4.57,-0.08141642502230709,-0.06423616982783978
20111026,6,6,601669XSHG20111026,20200210010445,0,3746472,5.13,1847709824,601669.XSHG,4.77,1500,4.93,4.77,150000.0,960000.0,2.4948024948,4.81,4.0,4.810274348422497,4.83861572265625,4.954033250150891,5.028226818043521,4.82140625,4.966986427307129,5.085686418589627,5.138513652523815,5.057508737138759,5.1500309485595,5.186642812075434,4.8924213786598365,5.019674224394501,5.124577945637972,5.191445080516737,4.954582578875172,5.0391940200196315,5.170264451126337,5.278315284007111,5.347188432932239,4.6659661179698215,4.7456487373000416,4.869083997662666,4.9708406072688325,5.035701728101235,4.52,5.522260273972603,,,,,,,54.66666666666662,,-6.451612903225805,,,-0.0928463513994844,-0.09143941101741854,5.0637918178612376,4.925225760953044,4.672,,,,,,0.16000000000000014,0.20000000000000018,0.0,,,,,105.49450549450567,3617762,-0.8751969597031953,-1.2073576826909656,,,,66.66666666666666,4.48,-0.13744204155573841,,,,,,4.6579999999999995,4.81,-0.09284635139948441,-0.08141642502230709
20111027,7,7,601669XSHG20111027,20200210010445,0,1865833,5.01,918040896,601669.XSHG,4.85,1500,4.96,4.92,150000.0,960000.0,0.6085192697999999,4.93,4.0,4.860182898948331,4.868961791992188,4.9548288167974395,5.022024380039564,4.890703125,4.966113123893738,5.077577617390295,5.130752189370606,5.050008065051163,5.142578754498344,5.180678527547133,4.904708400721685,5.013990964928358,5.116549753167827,5.185730387170645,5.005988385916781,5.051849652743336,5.164410693876209,5.270046245762861,5.341302298785765,4.714377411979881,4.7575671487000335,4.8635712359805074,4.963053260572792,5.030158475555526,4.53,4.201680672268911,,,50.0,50.0,50.0,,100.0,,2.0576131687242727,,,-0.0993826593542588,-0.05229046363819517,5.056103535056701,4.930575643883345,4.76,,,,,,0.040000000000000036,0.04999999999999982,0.07000000000000028,,,,,203.1963470319638,1751929,-0.2904708514976981,-0.5828339056004467,,,,83.33333333333334,4.77,-0.09143941101741854,,,,,,4.672,4.93,-0.0993826593542588,-0.09284635139948441
20111028,8,8,601669XSHG20111028,20200210010445,0,2188584,5.18,1098185728,601669.XSHG,4.92,1500,4.97,5.04,150000.0,960000.0,0.2016129032,4.96,4.0,4.896788599298887,4.894221343994141,4.956851641224447,5.017294890945059,4.9303515625,4.966598983407021,5.070637125945759,5.123762963745797,5.043853598508766,5.135810960204291,5.175134355769577,4.916579600590469,5.009801349220895,5.109400984720615,5.180403710944209,5.043692257277853,5.064076988608184,5.160095389697522,5.262683014262234,5.335815822272536,4.7498849413199205,4.769082212572755,4.859507308744268,4.956118955178996,5.024991599615883,4.57,2.516501650165014,,,45.346869712351946,48.448956570783984,39.14269599548787,,100.0,,9.955752212389385,,,-0.1021230406800308,-0.02192305060617597,5.049725495422872,4.936640929439753,4.848,,,,,,-0.07000000000000028,0.13999999999999968,0.04999999999999982,,,,,274.7368421052628,3940513,0.10346246669579716,-0.09350419240095045,,,,100.0,4.92,-0.05229046363819517,,50.0,50.0,,,4.76,4.96,-0.1021230406800308,-0.0993826593542588
20111031,9,9,601669XSHG20111031,20200210010445,0,1963419,5.08,976386560,601669.XSHG,4.84,1500,5.06,4.95,150000.0,960000.0,1.8108651911,4.97,4.0,4.951192399532591,4.935666007995605,4.970604755727854,5.021177173586417,4.9951757812499995,4.978274110481143,5.069950859755711,5.120990660974241,5.045095629392707,5.1328379813727505,5.172104504301957,4.942656036846747,5.014582173104619,5.106991180587902,5.177430779809785,5.099728171518569,5.09093571795215,5.165019638297758,5.260200916005539,5.332753703204078,4.802656627546613,4.794376355741345,4.864144707911481,4.953781445170264,5.0221078564154915,4.81,2.3048928427011703,,,59.21675372127811,52.038222287615355,73.57381658860362,,100.0,,11.699779249448108,,,-0.1006718969137264,0.01160915013043562,5.050486569835993,4.955619247987484,4.946,4.848000000000001,,,,,0.10999999999999943,0.020000000000000462,0.11000000000000032,0.08969396611489194,,,,341.0958904109587,1977094,0.4280080536155596,0.2657352601556784,,,,100.0,5.04,-0.02192305060617597,,45.346869712351946,48.448956570783984,,,4.848,4.97,-0.10067189691372636,-0.1021230406800308
