date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN
20080910,0,002271XSHE20080910,20200210005228,0,87519,21.8,178218176.0,002271.XSHE,19.68,1500,19.99,20.98,1056.0,5276.0,,,1.0,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,20.5897,20.5897,20.5897,20.5897,20.5897,19.390299999999996,19.390299999999996,19.390299999999996,19.390299999999996,19.390299999999996,,,,,,,,,,,,,,0.0,0.0,19.99,19.99,,,,,,,-0.990000000000002,0.8200000000000003,0.3099999999999987,,,,
20080911,1,002271XSHE20080911,20200210005228,0,37525,18.5,67724832.0,002271.XSHE,17.99,1500,17.99,18.15,1056.0,5276.0,-10.0050025013,19.99,2.0,19.323333333333334,19.49,19.723333333333336,19.80818181818182,18.99,19.74,19.860967741935482,19.90304347826087,19.836153846153845,19.91156862745098,19.937368421052632,19.626363636363635,19.79952380952381,19.892439024390242,19.940617283950616,19.903033333333333,20.215154545454546,20.393509523809524,20.48921219512195,20.538835802469134,18.743633333333335,19.037572727272725,19.205538095238094,19.295665853658534,19.342398765432097,,,,,,,,,,,,,,-0.03190883190883156,-0.25527065527065246,19.84185185185185,19.682307692307692,,,,,,,-0.16000000000000014,0.3500000000000014,0.0,,,,
20080912,2,002271XSHE20080912,20200210005228,0,27214,17.65,46806688.0,002271.XSHE,16.8,1500,17.0,17.4,1056.0,5276.0,-5.503057254,17.99,2.0,18.54888888888889,18.8675,19.360222222222223,19.552892561983473,17.994999999999997,19.397499999999997,19.676389177939644,19.776824196597353,19.617988165680472,19.797389465590157,19.86006925207756,19.14884297520661,19.532902494331065,19.75134443783462,19.868009449778995,19.10535555555556,19.72330826446281,20.118889569161,20.34388477096966,20.464049733272365,17.99242222222222,18.57437768595041,18.94691541950113,19.158804104699584,19.271969166285626,,,,,,,,,,,,,,-0.09786693289827213,-0.5276648079155245,19.631344307270233,19.2696449704142,,,,,,,-0.3999999999999986,0.25,0.1999999999999993,,,,
20080916,3,002271XSHE20080916,20200210005228,0,19509,17.0,32029990.0,002271.XSHE,16.0,1500,16.16,17.0,1056.0,5276.0,-4.9411764706,17.0,2.0,17.752592592592592,18.190625,18.933525925925927,19.24444778362134,17.0775,18.992812499999996,19.449525360008053,19.61957097065834,19.351989076012742,19.65474674144937,19.762699008601835,18.605416979714498,19.211673685347154,19.576156904281714,19.776453660895562,18.28517037037037,19.163579489105935,19.78802389590757,20.163441611410164,20.36974727072243,17.220014814814814,18.04725447032306,18.635323474786738,18.988872197153263,19.183160051068693,,,,,,,,,,,,,,-0.1948874743242072,-0.7761643314074804,19.374207691916883,18.791238051888936,,,,,,,-0.8399999999999999,0.0,0.16000000000000014,,,,
20080917,4,002271XSHE20080917,20200210005228,0,14696,16.49,23632404.0,002271.XSHE,15.8,1500,16.33,16.18,1056.0,5276.0,1.051980198,16.16,2.0,17.278395061728393,17.72546875,18.586389135802467,18.97949798511031,16.70375,18.659960937499996,19.24826565936237,19.47654614584711,19.119528377857915,19.52436451629449,19.672364824164948,18.19170480158459,18.93722857245695,19.417807786999678,19.691356039638883,17.796746913580247,18.737455945632128,19.50534542963066,20.00034202060967,20.28209672082805,16.76004320987654,17.64595365753705,18.36911171528324,18.835273553389687,19.100615358449716,19.99,-6.65370984337488,,,,,,,,,,,,-0.3031349358479539,-0.8659796921899738,19.148710825848966,18.412586043906025,17.494,,,,,,0.14999999999999858,0.16000000000000014,0.379999999999999,,,,
20080918,5,002271XSHE20080918,20200210005228,0,13721,16.1,21527212.0,002271.XSHE,15.15,1500,15.6,15.8,1056.0,5276.0,-4.4703000612,16.33,2.0,16.718930041152262,17.1941015625,18.18820391769547,18.672270895554828,16.151875,18.277465820312496,19.01289368133899,19.30800066124506,18.848795425714997,19.370467868596666,19.565197328792188,17.720485746751027,18.619397279842,19.231573260804574,19.590334902857677,17.22049794238683,18.25210031915356,19.177979198237264,19.80852045862871,20.17804494994341,16.217362139917693,17.188871174348495,18.06081536144674,18.654626062980437,19.002624855771945,17.99,-6.114588348579662,,,,,,,3.594080338266349,,,,,-0.4237005203939327,-0.9645246763678299,18.88584335726756,17.979880498689713,16.615999999999996,,,,,,-0.20000000000000107,0.3000000000000007,0.4499999999999993,,,,
20080919,6,002271XSHE20080919,20200210005228,0,24573,17.16,41665456.0,002271.XSHE,16.52,1500,17.16,16.99,1056.0,5276.0,10.0,15.6,3.0,16.865953360768174,17.185576171875,18.051110062002742,18.534791723231663,16.6559375,18.137782592773434,18.893352153510673,19.21460932814745,18.71888808527538,19.283782854141897,19.501902662245026,17.61857924734175,18.480407062714193,19.130520906618983,19.530326633651313,17.37193196159122,18.147136624762002,19.03481927459562,19.704436533817553,20.116236432660852,16.35997475994513,17.090021869921497,17.925994850832765,18.556605279420413,18.944416834641775,17.0,4.3161094224924295,,,,,,,40.326340326340336,,-14.157078539269627,,,-0.5198120305607945,-0.7688920813348941,18.758003108581075,17.853745037352834,16.449999999999996,,,,,,0.1700000000000017,0.0,0.46999999999999886,,,,
20080922,7,002271XSHE20080922,20200210005228,0,37234,18.88,68633640.0,002271.XSHE,17.56,1500,17.93,18.88,1056.0,5276.0,4.4871794872,17.16,4.0,17.22063557384545,17.37168212890625,18.034962053735708,18.47981065748333,17.29296875,18.111809768676753,18.831200401671275,19.15875674866278,18.658204386408045,19.23069333045006,19.46053680271226,17.675201202370523,18.427987342455697,19.071958911174153,19.490812395783376,17.73725464106081,18.20545723844164,18.98082696272937,19.644117678509378,20.075536767656878,16.704016506630087,17.144945166299408,17.875147722182025,18.49980014383893,18.906088023909874,16.16,7.7783120942534065,,,50.0,50.0,50.0,,61.425061425061436,,-0.3335186214563576,,,-0.5820882194315748,-0.4982095109662428,18.696669544982477,17.86547657006778,16.636000000000003,,,,,,-0.9499999999999993,0.0,0.370000000000001,,,,
20080923,8,002271XSHE20080923,20200210005228,0,14671,17.22,24348952.0,002271.XSHE,16.14,1500,16.14,16.99,1056.0,5276.0,-9.9832682655,17.93,1.0,16.860423715896967,17.06376159667969,17.782300446570947,18.267100597712115,16.716484375,17.865333547592158,18.657574569305385,19.027506455242655,18.464496356684347,19.10948967043241,19.37315425527246,17.39607371103043,18.210083786031344,18.928936525263218,19.408076287245514,17.366236427373877,17.91795592236134,18.756386299612284,19.496804621021116,19.99031857586288,16.354611004420057,16.874191499699517,17.663781272450404,18.36106842950532,18.82583399862815,16.33,-2.9581529581529633,,,38.29573934837093,46.09857978279031,22.69005847953217,,49.80079681274901,,-5.058823529411762,,,-0.6471241714479234,-0.5202876161307883,18.507286615724517,17.6000186362112,16.632,,,,,,-0.8499999999999979,0.23000000000000043,0.0,,,,
20080924,9,002271XSHE20080924,20200210005228,0,7971,15.94,12385166.0,002271.XSHE,15.18,1500,15.77,15.78,1056.0,5276.0,-2.29244114,16.14,2.0,16.496949143931314,16.74032119750977,17.513993720361487,18.04009145246556,16.2432421875,17.603416854143138,18.471279435801808,18.88587573979732,18.257227406170166,18.978529291199767,19.278334406449503,17.10042394538853,17.97769485402836,18.774842060616233,19.318247243115994,16.991857618249252,17.61343666375019,18.517025699649214,19.33808732243472,19.897794660409474,16.002040669613375,16.587411227026873,17.438364008407508,18.211596798797746,18.738699825822515,15.6,-4.539951573849879,,,31.07115420365032,41.08943792307698,11.034586764796998,,44.636015325670506,,-2.413366336633667,,,-0.7149088044835482,-0.5422770642849979,18.304524644189367,17.31847730756332,16.52,17.007,,,,,-0.009999999999999787,0.16000000000000014,0.5899999999999999,0.0575457192903535,,,
