date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN
20050607,0,002050XSHE20050607,20200210004944,0,123501,9.61,108531752.0,002050.XSHE,8.36,1500,8.4,9.48,3000.0,11300.0,,,1.0,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.652000000000001,8.652000000000001,8.652000000000001,8.652000000000001,8.652000000000001,8.148,8.148,8.148,8.148,8.148,,,,,,,,,,,,,,0.0,0.0,8.4,8.4,,,,,,,-1.08,0.129999999999999,0.040000000000000924,,,,
20050608,1,002050XSHE20050608,20200210004944,0,93040,9.24,82478848.0,002050.XSHE,8.15,1500,9.24,8.15,3000.0,11300.0,10.0,8.4,2.0,8.68,8.610000000000001,8.512,8.476363636363637,8.82,8.505,8.454193548387098,8.436521739130436,8.464615384615385,8.432941176470589,8.422105263157896,8.552727272727275,8.479999999999999,8.440975609756098,8.420740740740742,8.9404,8.809309090909093,8.734399999999999,8.694204878048781,8.673362962962964,8.419599999999999,8.296145454545456,8.225599999999998,8.187746341463415,8.16811851851852,,,,,,,,,,,,,,0.013401709401709639,0.10721367521367711,8.462222222222222,8.52923076923077,,,,,,,1.0899999999999999,0.0,0.0,,,,
20050609,2,002050XSHE20050609,20200210004944,0,87344,10.16,85364480.0,002050.XSHE,9.28,1500,9.89,9.28,3000.0,11300.0,7.0346320346,9.24,3.0,9.083333333333334,8.930000000000001,8.695733333333333,8.60487603305785,9.355,8.678125000000001,8.546826222684706,8.499716446124765,8.574260355029587,8.490080738177625,8.460734072022161,8.795867768595043,8.614285714285714,8.511659726353361,8.457018747142206,9.355833333333335,9.059743801652894,8.872714285714286,8.767009518143963,8.710729309556472,8.810833333333333,8.531991735537192,8.355857142857142,8.25630993456276,8.20330818472794,,,,,,,,,,,,,,0.04484063603379894,0.25151141305671443,8.56798353909465,8.738579881656806,,,,,,,0.6100000000000012,0.2699999999999996,0.0,,,,
20050610,3,002050XSHE20050610,20200210004944,0,50324,9.89,48374204.0,002050.XSHE,9.4,1500,9.51,9.78,3000.0,11300.0,-3.8422649141,9.89,4.0,9.225555555555557,9.075000000000001,8.804302222222223,8.687160030052592,9.432500000000001,8.782109375000001,8.608966466382466,8.543641818032384,8.64624032771962,8.53007757197458,8.488346333284735,8.925709992486853,8.699591836734694,8.560359251897099,8.483018284249805,9.502322222222224,9.19348129226146,8.960579591836735,8.817170029454012,8.7375088327773,8.94878888888889,8.657938692712246,8.438604081632652,8.303548474340186,8.228527735722311,,,,,,,,,,,,,,0.07977198155997928,0.2794507642094427,8.63776253619875,8.85725989986345,,,,,,,-0.2699999999999996,0.11000000000000121,0.10999999999999943,,,,
20050613,4,002050XSHE20050613,20200210004944,0,31286,9.67,29573736.0,002050.XSHE,9.19,1500,9.39,9.5,3000.0,11300.0,-1.261829653,9.51,4.0,9.280370370370372,9.15375,8.88239525925926,8.751054572775084,9.41125,8.858095703125,8.659355726615855,8.580439999857063,8.703452610202726,8.56380002013244,8.512074061356188,9.010126357489243,8.765344995140914,8.600829532292362,8.505412894515242,9.558781481481484,9.28043014821392,9.028305344995141,8.858854418261133,8.7605752813507,9.00195925925926,8.739822566764566,8.502384645286687,8.342804646323591,8.250250507679784,8.4,1.1199655395218715,,,,,,,,,,,,0.11296480233906699,0.26554256623270167,8.693483829813657,8.939219915269074,9.286,,,,,,-0.10999999999999943,0.16999999999999993,0.20000000000000107,,,,
20050614,5,002050XSHE20050614,20200210004944,0,52536,10.29,51625148.0,002050.XSHE,9.42,1500,9.66,9.48,3000.0,11300.0,2.875399361,9.39,4.0,9.406913580246915,9.2803125,8.986075891358025,8.833685975250075,9.535625,8.958333740234375,8.723913421672897,8.627377391167625,8.77703317864867,8.606788254637049,8.54228263868892,9.12828520158211,8.850550233698922,8.652496384375661,8.533921218107459,9.689120987654322,9.402133757629572,9.11606674070989,8.912071275906932,8.789938854650682,9.124706172839508,8.854436645534646,8.585033726687954,8.39292149284439,8.277903581564235,9.24,1.2790941497169206,,,,,,,77.87610619469027,,,,,0.1473781496464539,0.27530677845909546,8.765077620197829,9.05010915907383,9.538,,,,,,0.17999999999999972,0.629999999999999,0.0600000000000005,,,,
20050615,6,002050XSHE20050615,20200210004944,0,22075,9.55,20638408.0,002050.XSHE,9.22,1500,9.32,9.47,3000.0,11300.0,-3.5196687371,9.66,1.0,9.377942386831277,9.290234375,9.030599105843622,8.877896341136433,9.4278125,9.003542022705078,8.762370620274645,8.657491417638598,8.818799857214156,8.634757342690497,8.562748885039213,9.16314243765809,8.895259735251406,8.685057536357336,8.55333057074678,9.659280658436217,9.438036710787832,9.162117527308949,8.945609262448055,8.809930487869185,9.096604115226338,8.888248164528347,8.628401943193863,8.424505810266616,8.296730653624376,9.89,-2.449235922126858,,,,,,,52.27272727272727,,10.95238095238095,,,0.1749920887659572,0.22091151295602635,8.806182981664655,9.091630826908625,9.554,,,,,,-0.15000000000000036,0.08000000000000007,0.09999999999999964,,,,
20050616,7,002050XSHE20050616,20200210004944,0,33713,9.42,30342824.0,002050.XSHE,8.75,1500,9.19,9.21,3000.0,11300.0,-1.3948497854,9.32,2.0,9.315294924554186,9.26517578125,9.051852558397806,8.906269401033121,9.30890625,9.026849269866943,8.78995961251499,8.680643964697788,8.847353714351529,8.656531564545771,8.579255493327656,9.168025630811165,8.923330236656033,8.709688876047222,8.569050803567848,9.594753772290812,9.4430663997355,9.191030143755714,8.970979542328639,8.826122327674883,9.03583607681756,8.89298486188683,8.655630329556352,8.448398209765806,8.311979279460813,9.51,-2.3794348842149824,,,50.0,50.0,50.0,,21.774193548387057,,-0.5411255411255488,,,0.1944238057995743,0.15545373626893677,8.834613871911717,9.10676454584576,9.413999999999998,,,,,,-0.02000000000000135,0.20999999999999908,0.4399999999999995,,,,
20050617,8,002050XSHE20050617,20200210004944,0,19998,9.17,17774854.0,002050.XSHE,8.77,1500,8.79,9.15,3000.0,11300.0,-4.3525571273,9.19,2.0,9.140196616369456,9.1463818359375,9.016938883944764,8.895699455484657,9.049453125,8.997243111133574,8.789962218159184,8.68539857492832,8.842941890170643,8.661765620838093,8.58480140139798,9.099293697936409,8.910632118879269,8.713606491849797,8.574506339282223,9.41440251486054,9.3722725088745,9.177951082445647,8.975014686605292,8.83174152946069,8.865990717878372,8.826314886998317,8.64331315531289,8.452198297094302,8.317271149103757,9.39,-5.177993527508096,,,43.302180685358245,47.767393561786086,34.371754932502554,,21.4285714285714,,-11.122345803842279,,,0.2008835242663733,0.05167774773439204,8.831309140658997,9.058031538792566,9.27,,,,,,-0.3600000000000012,0.019999999999999574,0.019999999999999574,,,,
20050620,9,002050XSHE20050620,20200210004944,0,46824,9.67,43440160.0,002050.XSHE,8.41,1500,9.67,8.9,3000.0,11300.0,10.0113765643,8.79,3.0,9.316797744246303,9.277286376953125,9.104013699418795,8.96609041407696,9.3597265625,9.081337722241878,8.846738849245689,8.728207332540132,8.906561744772901,8.701304223942481,8.613359259255928,9.203058480129789,8.982952869462196,8.760259833710782,8.601555565472786,9.596301676573692,9.479150234533682,9.252441455546062,9.023067628722105,8.85960223243697,9.037293811918914,8.926966725725896,8.713464283378329,8.497452038699459,8.343508898508603,9.66,3.68861248123525,,,52.544132917964696,49.35964001384562,58.91311872620284,,56.93069306930691,,1.682439537329129,,,0.2124560480781804,0.09258019049445682,8.89343438949907,9.15218053282448,9.326,9.306,,,,,0.7699999999999996,0.0,0.4900000000000002,0.08325779026023022,,,
20050621,10,002050XSHE20050621,20200210004944,0,55267,10.26,54340688.0,002050.XSHE,9.45,1500,9.82,9.49,3000.0,11300.0,1.5511892451,9.67,4.0,9.484531829497536,9.412964782714845,9.199478539496289,9.043718558251783,9.58986328125,9.173670506961644,8.909529891229838,8.77567657895143,8.976826225944215,8.745174646532972,8.645112962959718,9.315229665560736,9.06267164379913,8.811954475968792,8.63164061323889,9.769067784382463,9.594686555527558,9.334551793113103,9.076313110247856,8.890589831636056,9.19999587461261,9.035772775593914,8.790791494485156,8.547595841689727,8.372691394841723,9.32,4.936952340243639,,,60.029421945309814,52.916233991000354,74.25579785392873,,54.21052631578947,,4.579339723109688,,,0.2285354604919873,0.12863529931045525,8.962068879165805,9.25492198931302,9.358,9.447999999999999,,,,,0.33000000000000007,0.4399999999999995,0.040000000000000924,0.0766253103843695,,,
20050622,11,002050XSHE20050622,20200210004944,0,64481,10.5,66096296.0,002050.XSHE,9.5,1500,10.16,9.67,3000.0,11300.0,3.4623217923,9.82,4.0,9.709687886331691,9.599723587036134,9.32754806756345,9.145198689319802,9.874931640625,9.296961693591438,8.990205382118235,8.835864553779627,9.067839593179276,8.800657993727757,8.684978411302884,9.46882427182242,9.16717910629445,8.877712794214217,8.669377882047808,10.000978522921642,9.752888999977094,9.442194479483284,9.144044178040645,8.929459218509242,9.41839724974174,9.184759543667747,8.892163733105615,8.61138141038779,8.409296545586374,9.19,6.655469242074327,,,67.93030043562919,57.92092280587663,87.94905569513432,,72.10526315789471,69.55555555555554,5.175983436853001,,,0.25150041688195457,0.1837196511197381,9.050804517746116,9.39416476018794,9.526,9.540000000000001,,,,,0.4900000000000002,0.33999999999999986,0.16999999999999993,0.07467129327287207,,,
20050623,12,002050XSHE20050623,20200210004944,0,43807,10.44,44192152.0,002050.XSHE,9.7,1500,9.81,10.06,3000.0,11300.0,-3.4448818898,10.16,4.0,9.74312525755446,9.6522926902771,9.391874991888324,9.205635172108911,9.842465820312501,9.361091481892508,9.043095357465447,8.878218268832688,9.124928855242409,8.840240033189414,8.714584242584387,9.530856222400162,9.228400143790216,8.923190218886694,8.697541391133047,10.035419015281095,9.816781909072168,9.505252148103922,9.190885925453294,8.95846763286704,9.450831499827826,9.244930535728157,8.95154813947651,8.655494512320093,8.436615149399055,8.79,1.6580310880829028,,,67.61541560142425,61.1524204043925,80.54140599548774,,64.62264150943398,57.107231920199496,5.2575107296137364,16.78571428571429,,0.2714199719718488,0.159356440719154,9.107041220135292,9.458139412466718,9.65,9.532,,,,,-0.25,0.379999999999999,0.11000000000000121,0.07331673976945166,,,
