date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,DEA,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,close_multiply_0.5,DEA_shift_1,OBV_shift_1,UpperShadowRate,LowerShadowRate,EntityRate,LimitUp,LimitDown
20160901,0,603658XSHG20160901,20200210010412,0,173,21.0,364819.0,603658.XSHG,17.5,1500,21.0,17.5,4200.0,42000.0,,,1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.63,21.63,21.63,21.63,21.63,20.37,20.37,20.37,20.37,20.37,,,,,,,,,,,,,,0.0,0.0,21.0,21.0,,,,,,,3.5,0.0,0.0,,,,,,173,,,,,,,,,,,,,,,,10.5,,,0.0,0.0,1.0,,
20160902,1,603658XSHG20160902,20200210010412,0,80,23.1,184800.0,603658.XSHG,23.1,1500,23.1,23.1,4200.0,42000.0,10.0,21.0,2,21.7,21.525,21.279999999999998,21.19090909090909,22.05,21.2625,21.135483870967743,21.09130434782609,21.161538461538463,21.08235294117647,21.05526315789474,21.38181818181818,21.2,21.102439024390247,21.051851851851854,22.351,22.023272727272726,21.836,21.735512195121956,21.68340740740741,21.049,20.740363636363632,20.564,20.469365853658537,20.420296296296296,,,,,,,,,,,,,,0.03350427350427267,0.2680341880341814,21.15555555555556,21.323076923076922,,,,,,,0.0,0.0,0.0,,,,,,93,0.6399999999999971,,,,,,17.5,0.0,,,,,,,21.0,11.55,0.0,173.0,,,,23.1,18.900000000000002
20160905,2,603658XSHG20160905,20200210010412,0,66,25.41,167706.0,603658.XSHG,25.41,1500,25.41,25.41,4200.0,42000.0,10.0,23.1,3,22.936666666666667,22.496249999999996,21.830666666666666,21.574462809917353,23.73,21.7809375,21.41125910509886,21.279073724007564,21.488343195266275,21.252064590542098,21.169861495844874,22.114214876033056,21.600952380952382,21.312563950029748,21.159460448102426,23.62476666666667,22.77764132231405,22.248980952380954,21.95194086853064,21.794244261545497,22.248566666666665,21.450788429752063,20.95292380952381,20.673187031528855,20.524676634659354,,,,,,,,,,,,,,0.12303036501327,0.7162087320719785,21.47069958847737,21.95183431952663,,,,,,,0.0,0.0,0.0,,,,,,27,1.8441971383147973,1.2420985691573971,,,,,23.1,0.2680341880341814,,,,,,,23.1,12.705,0.03350427350427267,93.0,,,,25.410000000000004,20.790000000000003
20160906,3,603658XSHG20160906,20200210010412,0,76,27.95,212420.0,603658.XSHG,27.95,1500,27.95,27.95,4200.0,42000.0,9.9960645415,25.41,4,24.60777777777778,23.859687499999996,22.646577777777775,22.154057099924866,25.84,22.5520703125,21.833113356382803,21.569113996876798,21.98539371870733,21.514728724246332,21.348286193322643,23.17526671675432,22.20562358276644,21.63634131832098,21.327128091359157,25.346011111111114,23.87052471825695,22.87179229024943,22.28543155787061,21.966941934099932,23.869544444444447,22.48000871525169,21.539454875283447,20.98725107877135,20.68731424861838,,,,,,,,,,,,,,0.2832205465087716,1.2815214519640126,21.950647767108673,22.87462903959945,,,,,,,0.0,0.0,0.0,,,,,,103,3.340320830174099,2.592258984244448,,,,,25.41,0.7162087320719785,,,,,,,25.41,13.975,0.12303036501327,27.0,,,,27.951000000000004,22.869
20160907,4,603658XSHG20160907,20200210010412,0,128,30.75,116850.0,603658.XSHG,30.75,1500,30.75,30.75,4200.0,42000.0,10.0178890877,27.95,4,26.65518518518519,25.582265624999998,23.727034074074073,22.935506454477153,28.295,23.5768115234375,22.40839636564843,21.968282953534327,22.65959420188369,21.876896225256278,21.595699714550992,24.552490950071718,23.019373717741065,22.080910034500445,21.559791595276216,27.454840740740746,25.28906567857387,23.709954929273298,22.743337335535458,22.206585343134503,25.855529629629633,23.815916221569566,22.32879250620883,21.41848273346543,20.91299784741793,21.0,19.920443023165106,,,,,,,,,,,,0.5233310243584242,1.920883822797221,22.602451636211732,24.086224571968767,25.642000000000003,,,,,,0.0,0.0,0.0,,,,,,231,4.861933137485652,4.101126983829875,,,,,27.95,1.2815214519640126,,,,,,,27.95,15.375,0.2832205465087716,103.0,,,,30.745,25.155
20160908,5,603658XSHG20160908,20200210010412,0,133,33.83,449939.0,603658.XSHG,33.83,1500,33.83,33.83,4200.0,42000.0,10.0162601626,30.75,4,29.04679012345679,27.64419921875,25.074096197530867,23.925914958615593,31.0625,24.858460083007813,23.14527401947756,22.48400978164153,23.51885618635417,22.345645392893285,21.917654985220704,26.239310777331408,24.048957173194296,22.65403637428091,21.86275970403483,29.918193827160497,27.02649010065135,24.770425888390125,23.333657465509337,22.518642495155873,28.175386419753085,25.452131454011464,23.327488457998466,21.974415283052483,21.206876912913785,23.1,19.930516165626745,,,,,,,100.0,,,,,0.8488938315128995,2.6045024572358035,23.43412188538123,25.585266945512032,28.208000000000006,,,,,,0.0,0.0,0.0,,,,,-100.0,364,6.222694902353317,5.542314019919484,,,,,30.75,1.920883822797221,,,,,,25.642000000000003,30.75,16.915,0.5233310243584242,231.0,,,,33.825,27.675
20160909,6,603658XSHG20160909,20200210010412,0,209,37.21,777837.8125,603658.XSHG,37.21,1500,37.21,37.21,4200.0,42000.0,9.9911321312,33.83,4,31.767860082304527,30.035649414062497,26.692216704526754,25.133559053286902,34.136250000000004,26.40240257263184,24.0526756956403,23.124270225917986,24.572021095096154,22.92856125983865,22.32008511718858,28.233981545089332,25.302389823366266,23.364083380413547,22.241703908873475,32.72089588477366,29.081000991442014,26.061461518067254,24.065005881825954,22.90895502613968,30.81482427983539,27.38696209873665,24.543318128665277,22.66316087900114,21.57445279160727,25.41,19.916210119239445,,,,,,,100.0,,77.1904761904762,,,1.262941088041188,3.312378052226308,24.454557301278918,27.37368741543326,31.03,,,,,,0.0,0.0,0.0,,,,,-100.0,573,7.330514949951563,6.77660492615244,,,,100.0,33.83,2.6045024572358035,,,,,,28.208000000000006,33.83,18.605,0.8488938315128995,364.0,,,,37.213,30.447
20160912,7,603658XSHG20160912,20200210010412,0,497,40.93,2035653.5,603658.XSHG,40.93,1500,40.93,40.93,4200.0,42000.0,9.9973125504,37.21,4,34.82190672153635,32.75923706054687,28.590587810589852,26.569599139351727,37.533125,28.21835225105286,25.141535328179636,23.898432390008505,25.830327164704144,23.63450003396262,22.809819719367823,30.54234853689127,26.790733649712333,24.220957361856787,22.70314331853092,35.86656392318244,31.45861899299801,27.594455659203703,24.94758608271249,23.384237618086846,33.77724951989026,29.626078080784534,25.987011640220963,23.494328641001083,22.022049018974993,27.95,19.909767387355714,,,50.0,50.0,50.0,,100.0,,77.18614718614717,,,1.767215570984535,4.034195863546773,25.674960464147148,29.45927396690507,34.134,,,,,,0.0,0.0,0.0,,,,,-100.0,1070,8.172756749708848,7.751635849830205,,,,100.0,37.21,3.312378052226308,,,,,,31.03,37.21,20.465,1.262941088041188,573.0,,,,40.931000000000004,33.489000000000004
20160913,8,603658XSHG20160913,20200210010412,0,596,45.02,2685263.0,603658.XSHG,45.02,1500,45.02,45.02,4200.0,42000.0,9.9926704129,40.93,4,38.221271147690906,35.82442779541016,30.781176102511207,28.246908308501567,41.2765625,30.318558219671253,26.42401691990998,24.81676141652987,27.306455844342285,24.473147091454283,23.39429814780551,33.174648802911044,28.526854254501636,25.235544807619874,23.254176816838797,39.36790928212164,34.16988826699838,29.382659882136686,25.99261115184847,23.95180212134396,37.074633013260176,32.17940933882371,27.671048626866586,24.478478463391276,22.556551512333634,30.75,19.899861510599766,,,66.66666666666667,55.55555555555556,88.88888888888889,,100.0,,77.17434081070445,,,2.3628335492793564,4.7649438263585715,27.107926355691802,31.853231818150444,37.548,,,,,,0.0,0.0,0.0,,,,,-100.0,1666,8.780409419447658,8.476583084578252,,,,100.0,40.93,4.034195863546773,,50.0,50.0,,,34.134,40.93,22.51,1.767215570984535,1070.0,,,,45.023,36.837
20160914,9,603658XSHG20160914,20200210010412,0,946,49.52,4685681.5,603658.XSHG,49.52,1500,49.52,49.52,4200.0,42000.0,9.99555753,45.02,4,41.9875140984606,39.24832084655762,33.27968595550971,30.18082573500142,45.39828125,32.71873844221235,27.914080344431916,25.890815267985094,29.015190010162108,25.455376617279605,24.0818166176001,36.146530838745406,30.526201468358618,26.420152377979882,23.902715660867468,43.24713952141442,37.23092676390777,31.441987512409376,27.212756949319278,24.61979713069349,40.72788867550678,35.062134913583044,29.61041542430786,25.627547806640486,23.185634191041444,33.83,19.89734153309766,,,77.77777777777779,62.96296296296296,107.40740740740745,,100.0,,77.17352415026835,,,3.0508900783926287,5.504452232906178,28.76807995897389,34.571196153819606,41.30200000000001,33.471999999999994,,,,,0.0,0.0,0.0,0.016666666666666666,,,,-100.0,2612,9.202042739178196,8.991226079312927,,,,100.0,45.02,4.7649438263585715,,66.66666666666667,55.55555555555556,,,37.548,45.02,24.76,2.3628335492793564,1666.0,,,,49.522000000000006,40.518
