date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude
20070809,46.03,49.9,48.99,46.0,0.0012169,,5.73117632,,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,46.03,47.410900000000005,47.410900000000005,47.410900000000005,47.410900000000005,47.410900000000005,44.6491,44.6491,44.6491,44.6491,44.6491,,,,,,,,,,,,,,0.0,0.0,46.03,46.03,,,,,,,-2.960000000000001,0.9099999999999966,0.030000000000001137,
20070810,46.6,47.32,45.31,44.2,0.00081821,46.03,3.77095904,1.2383228329,46.22,46.1725,46.106,46.081818181818186,46.315,46.10125000000001,46.06677419354839,46.05478260869565,46.073846153846155,46.05235294117647,46.045,46.13363636363636,46.08428571428572,46.057804878048785,46.04407407407407,47.6066,47.51764545454545,47.46681428571429,47.43953902439025,47.42539629629629,44.8334,44.749627272727274,44.70175714285715,44.67607073170732,44.662751851851844,,,,,,,,,,,,,,0.009094017094018626,0.072752136752149,46.07222222222222,46.117692307692316,,,,,,,1.2899999999999991,0.7199999999999989,1.1099999999999994,
20070813,42.85,45.48,45.48,42.81,0.00067177,46.6,2.93704352,-8.0472103004,45.096666666666664,45.341874999999995,45.67186666666667,45.788016528925624,44.582499999999996,45.69484375000001,45.85924037460978,45.91544423440453,45.82585798816569,45.92677047289504,45.960921052631576,45.536611570247935,45.776258503401365,45.9013265913147,45.965208047553716,46.44956666666666,46.902709917355374,47.149546258503406,47.27836638905414,47.34416428898033,43.743766666666666,44.170513223140496,44.402970748299325,44.52428679357526,44.5862518061271,,,,,,,,,,,,,,-0.036438522414590016,-0.3642603160688691,45.83353909465021,45.61497041420119,,,,,,,-2.6299999999999955,0.0,0.03999999999999915,
20070814,44.24,44.8,43.0,43.0,0.00035929,42.85,1.58289088,3.243873979,44.81111111111111,45.06640625,45.48095111111112,45.64728775356875,44.411249999999995,45.51298828125001,45.75477325366722,45.842598832908685,45.70386891215294,45.86062261121288,45.91563365650969,45.30086401202104,45.62994816974409,45.820286269787154,45.922610317984486,46.15544444444444,46.65988993238167,46.99884661483642,47.19489485788077,47.30028862752402,43.46677777777778,43.94183809166041,44.26104972465176,44.44567768169354,44.54493200844495,,,,,,,,,,,,,,-0.0915633494094875,-0.4409986159591799,45.71549916171316,45.403436504324084,,,,,,,1.240000000000002,0.5599999999999952,0.0,
20070815,43.1,44.9,44.38,42.5,0.00044068,44.24,1.91212144,-2.5768535262,44.24074074074074,44.5748046875,45.163490962962975,45.41571613960795,43.755624999999995,45.211364746093764,45.58349755988224,45.72335540539092,45.503571303525796,45.75236290096924,45.84153803396996,44.9007069189263,45.38900072500656,45.687589378578025,45.852916236058945,45.567962962962966,46.247728126494096,46.75067074675676,47.058217059935366,47.22850372314071,42.913518518518515,43.55368571135851,44.02733070325636,44.316961697220684,44.47732874897718,46.03,-3.2851629117673427,,,,,,,,,,,,-0.16779004464013997,-0.6098135618452195,45.52175848306774,45.04906165750499,44.564,,,,,,-1.2800000000000011,0.519999999999996,0.6000000000000014,
20070816,44.4,45.9,43.0,41.5,0.00061703,43.1,2.70291168,3.0162412993,44.29382716049383,44.531103515625,45.06169216790124,45.3233783087345,44.07781249999999,45.10994415283204,45.50714287859952,45.665818213852184,45.41868120325458,45.699329061715545,45.803602822549706,44.80966929730334,45.294810179767836,45.62478014059861,45.81704176109453,45.62264197530864,46.15395937622244,46.65365448516087,46.99352354481657,47.19155301392737,42.965012345679014,43.465379218384236,43.9359658743748,44.25603673638065,44.44253050826169,46.6,0.36620100366200786,,,,,,,39.99999999999998,,,,,-0.23212388455429597,-0.514670719313248,45.43866526209976,44.94920601788884,44.238,,,,,,1.3999999999999986,1.5,1.5,
20070817,41.8,44.4,44.4,41.8,0.00037487,44.4,1.60562304,-5.8558558559,43.462551440329214,43.84832763671875,44.62679987884774,45.003071189758636,42.938906249999995,44.69620113372804,45.267972370302765,45.497739161076,45.14032111069653,45.546414196550224,45.698244853535236,44.26245669779364,44.96197111502804,45.43820549959379,45.717855544771204,44.76642798353909,45.590330398727446,46.31083024847889,46.80135166458161,47.08939121111434,42.15867489711934,42.93458299685983,43.6131119815772,44.075059334605974,44.34631987842807,42.85,-3.415130089190817,,,,,,,26.424361493123747,,-9.189658918096901,,,-0.32658345115878396,-0.7556765328359036,45.169134501944214,44.46471278436748,43.278,,,,,,-2.6000000000000014,0.0,0.0,
20070820,42.7,43.88,42.55,42.0,0.00032293,41.8,1.3814424,2.1531100478,43.208367626886144,43.56124572753906,44.36989322833471,44.793701081598755,42.819453124999995,44.44667599201203,45.10229673350904,45.376098327985744,44.95260410218142,45.434790110410994,45.619343673179046,43.978373661831164,44.74654529454918,45.304634499613606,45.64334059304846,44.50461865569273,45.2977248716861,46.08894165338565,46.663773534602015,47.01264081083991,41.91211659807956,42.65902245197623,43.404148935712705,43.945495464625196,44.274040375257,44.24,-1.2671106178320426,,,50.0,50.0,50.0,,48.9768076398363,,-8.369098712446348,,,-0.4198701889468179,-0.7462939023042715,44.986235649948355,44.1932185098494,43.248000000000005,,,,,,0.15000000000000568,1.1799999999999997,0.5499999999999972,
20070821,42.03,42.6,42.5,41.6,0.00038809,42.7,1.62818368,-1.5690866511,42.815578417924094,43.17843429565429,44.05790746455674,44.542455528726144,42.4247265625,44.14459149301052,44.90408404102459,45.23061579198637,44.727788402013616,45.30126892961056,45.52488726072696,43.62412390513459,44.48782669506831,45.14489623133977,45.55412230680035,44.10004577046182,44.93284762228863,45.82246149592036,46.49924311827996,46.92074597600436,41.53111106538637,42.31540018798055,43.153191894216256,43.79054934439958,44.18749863759634,43.1,-1.8128299771060046,,,35.436507936507944,45.14550264550265,16.01851851851852,,33.28290468986385,,-1.9136522753792307,,,-0.5172640650081343,-0.7791510084905309,44.767255231433666,43.860415662180266,42.806,,,,,,-0.46999999999999886,0.10000000000000142,0.4299999999999997,
20070822,41.81,42.3,41.6,41.2,0.00032064,42.03,1.33556136,-0.5234356412,42.480385611949394,42.83632572174072,43.758186469282506,44.29405048066013,42.11736328125,43.85276755638421,44.7044657157972,45.081893366247826,44.503343140320254,45.164356422567,45.4271270696552,43.29428319511012,44.232795581252276,44.98221836639637,45.46167484243491,43.754797180307875,44.593111690963426,45.559779448689845,46.33168491738826,46.82552508770796,41.20597404359091,41.99545469925681,42.90581171381471,43.632751815404475,44.09782459716186,44.4,-1.7345116104164533,,,26.946778711484598,39.0792613341633,2.6818134661271955,,38.66432337434097,,-5.492766726943941,,,-0.614457689925825,-0.7775489993415259,44.5481992883645,43.54496709876791,42.547999999999995,43.556,,,,,0.21000000000000085,0.4899999999999949,0.3999999999999986,0.05657923257508751
20070823,42.26,43.38,41.82,41.82,0.00031689,41.81,1.35248864,1.0762975365,42.4069237412996,42.69224429130554,43.55842827337817,44.10913680060012,42.188681640625,43.65367161183618,44.546758250261895,44.959202350324006,44.33077828337254,45.05046009227026,45.34378162045375,43.106231705090096,44.04491028779968,44.84942722657215,45.3826211426217,43.67913145353859,44.3994186562428,45.36625759643367,46.19491004336932,46.744099776900356,41.13471602906061,41.81304475393739,42.72356297916569,43.50394440977499,44.02114250834305,41.8,0.33238366571700045,,,25.482249637443605,34.5469241019234,7.352900708484015,,27.892561983471083,,-1.9489559164733259,,,-0.6978507903363267,-0.6671448032840144,44.37870304478195,43.34727985280362,42.12,43.179,,,,,0.4399999999999977,1.1200000000000045,0.0,0.05179793138249712
20070824,42.77,43.2,42.0,41.31,0.00036197,42.26,1.5273344,1.206814955,42.5279491608664,42.71168321847916,43.45330450359441,43.98739709145465,42.4793408203125,43.54321266035666,44.43212868572887,44.86401963944036,44.21071841542081,44.96103028473024,45.27605052517865,43.045098667800985,43.92349026039018,44.74799175210522,45.31811197860635,43.803787635692395,44.33645162783502,45.24119496820189,46.09043150466838,46.677655337964545,41.2521106860404,41.75374570776695,42.605785552578475,43.40555199954206,43.95856861924816,42.7,1.0776575128798882,,,28.122918198012062,32.405588800619626,19.55757699279694,,67.6363636363637,37.92592592592594,-3.6711711711711605,,,-0.7584950899735956,-0.48515439709815134,44.25953985627958,43.25846756775691,42.31400000000001,42.796,,,,,0.7700000000000031,0.4299999999999997,0.6899999999999977,0.049521637682589145
20070827,42.45,42.82,42.8,41.95,0.00021132,42.77,0.89145736,-0.7481879822,42.501966107244264,42.646262413859375,43.31953056978182,43.84763371950423,42.46467041015625,43.40656107781208,44.30424941568185,44.75906226381252,44.07527853731152,44.86255850885848,45.201680774516056,42.93689891001898,43.78315785463873,44.63589459346595,45.247294398887675,43.77702509046159,44.22500587731955,45.09665259027789,45.97497143126993,46.60471323085431,41.22690712402694,41.64879194271841,42.46966311899957,43.29681775566197,43.88987556692104,42.03,0.4400908574673648,,,27.613860358958405,30.80834598673255,21.224889103410113,,44.23963133640553,34.33962264150945,1.5550239234449896,-7.777536389311315,,-0.8050784569743534,-0.3726669360060626,44.12549986692554,43.13408794194815,42.263999999999996,42.756,,,,,-0.3499999999999943,0.020000000000003126,0.5,0.04534006914083573
20070828,41.18,42.45,41.95,40.03,0.00029884,42.45,1.22651056,-2.9917550059,42.06131073816284,42.27969681039453,43.03425982714425,43.60512156318567,41.822335205078126,43.12824094308557,44.102684937250764,44.603450861038056,43.852564803672166,44.71814444968756,45.09584706992353,42.61746274456098,43.53523805895885,44.46731436939444,45.14686737669292,43.323150060307725,43.89598662689781,44.84129520072762,45.80133380047627,46.50127339799371,40.79947141601795,41.338938862224154,42.229180917190085,43.1332949383126,43.79246135539213,41.81,-2.1713308309973116,,,24.93962070495012,28.852104226138408,17.114653662573545,88.3485309017224,34.65703971119133,42.24698235840297,-3.5597189695550426,-11.63090128755365,,-0.8588338983385697,-0.4300435309137298,43.90731469159772,42.833459027802284,42.09400000000001,42.45,,,,,-0.7700000000000031,0.5,1.1499999999999986,0.04714799219201931
20070829,40.3,41.96,40.5,40.02,0.00022526,41.18,0.91628152,-2.1369596892,41.47420715877522,41.7847726077959,42.66969185019168,43.30465596653243,41.06116760253906,42.774710825199875,43.85735042517007,44.41634430186249,43.579290588005065,44.544883883033144,44.969640568083435,42.19610588191353,43.22712014858182,44.264030741619095,45.0271916389968,42.71843337353848,43.46198905837094,44.52393375303927,45.59195166386767,46.3780073881667,40.22998094401196,40.930222705456124,41.93030654412436,42.93610981937052,43.67637588982689,42.26,-3.5700612557427203,,,18.757311824609015,25.487173425628608,5.297588622569826,96.16438356164392,27.988338192419793,30.79922027290448,-4.116107542231749,-5.950991831972005,,-0.9263491377660011,-0.5401219154194519,43.64010619592381,42.443696100448086,41.791999999999994,42.17,,,,,-0.20000000000000284,1.4600000000000009,0.27999999999999403,0.04639344249801898
20070830,40.55,41.05,40.7,40.09,0.00021209,40.3,0.85700616,0.6203473945,41.166138105850145,41.47607945584693,42.38706627016612,43.05423269684766,40.80558380126953,42.496621972049894,43.6439729783849,44.24824237569455,43.3462682350816,44.38822176997302,44.85333423734439,41.8968139033838,42.97215632490736,44.0828585103206,44.916643697293175,42.40112224902565,43.15371832048532,44.261321014654584,45.40534426563022,46.264143008211974,39.93115396267464,40.639909486282285,41.682991635160136,42.76037275501098,43.569144386374376,42.77,-2.171290711700858,,,17.0817311991348,22.685359350130675,5.8744748971430525,90.98639455782322,23.52941176470596,36.39274279615795,-3.0136331021286895,-8.340867992766738,,-0.9928495505787038,-0.532003302501622,43.4112094406702,42.152358238840684,41.45,41.785000000000004,,,,,-0.15000000000000568,0.3499999999999943,0.45999999999999375,0.03885098018367009
20070831,40.8,41.5,40.3,40.28,0.00014676,40.55,0.60123168,0.6165228113,41.04409207056676,41.30705959188519,42.17545743414397,42.8493024516797,40.80279190063476,42.28454422554366,43.46049085074716,44.098318794142614,43.150401447767635,44.24750719075839,44.746667546887956,41.697393193677655,42.7652842939638,43.92271907079276,44.81499817390322,42.275414832683765,42.94831498948798,44.04824282278272,45.24040064291654,46.15944811912032,39.81276930844976,40.44647139786733,41.482325765144886,42.60503749866898,43.47054822868612,42.45,-0.6235385814497278,,,19.12591603751838,21.498878245926576,14.379991620701986,86.73469387755112,16.8350168350168,28.36538461538464,-3.454803596781829,-5.336426914153142,,-1.0489763192561994,-0.44901414941996354,43.21778651913907,41.94430312517289,41.056,41.685,,,,,0.5,0.7000000000000028,0.01999999999999602,0.03562108056832155
