date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR,OBV,TRIX,TRMA,VR,AR,BR,PSY
20110110,0,002537XSHE20110110,20200210005325,0,76408,41.58,306904544.0,002537.XSHE,39.3,1500,39.36,40.0,2004.0,10000.0,,,1.0,39.36,39.36,39.36,39.36,39.36,40.5408,40.5408,40.5408,40.5408,40.5408,38.1792,38.1792,38.1792,38.1792,38.1792,,,,,,,,,,,,,,0.0,0.0,39.36,39.36,,,,,,,-0.6400000000000006,1.5799999999999983,0.060000000000002274,,,,,,76408,,,,,,
20110111,1,002537XSHE20110111,20200210005325,0,29156,38.36,109016840.0,002537.XSHE,37.0,1500,37.27,37.8,2004.0,10000.0,-5.3099593496,39.36,2.0,38.663333333333334,38.8375,39.08133333333333,39.17,38.315,39.823233333333334,40.14940000000001,40.33578095238095,40.43579024390244,40.48764691358025,37.503433333333334,37.8106,37.98612380952381,38.08030731707317,38.129143209876545,,,,,,,,,,,,,,-0.033344729344729276,-0.2667578347578342,39.20518518518519,39.03846153846154,,,,,,,-0.529999999999994,0.5600000000000023,0.2700000000000031,,,,,,47252,-0.33983739837398963,,,,,
20110112,2,002537XSHE20110112,20200210005325,0,12560,37.59,46791016.0,002537.XSHE,37.0,1500,37.52,37.1,2004.0,10000.0,0.6707807888,37.27,2.0,38.282222222222224,38.508125,38.87315555555555,39.02,37.917500000000004,39.430688888888895,39.87598181818182,40.174811337868476,40.348463890541346,40.44216427373876,37.13375555555555,37.553109090909096,37.834531065759634,37.99806793575252,38.08631004420058,,,,,,,,,,,,,,-0.08177669986444812,-0.38745576415775074,39.08035665294925,38.804852071005925,,,,,,,0.4200000000000017,0.07000000000000028,0.10000000000000142,,,,,,34692,-0.5730041931115433,-0.45642079574276645,,,,
20110113,3,002537XSHE20110113,20200210005325,0,10240,37.45,38051344.0,002537.XSHE,37.03,1500,37.05,37.4,2004.0,10000.0,-1.2526652452,37.52,2.0,37.87148148148148,38.143593749999994,38.63006814814814,38.84090909090909,37.48375,39.00762592592593,39.56425785123968,39.983067400928626,40.241782725149086,40.38585157562175,36.735337037037034,37.2595438016529,37.653956678544425,37.89760120717923,38.03327769743019,,,,,,,,,,,,,,-0.14443836679739758,-0.5012933354635957,38.929959863841894,38.5348748293127,,,,,,,-0.3500000000000014,0.05000000000000426,0.01999999999999602,,,,,,24452,-0.7440785824699029,-0.6585413877907231,,,,
20110114,4,002537XSHE20110114,20200210005325,0,10852,37.02,39376560.0,002537.XSHE,36.01,1500,36.02,37.0,2004.0,10000.0,-2.7800269906,37.05,2.0,37.254320987654324,37.612695312499994,38.28205906172839,38.584462809917355,36.751875,38.37195061728396,39.1163200601052,39.70854669607828,40.088554299532056,40.30473425276689,36.13669135802469,36.83769947407965,37.395427471064004,37.753298709268044,37.956885655518334,39.36,-3.8030124986646707,,,,,,,,,,,,-0.22883794782124672,-0.6751966481907933,38.714407281335085,38.14797100941844,37.444,,,,,,-0.9799999999999969,0.020000000000003126,0.010000000000005116,,,,,,35304,-0.9672263300354051,-0.855652456252654,,,,
20110117,5,002537XSHE20110117,20200210005325,0,9673,36.01,33729952.0,002537.XSHE,34.21,1500,34.27,36.01,2004.0,10000.0,-4.8584119933,36.02,2.0,36.259547325102886,36.777021484375,37.74711785349793,38.19223891810668,35.5109375,37.34733374485597,38.42209823099517,39.28850415359462,39.8548736019939,40.181113653933146,35.1717609053498,36.18391775151972,36.999853426200765,37.533230479547655,37.840466256616644,37.27,-5.918849173667158,,,,,,,4.472271914132382,,,,,-0.3498367267109152,-0.9679902311173479,38.38519192716212,37.55136008489253,36.426,,,,,,-1.7399999999999949,0.0,0.060000000000002274,,,,,-25.41396688264922,25631,-1.3592621998981007,-1.163244264966753,,,,
20110118,6,002537XSHE20110118,20200210005325,0,4718,35.17,16339221.0,002537.XSHE,34.04,1500,34.57,34.04,2004.0,10000.0,0.8754012256,34.27,2.0,35.69636488340192,36.22526611328125,37.32350213969821,37.862944471006074,35.04046875,36.76725582990398,37.91028037081423,38.93789423420466,39.647665133603965,40.06817504519405,34.62547393689986,35.70191452397068,36.66966738561021,37.3380924073746,37.734106595959446,37.52,-3.6671682550298232,,,,,,,14.473684210526253,,-12.16971544715447,,,-0.48184854439699765,-1.0560945414886589,38.1025851177427,37.09268930260137,35.886,,,,,,0.5300000000000011,0.6000000000000014,0.0,,,,,5.43130990415356,20913,-1.5260328886655352,-1.4426475442818179,,,,33.33333333333333
20110119,7,002537XSHE20110119,20200210005325,0,4665,35.15,16313605.0,002537.XSHE,34.55,1500,35.06,34.98,2004.0,10000.0,1.4174139427,34.57,2.0,35.48424325560128,35.93394958496094,37.02170185440512,37.60813133727825,35.050234375,36.548770553269314,37.583283939757095,38.66874240237565,39.475183907574504,39.97048677247321,34.41971595793324,35.39396642870328,36.41619430126638,37.17565863140511,37.64210890223205,37.05,-0.9436627677007292,,,50.0,50.0,50.0,,19.554455445544537,,-5.9297021733297575,,,-0.6049269497020814,-0.9846272424406697,37.87720844235435,36.779967871431936,35.394,,,,,,0.0800000000000054,0.0899999999999963,0.4299999999999997,,,,,16.50029359953042,16248,-1.4111008865710306,-1.468566887618283,,,,50.0
20110120,8,002537XSHE20110120,20200210005325,0,4937,35.05,16979596.0,002537.XSHE,34.02,1500,34.02,35.05,2004.0,10000.0,-2.9663434113,35.06,2.0,34.99616217040085,35.45546218872071,36.62147494048444,37.28193757934386,34.535117187500006,36.04604703551288,37.12097776889217,38.323205030720814,39.25886274135136,39.84876117315288,33.946277305288824,34.95859071439359,36.09078532019339,36.971938698165836,37.52747411452262,36.02,-2.207657813038981,,,33.333333333333336,44.44444444444445,11.1111111111111,,17.136659436008685,,-9.328358208955223,,,-0.7311679335222807,-1.0099278705615942,37.591489298476255,36.35535742967318,34.788000000000004,,,,,,-1.029999999999994,0.0,0.0,,,,,15.680166147455928,21185,-1.366607699061915,-1.3888542928164727,,,,33.33333333333333
20110121,9,002537XSHE20110121,20200210005325,0,3324,34.48,11363504.0,002537.XSHE,33.9,1500,34.11,34.01,2004.0,10000.0,0.2645502646,34.02,2.0,34.70077478026723,35.11909664154054,36.286611615086514,36.99357961758533,34.32255859375,35.74179802367525,36.759581810911776,38.019404551604545,39.0576157783586,39.73233003307504,33.65975153685921,34.61824694814022,35.80468195636545,36.78241485923092,37.417825370954155,34.27,-0.8603150613265316,,,23.79172894867963,37.560205945856175,-3.7452250456734646,,23.978201634877298,,-7.935222672064772,,,-0.8496710222547745,-0.948024709859951,37.333601202292826,36.009917825108076,34.406000000000006,35.925,,,,,0.10000000000000142,0.36999999999999744,0.10999999999999943,0.02991232746505118,,,,26.67898952556963,17861,-1.2550770877098816,-1.3108423933858981,,,,50.0
20110124,10,002537XSHE20110124,20200210005325,0,4039,34.67,13883086.0,002537.XSHE,34.06,1500,34.18,34.11,2004.0,10000.0,0.205218411,34.11,2.0,34.527183186844816,34.8843224811554,36.00573006640831,36.737799652350304,34.251279296875,35.562998682450164,36.477003299836916,37.7514041181184,38.86970281356062,39.62055398287565,33.49136769123947,34.35212932120563,35.552293198616354,36.60544828073185,37.31256054697998,34.57,-0.6048621612190253,,,18.390511259372694,31.170307717028347,-7.169081655938612,,47.73869346733659,,-5.1082731815658065,,,-0.9540586392785029,-0.8351009361898267,37.1000011132341,35.728392005860684,34.388,35.407000000000004,,,,,0.07000000000000028,0.490000000000002,0.04999999999999716,0.025904313935530277,,,,88.99521531100427,21900,-1.0773463759362254,-1.1662117318230534,,,,66.66666666666666
20110125,11,002537XSHE20110125,20200210005325,0,5887,35.24,20406184.0,002537.XSHE,34.1,1500,35.05,34.12,2004.0,10000.0,2.5453481568,34.18,3.0,34.70145545789654,34.92574186086655,35.8782993908872,36.58436332031846,34.6506396484375,35.74249912163344,36.40872997259384,37.59427039258331,38.734668529972296,39.533663761076255,33.66041179415964,34.287833080986424,35.40431289398623,36.47828007191566,37.23073189149899,35.06,1.6413409117271645,,,23.05846290530947,28.466359446455385,12.242669823017636,,59.37499999999996,24.497041420118297,2.2760431864604436,,,-1.0280719462150862,-0.5921064554926674,36.94814917892047,35.62402400495905,34.484,35.185,,,,,0.9299999999999997,0.19000000000000483,0.01999999999999602,0.025507762877916625,,,,145.58139534883725,27787,-0.7216495725277505,-0.899497974231988,0.24912576274545892,,,83.33333333333334
20110126,12,002537XSHE20110126,20200210005325,0,4330,35.34,15149090.0,002537.XSHE,34.71,1500,35.12,34.85,2004.0,10000.0,0.1997146933,35.05,4.0,34.840970305264364,34.97430639564991,35.77719280543557,36.451239382107694,34.88531982421875,35.88619941442229,36.36597906848586,37.45896845043252,38.60973835777853,39.45069922376573,33.795741196106434,34.247572520807076,35.27689261836849,36.36062738548075,37.152600239857044,34.02,1.8089053803339379,,,28.40649663772765,28.446405176879473,28.326679559423994,,51.4018691588784,33.28149300155515,1.5909748336708045,-10.772357723577242,,-1.0757073311466079,-0.38108307945217224,36.81273072122266,35.54648185034996,34.496,34.945,,,,,0.269999999999996,0.22000000000000597,0.14000000000000057,0.025729117866721378,,,,131.30434782608742,23457,-0.39044788041310224,-0.5560487264704264,0.6093774091091307,,,83.33333333333334
20110127,13,002537XSHE20110127,20200210005325,0,5190,35.06,18027318.0,002537.XSHE,34.21,1500,35.04,34.9,2004.0,10000.0,-0.2277904328,35.12,4.0,34.907313536842906,34.99072979673743,35.6789004313775,36.32294489282518,34.96265991210937,35.95453294294819,36.31601923785207,37.328704788486576,38.486882828130796,39.367748625648055,33.86009413073762,34.20052297156942,35.154217130904826,36.24492848862803,37.074481715416134,34.11,0.9798270893371857,,,36.94714309813756,31.279984483965503,48.28146032648167,85.15624999999999,93.22033898305095,30.19169329073476,-0.05704506560183435,-5.983364636436823,,-1.1031370186742233,-0.21943750022092345,36.68141733446542,35.46856156568074,34.699999999999996,34.744,,,,,0.14000000000000057,0.020000000000003126,0.6899999999999977,0.02702131371461297,,,,130.559757942512,28647,-0.1699541200132625,-0.2802010002131824,1.2523948238193938,,,66.66666666666666
20110128,14,002537XSHE20110128,20200210005325,0,3311,35.2,11547689.0,002537.XSHE,34.7,1500,34.88,34.99,2004.0,10000.0,-0.4566210046,35.04,4.0,34.898209024561936,34.96304734755307,35.5723803738605,36.191768084386524,34.92132995605469,35.9451552952988,36.24517937642442,37.19515195148785,38.36198122675856,39.282777054644406,33.851262753825075,34.13380970401134,35.02844407081866,36.127302708694955,36.99445994466512,34.18,0.07459688988352371,,,47.31661391727691,36.62552762840264,68.69878649502544,78.02690582959633,80.80000000000031,31.764705882352928,2.5279247501469704,-7.0362473347547985,,-1.116502691118343,-0.10692537955295922,36.547979013393906,35.37801363249908,34.854,34.63,,,,,-0.10999999999999943,0.21000000000000085,0.17999999999999972,0.02565080217413341,,,,164.07079646017965,25336,-0.06959827449478483,-0.11977619725402366,0.8241611770435496,,,66.66666666666666
20110131,15,002537XSHE20110131,20200210005325,0,3241,35.1,11314354.0,002537.XSHE,34.61,1500,35.0,34.61,2004.0,10000.0,0.3440366972,34.88,4.0,34.93213934970796,34.972285510664804,35.49606299067909,36.083425531260474,34.960664978027346,35.9801035301992,36.209692217074526,37.08608986086996,38.24920165472155,39.202955398974176,33.88417516921672,34.100389757827465,34.92573511169307,36.02109282046593,36.91928809417956,35.05,-0.05140213604430172,,,57.007372241147515,43.41947583265093,84.18316505814067,70.18970189701898,81.53846153846179,39.880952380952316,2.6092055115801838,-5.533063427800262,,-1.1158933953452685,0.004874366184596912,36.43331390129065,35.31985768903768,35.017999999999994,34.702999999999996,,,,,0.39000000000000057,0.10000000000000142,0.0,0.02179839482076313,,,,121.81259600614511,22095,-0.004235206772582868,-0.036916740633683845,1.2301115629235742,,,66.66666666666666
20110201,16,002537XSHE20110201,20200210005325,0,2327,35.15,8128955.0,002537.XSHE,34.79,1500,34.92,35.0,2004.0,10000.0,-0.2285714286,35.0,4.0,34.92809289980531,34.9592141329986,35.419254591921884,35.97765957387316,34.94033248901367,35.97593568679947,36.1656754503337,36.97956701697759,38.13790401302782,39.12307008048098,33.88025011281115,34.058937074586105,34.825417482008014,35.91627853654076,36.844056289385,35.12,-0.2057613168724155,,,61.616025938542776,49.484992534614875,85.87809274639858,71.26760563380276,37.25490196078453,59.64391691394661,2.1650087770626154,-3.0538589672404255,,-1.1052898070313555,0.08482870651130447,36.321216575269126,35.25834112149342,34.992,34.738,,,,,-0.0799999999999983,0.14999999999999858,0.13000000000000256,0.019560592543000088,,,,77.70800627943586,19768,0.01612527744561245,0.005945035336514791,1.7480244962465428,,,50.0
20110209,17,002537XSHE20110209,20200210005325,0,2689,34.98,9319091.0,002537.XSHE,34.41,1500,34.46,34.7,2004.0,10000.0,-1.3172966781,34.92,1.0,34.77206193320354,34.834410599748956,35.29135397966563,35.83969052170287,34.70016624450683,35.81522379119964,36.04351627754576,36.838065396313056,38.00892332946549,39.03345847355553,33.728900075207434,33.94389397011591,34.69215867419773,35.79481129085585,36.759664776066856,35.04,-1.1474469305794566,,,54.04031358865815,51.00343288596263,60.114074994049204,82.051282051282,13.333333333333176,48.44192634560906,-1.6833095577745971,0.5544207761890799,,-1.0937976996871464,0.09193685875367397,36.18334868080475,35.13551941049444,34.86,34.678,,,,,-0.240000000000002,0.27999999999999403,0.05000000000000426,0.019503332275467668,,,,40.07585335018985,22457,-0.06580343860355543,-0.024839080578971492,2.6684258142340167,,,33.33333333333333
20110210,18,002537XSHE20110210,20200210054903,1,0,34.46,0.0,002537.XSHE,34.46,1500,34.46,34.46,,,0.0,34.46,,34.66804128880236,34.74080794981172,35.180506782376874,35.71426411063897,34.58008312225341,35.70808252746643,35.94356786344653,36.71004012047372,37.88623438656473,38.946059498899835,33.62800005013828,33.8497677937312,34.57159118141699,35.67926927666776,36.677357003818294,34.88,-0.8174073221275585,,,46.44354239243872,49.48346938812133,40.3636884010735,73.45971563981031,14.634146341463225,40.131578947368354,-1.8792710706150246,-0.3181949667341609,,-1.0798581348748986,0.11151651849798228,36.055693222967356,35.03159334734145,34.744,34.721999999999994,,,,,0.0,0.0,0.0,0.016475701470059098,,,,55.780933062880244,22457,-0.13686343807464751,-0.10133343833910147,2.312726176115802,,,16.666666666666664
20110211,19,002537XSHE20110211,20200210005325,0,17036,36.87,61721204.0,002537.XSHE,35.68,1500,36.13,35.75,2004.0,10000.0,4.846198491,34.46,3.0,35.15536085920157,35.08810596235879,35.30710587805996,35.75205828239906,35.35504156112671,36.21002168497762,36.17453734281989,36.75802677566669,37.853437587220114,38.903290128556634,34.100700033425525,34.067282740325524,34.616782497472514,35.64838297048884,36.63707905310673,35.0,3.2462707892781695,,,55.39076111361142,51.45256662995136,63.26715008093154,24.915824915824754,76.82403433476397,78.74659400544968,3.110730593607316,3.051911009697662,,-1.0360101963922161,0.35078350786145895,36.06119742867348,35.200578986211994,34.994,34.92399999999999,35.4245,,,,0.38000000000000256,0.7399999999999949,0.07000000000000028,0.0180689821270696,,,,-2188.0000000001182,39493,0.13487970312140635,-0.0009918674766205837,3.245401085645356,,,33.33333333333333
20110214,20,002537XSHE20110214,20200210005325,0,13285,36.8,48379568.0,002537.XSHE,36.13,1500,36.52,36.26,2004.0,10000.0,1.0794353723,36.13,4.0,35.61024057280105,35.446079471769096,35.468825094318625,35.82187116581733,35.93752078056336,36.67854778998508,36.43654873503446,36.83970041607939,37.841835753697175,38.87149531056758,34.54193335561701,34.314031332993615,34.69369845009418,35.63745697192841,36.60713636043742,34.92,3.461952518556296,,,65.87454249679364,56.25989191889879,85.10384365258332,11.784511784511597,79.23076923076927,80.35264483627215,4.701834862385322,7.348618459729569,,-0.9671313510818171,0.551030762483192,36.095182804327294,35.40356683448707,35.298,35.157999999999994,35.2825,,,,0.2600000000000051,0.27999999999999403,0.12999999999999545,0.01811892390172179,35.4245,,,-880.4195804195745,26208,0.44761666613512424,0.2912481846282653,6.764981385853249,,,50.0
20110215,21,002537XSHE20110215,20200210005325,0,7954,36.56,28896182.0,002537.XSHE,36.15,1500,36.27,36.46,2004.0,10000.0,-0.6845564074,36.52,4.0,35.830160381867366,35.65205960382682,35.57564841507614,35.86261015074302,36.10376039028168,36.90506519332339,36.604103510482744,36.88907180502421,37.81823888766316,38.83412752512147,34.75525557041134,34.47182563608568,34.740193835799495,35.615234680614826,36.57194533919206,34.46,1.9736842105263104,,,69.73089800538129,60.75022728105962,87.69223945402464,20.20202020202002,74.36823104693141,75.18072289156635,3.6285714285714374,6.332453825857531,,-0.8879586771980505,0.6333813910701322,36.108132226228975,35.53686424456599,35.568000000000005,35.279999999999994,35.2325,,,,-0.18999999999999773,0.10000000000000142,0.12000000000000455,0.015996838275885772,35.2825,,,-1962.2950819672558,18254,0.5821902683446568,0.5149034672398906,3.2558196670966155,,,33.33333333333333
