date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1
20130918,0,000333XSHE20130918,20200210004651,0,388897,46.4,1681303424,000333.XSHE,39.88,1500,42.24,40.5,68631.7890625,168632.34375,,,1.0,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,43.507200000000005,43.507200000000005,43.507200000000005,43.507200000000005,43.507200000000005,40.9728,40.9728,40.9728,40.9728,40.9728,,,,,,,,,,,,,,0.0,0.0,42.24,42.24,,,,,,,1.740000000000002,4.159999999999997,0.6199999999999974,,,,,,388897,,,,,,,,,,,,,,,
20130923,1,000333XSHE20130923,20200210004651,0,318516,46.46,1406017536,000333.XSHE,40.67,1500,46.2,41.9,68631.7890625,168632.34375,9.375,42.24,2.0,43.56,43.230000000000004,42.768,42.6,44.22,42.735,42.495483870967746,42.41217391304348,42.54461538461539,42.39529411764706,42.34421052631579,42.96000000000001,42.61714285714286,42.43317073170732,42.33777777777778,44.866800000000005,44.24880000000001,43.89565714285715,43.70616585365854,43.607911111111115,42.2532,41.671200000000006,41.33862857142857,41.1601756097561,41.06764444444445,,,,,,,,,,,,,,0.06317948717948667,0.5054358974358933,42.53333333333334,42.84923076923077,,,,,,,4.300000000000004,0.259999999999998,1.2299999999999969,,,,,,70381,0.5999999999999944,,,,,,40.5,0.0,,,,,,,42.24
20130924,2,000333XSHE20130924,20200210004651,0,200045,46.15,901506368,000333.XSHE,44.4,1500,44.61,45.49,68631.7890625,168632.34375,-3.4415584416,46.2,2.0,43.910000000000004,43.575,43.013600000000004,42.78272727272727,44.415,42.969375,42.631904266389185,42.50773156899812,42.70349112426037,42.482145328719724,42.40383656509695,43.26000000000001,42.806938775510204,42.539357525282576,42.393882030178325,45.22730000000001,44.557800000000015,44.09114693877551,43.815538251041055,43.665698491083674,42.5927,41.96220000000001,41.5227306122449,41.263176799524096,41.122065569272976,,,,,,,,,,,,,,0.1371351596172096,0.5916453795017833,42.687160493827164,43.120118343195266,,,,,,,-0.8800000000000026,0.6599999999999966,0.21000000000000085,,,,,,-129664,0.8340863907464203,0.7170431953732074,,,,,41.9,0.5054358974358933,,,,,,,46.2
20130925,3,000333XSHE20130925,20200210004651,0,171651,47.14,781787200,000333.XSHE,44.0,1500,45.05,44.01,68631.7890625,168632.34375,0.9863259359,44.61,2.0,44.29,43.94375000000001,43.285120000000006,42.98884297520661,44.7325,43.229453125,42.78791044275117,42.618264979041676,42.883991807009565,42.58284551190718,42.473472444962816,43.58545454545455,43.02056365403304,42.66182788990294,42.45946518992701,45.6187,44.89301818181819,44.311180563654034,43.94168272660003,43.73324914562482,42.9613,42.277890909090914,41.72994674441205,41.38197305320585,41.1856812342292,,,,,,,,,,,,,,0.22067564190183947,0.6683238582770391,42.86218564243256,43.417023213472916,,,,,,,1.0399999999999991,2.0900000000000034,0.00999999999999801,,,,,,-301315,0.9158503834216107,0.8749683870840155,,,,,45.49,0.5916453795017833,,,,,,,44.61
20130926,4,000333XSHE20130926,20200210004651,0,146808,45.07,640034816,000333.XSHE,42.45,1500,43.0,44.65,68631.7890625,168632.34375,-4.5504994451,45.05,2.0,43.85999999999999,43.7078125,43.24710400000001,42.989857250187825,43.86625,43.200771484375,42.80159363999302,42.634862153865946,42.892915514162674,42.599204511440234,42.48732843325327,43.47900826446282,43.0186052107918,42.67832409039548,42.47281172844733,45.175799999999995,44.78337851239671,44.30916336711555,43.958673813107346,43.746996080300754,42.54419999999999,42.17463801652893,41.72804705446804,41.39797436768361,41.19862737659391,42.24,-2.7589326096788915,,,,,,,,,,,,0.2726348500518819,0.4156736652003399,42.872394113363484,43.352865796015536,44.220000000000006,,,,,,-1.6499999999999986,0.4200000000000017,0.5499999999999972,,,,,,-448123,0.5714965714942211,0.7436734774579159,,,,,44.01,0.6683238582770391,,,,,,,45.05
20130927,5,000333XSHE20130927,20200210004651,0,85614,44.3,372250400,000333.XSHE,42.67,1500,43.0,43.0,68631.7890625,168632.34375,0.0,43.0,2.0,43.57333333333332,43.530859375000006,43.214156800000005,42.990779318352565,43.433125000000004,43.175675048828126,42.814394050316054,42.650737712393514,42.90115278230401,42.61492198157983,42.50081979027292,43.39191585274231,43.01683328595448,42.69401559818106,42.48582872280666,44.880533333333325,44.69367332832458,44.30733828453312,43.97483606612649,43.76040358449086,42.26613333333332,42.09015837716004,41.72632828737585,41.41319513023563,41.21125386112246,46.2,-3.092040025241143,,,,,,,54.726368159203965,,,,,0.3014543498839477,0.2305559986565262,42.88184640126248,43.29857875047469,44.372,,,,,,0.0,1.2999999999999972,0.3299999999999983,,,,,112.82965074839618,-533737,0.2243209179579864,0.3979087447261037,,,,,44.65,0.4156736652003399,,,,,,44.220000000000006,43.0
20130930,6,000333XSHE20130930,20200210004651,0,76682,43.8,331344576,000333.XSHE,42.88,1500,43.24,42.99,68631.7890625,168632.34375,0.5581395349,43.0,2.0,43.462222222222216,43.45814453125001,43.21760256000001,43.013435743956876,43.3365625,43.18371566772461,42.84185249868276,42.676357811854665,42.927217952896015,42.63943484504729,42.52027190105521,43.364294788607346,43.03808725872072,42.72064898363564,42.50445023582378,44.76608888888888,44.665223632265565,44.329229876482344,44.00226845314471,43.779583742898495,42.15835555555555,42.063365944949126,41.7469446409591,41.439029514126574,41.22931672874907,44.61,-1.2334399269072616,,,,,,,15.740740740740733,,2.367424242424242,,,0.3174015474175153,0.12757758026854094,42.90837629746526,43.289566635017046,43.78,,,,,,0.25,0.5599999999999952,0.10999999999999943,,,,,87.7741483901068,-610419,0.020258231007629853,0.12228957448280812,,,,50.0,43.0,0.2305559986565262,,,,,,44.372,43.0
20131008,7,000333XSHE20131008,20200210004651,0,111129,45.21,493442848,000333.XSHE,42.9,1500,44.99,43.0,68631.7890625,168632.34375,4.0471785384,43.24,3.0,43.971481481481476,43.841108398437505,43.453922218666676,43.19312340359716,44.16328125,43.409501209259034,42.98044266005807,42.776950950469676,43.085893494980944,42.731613870731714,42.585264745764285,43.6598775543151,43.22398371027113,42.831349033214394,42.56582183493924,45.29062592592592,44.969673880944555,44.52070322157926,44.116289504210826,43.84279648998742,42.65233703703703,42.35008122768565,41.927264198962995,41.54640856221796,41.288847179891064,45.05,2.5857351331630634,,,50.0,50.0,50.0,,54.241071428571466,,-2.619047619047621,,,0.3516414623920477,0.27391931979625894,43.062570645801166,43.55117176809134,43.85600000000001,,,,,,1.990000000000002,0.21999999999999886,0.10000000000000142,,,,,101.7094017094015,-499290,0.17414162122368884,0.09719992611565935,,,,50.0,42.99,0.12757758026854094,,,,,,43.78,43.24
20131009,8,000333XSHE20131009,20200210004651,0,83054,45.54,370734080,000333.XSHE,44.0,1500,44.68,44.65,68631.7890625,168632.34375,-0.6890420093,44.99,4.0,44.20765432098765,44.05083129882813,43.61739925617779,43.328294003270145,44.421640624999995,43.56831355810166,43.090091520699474,42.85969221349273,43.20851707229009,42.8080211699187,42.64038935771786,43.84535436262145,43.36265192834054,42.92152712915515,42.618023764940745,45.53388395061728,45.16071499350009,44.663531486190756,44.209172943029806,43.896564477888965,42.88142469135802,42.529993731742806,42.061772370490324,41.6338813152805,41.339483051992524,43.0,2.0510712164816503,,,55.37190082644628,51.790633608815426,62.53443526170798,,45.747126436781635,,0.1569154898004938,,,0.3898046543795918,0.3053055359003529,43.182380227593676,43.724837649923444,43.782000000000004,,,,,,0.030000000000001137,0.8599999999999994,0.6499999999999986,,,,,86.17131062951478,-582344,0.29389268224356485,0.23401715173362686,,,,50.0,43.0,0.27391931979625894,,50.0,50.0,,,43.85600000000001,44.99
20131010,9,000333XSHE20131010,20200210004651,0,156256,46.36,708889920,000333.XSHE,44.14,1500,45.71,44.5,68631.7890625,168632.34375,2.3052820054,44.68,4.0,44.70843621399177,44.465623474121095,43.89641268868741,43.54481273024558,45.065820312499994,43.83602436333895,43.25911787420274,42.98361863899305,43.40093883596009,42.92182426129445,42.72116858514634,44.184380842144826,43.586208887546206,43.05755019602564,42.694368857164434,46.04968930041152,45.50991226740917,44.893795154172594,44.349276701906405,43.97519992287937,43.36718312757201,42.85884941688048,42.27862262091982,41.76582369014487,41.4135377914495,43.0,3.1269740998104765,,,62.88059745977408,55.48728822580165,77.66721592771893,,90.69069069069063,,1.4650388457269783,,,0.44397090758305613,0.4333300256277146,43.369611321846,44.030247242242915,44.324000000000005,44.272000000000006,,,,,1.2100000000000009,0.6499999999999986,0.35999999999999943,0.06431028660158652,,,,235.40856031128365,-426088,0.4951242951418803,0.3945084886927226,,,,50.0,44.65,0.3053055359003529,,55.37190082644628,51.790633608815426,,,43.782000000000004,44.68
20131011,10,000333XSHE20131011,20200210004651,0,79697,46.05,363516960,000333.XSHE,45.25,1500,45.53,46.0,68631.7890625,168632.34375,-0.3937869175,45.71,4.0,44.98229080932784,44.73171760559082,44.11422433019576,43.72528430022326,45.29791015625,44.04777131792159,43.40562639844772,43.094330872080306,43.564712771655465,43.02410566281231,42.79508520132669,44.429038870845766,43.77133185063704,43.17815750353658,42.76438444093815,46.33175953360768,45.76191003697114,45.08447180615615,44.47350222864268,44.047315974166295,43.632822085048005,43.09616770472039,42.45819189511793,41.882812778430484,41.48145290771001,43.24,1.561454383225525,,,63.810945570197646,58.26184067393365,74.90915536272564,,86.039886039886,,5.8837209302325615,,,0.5014443906511716,0.45978786454492404,43.529640112820374,44.26097843574401,44.83,44.601,,,,,-0.46999999999999886,0.04999999999999716,0.28000000000000114,0.05063176378279903,,,,272.7272727272705,-505785,0.5829997838120519,0.5390620394769661,,,,50.0,44.5,0.4333300256277146,,62.88059745977408,55.48728822580165,,44.272000000000006,44.324000000000005,45.71
