date,Unnamed: 0,Unnamed: 0.1,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,MACD_shift_1,RSI_12_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1,DEA,close_multiply_0.5,DEA_shift_1,UpperShadowRate,LowerShadowRate,EntityRate,LimitUp,LimitDown
20171030,0,0,603260XSHG20171030,20200210010234,0,214,28.11,601554,603260.XSHG,28.11,1500,28.11,28.11,7000.0,67000,,,1,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.11,28.9533,28.9533,28.9533,28.9533,28.9533,27.2667,27.2667,27.2667,27.2667,27.2667,,,,,,,,,,,,,,0.0,0.0,28.11,28.11,,,,,,,0.0,0.0,0.0,,,,,,214,,,,,,,,,,,,,,,,0.0,14.055,,,,,,
20171031,1,1,603260XSHG20171031,20200210010234,0,143,30.92,444320,603260.XSHG,30.92,1500,30.92,30.92,7000.0,67000,9.996442547100001,28.11,2,29.046666666666667,28.8125,28.484666666666666,28.36545454545455,29.515,28.46125,28.291290322580643,28.232173913043475,28.326153846153847,28.220196078431368,28.18394736842105,28.620909090909095,28.37761904761905,28.247073170731703,28.179382716049385,29.918066666666668,29.479536363636367,29.22894761904762,29.094485365853654,29.024764197530867,28.175266666666666,27.762281818181823,27.52629047619048,27.399660975609752,27.334001234567904,,,,,,,,,,,,,,0.04483190883190744,0.35865527065525954,28.31814814814815,28.542307692307688,,,,,,,0.0,0.0,0.0,,,,,,71,0.6397723230167153,,,,,,28.11,0.0,,,,,,,28.11,0.04483190883190744,15.46,0.0,,,,30.921000000000003,25.299
20171101,2,2,603260XSHG20171101,20200210010234,0,94,34.01,319694,603260.XSHG,34.01,1500,34.01,34.01,7000.0,67000,9.9935316947,30.92,3,30.701111111111107,30.111874999999998,29.221377777777775,28.878595041322317,31.7625,29.154843749999998,28.660239334027054,28.48338374291115,28.76337278106509,28.447247212610527,28.33726454293629,29.600743801652893,28.914036281179136,28.52819155264723,28.323348574912366,31.62214444444444,30.488766115702482,29.78145736961451,29.384037299226648,29.17304903215974,29.780077777777773,28.712721487603304,28.04661519274376,27.67234580606781,27.473648117664993,,,,,,,,,,,,,,0.1646103911494199,0.9582278585400991,28.73976680384088,29.38349112426035,,,,,,,0.0,0.0,0.0,,,,,,-23,1.8433190148830794,1.2415456689498974,,,,,30.92,0.35865527065525954,,,,,,,30.92,0.16461039114941983,17.005,0.04483190883190744,,,,34.01200000000001,27.828000000000003
20171102,3,3,603260XSHG20171102,20200210010234,0,233,37.41,874421,603260.XSHG,37.41,1500,37.41,37.41,7000.0,67000,9.9970596883,34.01,4,32.9374074074074,31.936406249999997,30.313194074074072,29.654177310293015,34.58625,30.186738281249998,29.22474002215434,28.87149749321936,29.42849795175239,28.79872771407678,28.57602073917481,31.02060856498873,29.723175682971593,28.961450501298582,28.547710338494777,33.92552962962962,31.951226821938395,30.61487095346074,29.83029401633754,29.40414164864962,31.949285185185175,30.089990308039066,28.831480412482446,28.092606986259625,27.691279028339935,,,,,,,,,,,,,,0.3789547816699835,1.7147551241645094,29.38200629985267,30.618338643604908,,,,,,,0.0,0.0,0.0,,,,,,210,3.3390440532524246,2.591181534067752,,,,,34.01,0.9582278585400991,,,,,,,34.01,0.37895478166998353,18.705,0.16461039114941983,,,,37.411,30.608999999999998
20171103,4,4,603260XSHG20171103,20200210010234,0,1214,41.15,4995610,603260.XSHG,41.15,1500,41.15,41.15,7000.0,67000,9.997326917899999,37.41,4,35.67493827160493,34.2398046875,31.7581015308642,30.699252100266378,37.868125,31.557145996093748,29.99411163362825,29.405345428296776,30.330151955463744,29.28309133313259,28.90691493024916,32.86231609862715,30.811444665545725,29.556013891479136,28.858877984457873,36.745186419753075,33.848185581585966,31.7357880055121,30.442694308223512,29.724644323991612,34.604690123456784,31.876446615668332,29.88710132557935,28.66933347473476,27.993111644924134,28.11,19.900932400932394,,,,,,,,,,,,0.7001407653351552,2.569487869321373,30.25370953690062,32.23859423689646,34.32,,,,,,0.0,0.0,0.0,,,,,,1424,4.858898168960188,4.098971111106306,,,,,37.41,1.7147551241645094,,,,,,,37.41,0.7001407653351552,20.575,0.37895478166998353,,,,41.150999999999996,33.669
20171106,5,5,603260XSHG20171106,20200210010234,0,1869,45.27,8462593,603260.XSHG,45.27,1500,45.27,45.27,7000.0,67000,10.0121506683,41.15,4,38.87329218106996,36.997353515625,33.559687993415636,32.02386554569671,41.5690625,33.27125274658203,30.979652818555458,30.095113018370828,31.479371035812683,29.910028927911704,29.33752243208471,35.11825862614949,32.18844993549375,30.322549799211863,29.264090873730517,40.039490946502056,36.17180638493397,33.15410343355856,31.23222629318822,30.142013599942434,37.70709341563786,34.06471086736501,31.222796437428936,29.412873305235507,28.3861681475186,30.92,19.914176732358552,,,,,,,100.0,,,,,1.135592321023422,3.4836124455061355,31.366027348982055,34.243425892758545,37.752,,,,,,0.0,0.0,0.0,,,,,-100.0,3293,6.218177953059213,5.5385380610097,,,,,41.15,2.569487869321373,,,,,,34.32,41.15,1.1355923210234222,22.635,0.7001407653351552,,,,45.265,37.035
20171107,6,6,603260XSHG20171107,20200210010234,0,2348,49.8,11694484,603260.XSHG,49.8,1500,49.8,49.8,7000.0,67000,10.0066269052,45.27,4,42.515528120713306,40.19801513671875,35.72506292762689,33.63987776881519,45.68453125,35.337346153259276,32.19386876574543,30.9518472349634,32.888650186904016,30.69002779348379,29.87600868387196,37.78766614866777,33.86574041782768,31.272669321201526,29.771150358329763,43.7909939643347,38.921296133127804,34.881712630362514,32.210849400837574,30.664284869079655,41.24006227709191,36.65403616420773,32.84976820529285,30.33448924156548,28.87801584757987,34.01,19.919090733962623,,,,,,,100.0,,77.16115261472784,,,1.689521493132196,4.431433376870191,32.73150680461302,36.63674498618031,41.528,,,,,,0.0,0.0,0.0,,,,,-100.0,5641,7.326896722944872,6.772537338002042,,,,100.0,45.27,3.4836124455061355,,,,,,37.752,45.27,1.689521493132196,24.9,1.1355923210234222,,,,49.797000000000004,40.743
20171108,7,7,603260XSHG20171108,20200210010234,0,1880,54.78,10303570,603260.XSHG,54.78,1500,54.78,54.78,7000.0,67000,10.0,49.8,4,46.603685413808876,43.84351135253907,38.2657212039433,35.56170706255926,50.232265625,37.76767788410187,33.65103852279411,31.987853876921513,34.57260017252678,31.634732585896188,30.53137687640164,40.877181394364534,35.85757466374885,32.419368378703886,30.388652818617917,48.00179597622314,42.10349683619547,36.93330190366132,33.391949430065004,31.300312403176456,45.20557485139461,39.6508659525336,34.78184742383638,31.44678732734277,29.47699323405938,37.41,19.915940633072104,,,50.0,50.0,50.0,,100.0,,77.16688227684347,,,2.364274487609072,5.398023955815008,34.36472852278983,39.42801498830641,45.682,,,,,,0.0,0.0,0.0,,,,,-100.0,3761,8.170684244377412,7.748790483661142,,,,100.0,49.8,4.431433376870191,,,,,,41.528,49.8,2.364274487609072,27.39,1.689521493132196,,,,54.78,44.82
20171109,8,8,603260XSHG20171109,20200210010234,0,4791,60.26,28873338,603260.XSHG,60.26,1500,60.26,60.26,7000.0,67000,10.0036509675,54.78,4,51.15579027587258,47.9476335144043,41.19829171008419,37.807006420508415,55.246132812499994,40.579218148589135,35.36774571487191,33.217077621403185,36.548554005409336,32.75729209233163,31.313709063864753,44.4013302317528,38.181615171963244,33.777447969986625,31.126216946553278,52.690463984148764,45.73337013870539,39.32706362712214,34.790771409086226,32.06000345494988,49.6211165675964,43.069290324800214,37.036166716804345,32.764124530887024,30.192430438156677,41.15,19.915625248746327,,,66.66666666666667,55.55555555555556,88.88888888888889,,100.0,,77.18318141723023,,,3.161427385882305,6.37722318618586,36.28289678036096,42.63293575933619,50.251999999999995,,,,,,0.0,0.0,0.0,,,,,-100.0,8552,8.78054526826603,8.475614756321722,,,,100.0,54.78,5.398023955815008,,50.0,50.0,,,45.682,54.78,3.1614273858823045,30.13,2.364274487609072,,,,60.258,49.302
20171110,9,9,603260XSHG20171110,20200210010234,0,5079,66.29,33672008,603260.XSHG,66.29,1500,66.29,66.29,7000.0,67000,10.0066379024,60.26,4,56.200526850581724,52.533225135803235,44.543852815406304,40.396369473189466,60.76806640625,43.7930658800155,37.362729862299524,34.655030768298694,38.836357543454774,34.07230024557352,32.23413777271042,48.38108837143411,40.85860420320484,35.36342611779215,31.994458503428504,57.88654265609918,49.83252102257713,42.08436232930099,36.424328901325914,32.95429225853136,54.51451104506427,46.92965572029109,39.632846077108695,34.30252333425839,31.034624748325648,45.27,19.916787264833598,,,77.77777777777779,62.96296296296296,107.40740740740745,,100.0,,77.19860999732695,,,4.082509696116407,7.368658481872821,38.505645167000885,46.2724841040537,55.279999999999994,44.8,,,,,0.0,0.0,0.0,0.0,,,,-100.0,13631,9.204580224579788,8.992562746422909,,,,100.0,60.26,6.37722318618586,,66.66666666666667,55.55555555555556,,,50.251999999999995,60.26,4.082509696116407,33.145,3.1614273858823045,,,,66.286,54.234
