0,"['K_shift_1#40#0&HS&thre*K_shift_1#30#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+K_shift_1#40#0&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+K_shift_1#40#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*K_shift_1#30#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*K_shift_1#30#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff','open#close_MA_10#1&HS&diff*D_shift_1#10#0&thre+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*D_shift_1#10#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*D_shift_1#10#0&thre+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
1,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*CCI#100#1&thre*open#close#1&diff+open#close_MA_10#1&HS&diff*OBV#0#0&thre*open#close#1&diff+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre*open#close#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*CCI#100#1&thre*open#close#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre*open#close#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre*open#close#1&diff+D_shift_1#20#1&HS&thre*CCI#100#1&thre*open#close#1&diff+D_shift_1#20#1&HS&thre*OBV#0#0&thre*open#close#1&diff+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre*open#close#1&diff']"
2,"['K#20#0&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+K#20#0&HS&thre*CCI#-100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+K#20#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*CCI#-100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*CCI#-100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_10_shift_1#1&diff','open#close_MA_10#1&HS&diff*D_shift_1#10#0&thre+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*D_shift_1#10#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*D_shift_1#10#0&thre+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
3,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*CCI#100#1&thre+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*CCI#100#1&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*CCI#100#1&thre+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
4,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*CCI#100#1&thre+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*CCI#100#1&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*CCI#100#1&thre+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
5,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*close_MA_20#close_MA_5#1&diff+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*close_MA_20#close_MA_5#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*close_MA_20#close_MA_5#1&diff+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
6,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*close_MA_20_shift_1#close_MA_5#1&diff+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*close_MA_20_shift_1#close_MA_5#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*close_MA_20_shift_1#close_MA_5#1&diff+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
7,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*close_MA_20#close_MA_10#1&diff+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*close_MA_20#close_MA_10#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*close_MA_20#close_MA_10#1&diff+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
8,"['K_shift_1#40#0&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#40#0&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#40#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#90#1&HS&thre*K#20#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre*close_MA_5_shift_1#close_MA_20_shift_1#1&diff','open#close_MA_10#1&HS&diff*D_shift_1#10#0&thre+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+open_shift_1#close_MA_20_shift_1#1&HS&diff*D_shift_1#10#0&thre+open_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+open_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*D_shift_1#10#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre']"
9,"['K_shift_1#10#0&HS&thre*K#20#0&thre+K_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+K_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#10#0&HS&thre*K#20#0&thre+D_shift_1#10#0&HS&thre*D_shift_1#90#1&thre+D_shift_1#10#0&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre+D_shift_1#90#1&HS&thre*K#20#0&thre+D_shift_1#90#1&HS&thre*D_shift_1#90#1&thre+D_shift_1#90#1&HS&thre*RSI_12#80#1&thre*RSI_12#100#0&thre','open#close_MA_10#1&HS&diff*close_MA_20_shift_1#close_MA_10#1&diff+open#close_MA_10#1&HS&diff*OBV#0#0&thre+open#close_MA_10#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*close_MA_20_shift_1#close_MA_10#1&diff+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*OBV#0#0&thre+close_MA_10_shift_1#close_MA_20_shift_1#1&HS&diff*RSI_12#0#1&thre*RSI_12#20#0&thre+D_shift_1#20#1&HS&thre*close_MA_20_shift_1#close_MA_10#1&diff+D_shift_1#20#1&HS&thre*OBV#0#0&thre+D_shift_1#20#1&HS&thre*RSI_12#0#1&thre*RSI_12#20#0&thre']"
