0,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D#90#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
1,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*xxx+D_shift_1#20#0&HS&thre*xxx+D_shift_1#30#0&HS&thre*xxx']"
2,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*K#40#0&thre+D_shift_1#20#0&HS&thre*K#40#0&thre+D_shift_1#30#0&HS&thre*K#40#0&thre']"
3,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
4,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*K#50#0&thre+D_shift_1#20#0&HS&thre*K#50#0&thre+D_shift_1#30#0&HS&thre*K#50#0&thre']"
5,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*K#30#0&thre+D_shift_1#20#0&HS&thre*K#30#0&thre+D_shift_1#30#0&HS&thre*K#30#0&thre']"
6,"['K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20#1&diff+D#90#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20#1&diff','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
7,"['K#80#1&HS&thre*close_MA_20#open#1&diff*xxx+D#90#1&HS&thre*close_MA_20#open#1&diff*xxx+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*xxx','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
8,"['K#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D#90#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
9,"['K#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+K#80#1&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff+D_shift_1#10#0&HS&thre*close_MA_20#open#1&diff*open_shift_1#close_MA_20_shift_1#1&diff','close_MA_20_shift_1#close#1&HS&diff*1+D_shift_1#20#0&HS&thre*1+D_shift_1#30#0&HS&thre*1']"
