date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_MAMA,close_FAMA,close_MA_2,close_SMA_2,close_WMA_2,close_DEMA_2,close_TEMA_2,close_TRIMA_2,close_KAMA_2,close_EMA_2,close_MA_5,close_SMA_5,close_WMA_5,close_DEMA_5,close_TEMA_5,close_TRIMA_5,close_KAMA_5,close_EMA_5,close_MA_7,close_SMA_7,close_WMA_7,close_DEMA_7,close_TEMA_7,close_TRIMA_7,close_KAMA_7,close_EMA_7,close_MA_12,close_SMA_12,close_WMA_12,close_DEMA_12,close_TEMA_12,close_TRIMA_12,close_KAMA_12,close_EMA_12,close_MA_14,close_SMA_14,close_WMA_14,close_DEMA_14,close_TEMA_14,close_TRIMA_14,close_KAMA_14,close_EMA_14,close_MA_26,close_SMA_26,close_WMA_26,close_DEMA_26,close_TEMA_26,close_TRIMA_26,close_KAMA_26,close_EMA_26,close_MA_30,close_SMA_30,close_WMA_30,close_DEMA_30,close_TEMA_30,close_TRIMA_30,close_KAMA_30,close_EMA_30,close_MA_40,close_SMA_40,close_WMA_40,close_DEMA_40,close_TEMA_40,close_TRIMA_40,close_KAMA_40,close_EMA_40,close_MA_60,close_SMA_60,close_WMA_60,close_DEMA_60,close_TEMA_60,close_TRIMA_60,close_KAMA_60,close_EMA_60,HT,MIDPOINT,MIDPRICE,SAR,SAREXT,MAVP_2,H_line_2,M_line_2,L_line_2,MAVP_5,H_line_5,M_line_5,L_line_5,MAVP_7,H_line_7,M_line_7,L_line_7,MAVP_12,H_line_12,M_line_12,L_line_12,MAVP_14,H_line_14,M_line_14,L_line_14,MAVP_26,H_line_26,M_line_26,L_line_26,MAVP_30,H_line_30,M_line_30,L_line_30,MAVP_40,H_line_40,M_line_40,L_line_40,MAVP_60,H_line_60,M_line_60,L_line_60,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,dcperiod,dcphase,inhpase,quadrature,sine,leadsine,trendmode,sub,mult,div,ATR_2,NATR_2,TRANGE,ATR_5,NATR_5,ATR_7,NATR_7,ATR_12,NATR_12,ATR_14,NATR_14,ATR_26,NATR_26,ATR_30,NATR_30,ATR_40,NATR_40,ATR_60,NATR_60,LINEARREG_2,LINEARREG_ANGLE_2,LINEARREG_INTERCEPT_2,LINEARREG_SLOPE_2,STDDEV_2,TSF_2,VAR_2,LINEARREG_5,LINEARREG_ANGLE_5,LINEARREG_INTERCEPT_5,LINEARREG_SLOPE_5,STDDEV_5,TSF_5,VAR_5,LINEARREG_7,LINEARREG_ANGLE_7,LINEARREG_INTERCEPT_7,LINEARREG_SLOPE_7,STDDEV_7,TSF_7,VAR_7,LINEARREG_12,LINEARREG_ANGLE_12,LINEARREG_INTERCEPT_12,LINEARREG_SLOPE_12,STDDEV_12,TSF_12,VAR_12,LINEARREG_14,LINEARREG_ANGLE_14,LINEARREG_INTERCEPT_14,LINEARREG_SLOPE_14,STDDEV_14,TSF_14,VAR_14,LINEARREG_26,LINEARREG_ANGLE_26,LINEARREG_INTERCEPT_26,LINEARREG_SLOPE_26,STDDEV_26,TSF_26,VAR_26,LINEARREG_30,LINEARREG_ANGLE_30,LINEARREG_INTERCEPT_30,LINEARREG_SLOPE_30,STDDEV_30,TSF_30,VAR_30,LINEARREG_40,LINEARREG_ANGLE_40,LINEARREG_INTERCEPT_40,LINEARREG_SLOPE_40,STDDEV_40,TSF_40,VAR_40,LINEARREG_60,LINEARREG_ANGLE_60,LINEARREG_INTERCEPT_60,LINEARREG_SLOPE_60,STDDEV_60,TSF_60,VAR_60,SIN,COS,TAN,ASIN,ACOS,ATAN,SINH,COSH,CEIL,DIV,FLOOR,EXP,LN,LOG10,SQRT,CMO_2,MOM_2,ROC_2,ROCP_2,ROCR_2,ROCR100_2,RSI_2,TRIX_2,STOCHRSI_fastk_2,STOCHRSI_fastd_2,CMO_5,MOM_5,ROC_5,ROCP_5,ROCR_5,ROCR100_5,RSI_5,TRIX_5,STOCHRSI_fastk_5,STOCHRSI_fastd_5,CMO_7,MOM_7,ROC_7,ROCP_7,ROCR_7,ROCR100_7,RSI_7,TRIX_7,STOCHRSI_fastk_7,STOCHRSI_fastd_7,CMO_12,MOM_12,ROC_12,ROCP_12,ROCR_12,ROCR100_12,RSI_12,TRIX_12,STOCHRSI_fastk_12,STOCHRSI_fastd_12,CMO_14,MOM_14,ROC_14,ROCP_14,ROCR_14,ROCR100_14,RSI_14,TRIX_14,STOCHRSI_fastk_14,STOCHRSI_fastd_14,CMO_26,MOM_26,ROC_26,ROCP_26,ROCR_26,ROCR100_26,RSI_26,TRIX_26,STOCHRSI_fastk_26,STOCHRSI_fastd_26,CMO_30,MOM_30,ROC_30,ROCP_30,ROCR_30,ROCR100_30,RSI_30,TRIX_30,STOCHRSI_fastk_30,STOCHRSI_fastd_30,CMO_40,MOM_40,ROC_40,ROCP_40,ROCR_40,ROCR100_40,RSI_40,TRIX_40,STOCHRSI_fastk_40,STOCHRSI_fastd_40,CMO_60,MOM_60,ROC_60,ROCP_60,ROCR_60,ROCR100_60,RSI_60,TRIX_60,STOCHRSI_fastk_60,STOCHRSI_fastd_60,MACD,MACDsignal,MACDhist,MACDEXT,MACDEXTsignal,MACDEXThist,APO,PPO,AD,ADOSC,OBV,CDL2CROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICHR,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
20120416,0,002668XSHE20120416,20200210005219,0,157186,15.97,228510864.0,002668.XSHE,13.55,1500,13.55,15.2,3310.0,16535.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.567500000000003,14.760000000000002,14.35666666666667,14.155000000000001,,,,,,,0,2.42,216.39350000000002,1.1785977859778598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8325135458540397,0.5540046894833416,1.5027193120520919,,,1.4971291390690933,383407.17342155444,383407.1734228585,14.0,1.1785977859778598,13.0,766814.346844413,2.60638654732571,1.1319392952104246,3.681032463861192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157186.0,,157186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120417,1,002668XSHE20120417,20200210005219,0,208411,14.91,296276096.0,002668.XSHE,13.63,1500,14.91,13.75,3310.0,16535.0,10.036900369,13.55,2.0,,,14.23,14.23,14.456666666666669,,,14.23,,14.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.55,13.55,,15.590000000000003,14.23,12.869999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,14.27,14.483333333333334,14.59,,,,,,,0,1.2799999999999994,203.22330000000002,1.0939104915627291,,,1.3599999999999994,,,,,,,,,,,,,,,,,14.91,53.673174047879755,13.55,1.3599999999999994,0.6800000000000017,16.27,0.46240000000000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7159355990999632,-0.6981663254134911,-1.0254513473933997,,,1.5038275398488745,1493828.4609476689,1493828.4609480037,15.0,1.0939104915627291,14.0,2987656.9218956726,2.702032128776647,1.1734776434529945,3.8613469152615645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51225.0,,365597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120418,2,002668XSHE20120418,20200210005219,0,245640,15.95,373231648.0,002668.XSHE,14.5,1500,15.38,14.81,3310.0,16535.0,3.1522468142,14.91,3.0,,,15.145,15.145,15.223333333333334,15.380000000000003,,15.145,15.11888888888889,14.996666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.577200000000001,13.577200000000001,,15.615000000000272,15.145,14.674999999999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16,15.225,15.276666666666666,15.3025,,,,,,,0,1.4499999999999993,231.27499999999998,1.0999999999999999,1.4049999999999994,9.135240572171647,1.4499999999999993,,,,,,,,,,,,,,,,,15.379999999999999,25.173524524530112,14.91,0.46999999999999886,0.23500000000013624,15.849999999999998,0.05522500000006403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32211552285438105,-0.9467003696715496,-0.34025076272668675,,,1.5058682133397303,2390116.863179261,2390116.8631794704,16.0,1.0999999999999999,15.0,4780233.726358731,2.733067964077498,1.1869563354654122,3.9217343102255158,100.0,1.83,13.505535055350549,0.13505535055350554,1.1350553505535055,113.50553505535055,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103741.1379310349,,611237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120419,3,002668XSHE20120419,20200210005219,0,126149,15.16,188039216.0,002668.XSHE,14.72,1500,14.93,14.98,3310.0,16535.0,-2.9258777633,15.38,4.0,,,15.155,15.155,15.079999999999998,15.065185185185184,15.065185185185186,15.155,15.117751258934135,14.952222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.63,13.63,,15.605000000000363,15.155,14.704999999999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.947500000000002,14.940000000000001,14.936666666666667,14.935,,,,,,,0,0.4399999999999995,223.1552,1.029891304347826,1.0324999999999998,6.915606162089751,0.6600000000000001,,,,,,,,,,,,,,,,,14.930000000000001,-24.227745317954135,15.38,-0.4499999999999993,0.2250000000001819,14.480000000000002,0.050625000000081855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7018300211145303,-0.7123444542230801,-0.9852396785765429,,,1.5039169827668364,1524005.797628924,1524005.7976292523,15.0,1.029891304347826,14.0,3048011.5952581763,2.703372611551099,1.1740598077250255,3.8639358172723313,34.06593406593396,0.019999999999999574,0.13413816230716247,0.0013413816230717353,1.0013413816230716,100.13413816230717,67.03296703296698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98007.09247648905,,485088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120420,4,002668XSHE20120420,20200210005219,0,117460,15.55,177336864.0,002668.XSHE,14.72,1500,15.11,14.85,3310.0,16535.0,1.2056262559,14.93,4.0,,,15.02,15.02,15.049999999999997,15.130123456790123,15.116707818930038,15.02,15.11694467631872,15.057407407407407,14.776,14.776,14.985333333333335,,,14.94222222222222,,14.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.722800000000001,13.722800000000001,,15.200000000000777,15.02,14.839999999999222,,16.04757225512355,14.776,13.504427744876446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.057500000000001,15.135000000000002,15.126666666666667,15.1225,,,,,,,0,0.8300000000000001,228.89600000000002,1.0563858695652173,0.9312499999999999,6.1631369953673065,0.8300000000000001,,,,,,,,,,,,,,,,,15.11,10.203973721731668,14.93,0.17999999999999972,0.09000000000038856,15.29,0.00810000000006994,15.403999999999996,17.432288600579284,14.148000000000001,0.3139999999999986,0.6357861275617763,15.717999999999995,0.40422399999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5629603159110754,-0.8264839276775454,-0.6811509541304905,,,1.5047113608729672,1824566.2024197106,1824566.2024199844,16.0,1.0563858695652173,15.0,3649132.404839695,2.715356776284648,1.1792644643390253,3.887158345115362,47.82608695652163,-0.27000000000000135,-1.7555266579974083,-0.01755526657997408,0.9824447334200259,98.24447334200259,73.91304347826082,1.1697671364178763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90931.18886203087,,602548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120423,5,002668XSHE20120423,20200210005219,0,99743,14.99,142799184.0,002668.XSHE,13.91,1500,14.16,14.99,3310.0,16535.0,-6.287227002,15.11,1.0,,,14.635,14.635,14.476666666666665,14.283950617283951,14.196844993141289,14.635,14.901187555569013,14.459135802469136,14.898,14.898,14.780000000000003,,,14.98222222222222,15.081819263328034,14.570666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.811888000000001,13.811888000000001,,15.585000000000136,14.635,13.684999999999864,,15.709457947154437,14.898,14.086542052845562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.512500000000001,14.45,14.353333333333333,14.305,,,,,,,0,1.08,208.5109,1.0776419841840403,1.0656249999999996,7.525600282485873,1.1999999999999993,1.0999999999999996,7.768361581920901,,,,,,,,,,,,,,,14.16,-43.53119928561416,15.11,-0.9499999999999993,0.4750000000000682,13.21,0.2256250000000648,14.543999999999999,-10.037394094426132,15.252,-0.17700000000000046,0.40572897357721893,14.366999999999999,0.16461600000002363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999739337036853,-0.02283107490052746,-43.78853564243514,,,1.5002919134330444,705634.6004839906,705634.6004846991,15.0,1.0776419841840403,14.0,1411269.2009686898,2.6504210882655737,1.1510632533537501,3.7629775444453557,-53.84615384615385,-0.7699999999999996,-5.157401205626256,-0.05157401205626253,0.9484259879437374,94.84259879437374,23.076923076923077,-1.1823902845489176,,,17.888563049853353,0.6099999999999994,4.50184501845019,0.0450184501845018,1.045018450184502,104.50184501845018,58.94428152492668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37365.503676845685,,502805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120424,6,002668XSHE20120424,20200210005219,0,71813,14.15,98381664.0,002668.XSHE,13.2,1500,13.66,14.0,3310.0,16535.0,-3.5310734463,14.16,2.0,,,13.91,13.91,13.826666666666663,13.690397805212621,13.641097393689993,13.91,14.349548641982786,13.926378600823046,14.648,14.648,14.367333333333336,,,14.727777777777774,14.897870785553854,14.267111111111111,14.528571428571427,14.528571428571427,14.477142857142857,,,14.783750000000003,,14.528571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95,-15.95,,14.410000000000228,13.91,13.409999999999773,,15.926461575488283,14.648,13.369538424511717,,15.884507734341888,14.528571428571427,13.172635122800965,,,,,,,,,,,,,,,,,,,,,,,,,13.752500000000001,13.675,13.670000000000002,13.6675,,,,,,,0,0.9500000000000011,186.78,1.071969696969697,1.0128125000000003,7.414439970717425,0.9600000000000009,1.0719999999999998,7.8477306002928255,,,,,,,,,,,,,,,13.66,-26.56505117707799,14.16,-0.5,0.2500000000001137,13.16,0.06250000000005684,13.805999999999994,-22.831092671324487,15.49,-0.4210000000000014,0.639230787744141,13.384999999999994,0.408615999999995,14.374285714285707,-2.944046349987735,14.682857142857147,-0.05142857142857338,0.6779681528852309,14.322857142857133,0.4596408163266119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8882996090004825,0.45926441692078623,1.9341790399444252,,,1.4977202412985624,427989.0197472461,427989.01974841434,14.0,1.071969696969697,13.0,855978.0394956605,2.614471854142644,1.1354506993455138,3.6959437225152656,-73.22834645669292,-1.4499999999999993,-9.596293845135673,-0.09596293845135667,0.9040370615486433,90.40370615486432,13.385826771653539,-2.5360046885059773,,,-0.3717472118959214,-1.25,-8.38363514419852,-0.08383635144198524,0.9161636485580148,91.61636485580148,49.81412639405204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35097.72472947731,,430992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120425,7,002668XSHE20120425,20200210005219,0,67013,14.25,93801552.0,002668.XSHE,13.55,1500,13.89,13.55,3310.0,16535.0,1.6837481698,13.66,2.0,,,13.775,13.775,13.813333333333327,13.815381801554642,13.848693796677331,13.775,14.311635559786566,13.902126200274349,14.35,14.35,14.114666666666668,,,14.315555555555552,14.691123088614884,14.141407407407408,14.577142857142857,14.577142857142857,14.3175,,,14.661875000000002,13.662987407689165,14.36892857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.895,-15.895,,14.005000000000296,13.775,13.544999999999705,,15.49465715391117,14.35,13.20534284608883,,15.807971348651872,14.577142857142857,13.346314365633841,,,,,,,,,,,,,,,,,,,,,,,,,13.809999999999999,13.9,13.896666666666667,13.895,,,,,,,0,0.6999999999999993,193.0875,1.051660516605166,0.8564062499999998,6.165631749460042,0.6999999999999993,0.9975999999999997,7.182145428365729,1.0228571428571427,7.3639823099866275,,,,,,,,,,,,,13.89,12.952764513375543,13.66,0.23000000000000043,0.11500000000014789,14.120000000000001,0.013225000000034015,13.644000000000002,-19.443031782850344,15.056000000000001,-0.35299999999999954,0.5723285769555854,13.291000000000004,0.3275600000000054,13.798214285714273,-14.555047447955179,15.35607142857144,-0.2596428571428611,0.6154142457545078,13.538571428571412,0.37873469387758973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9696094423976171,0.24465798416030082,3.963122011838066,,,1.4989260870766936,538666.9845038627,538666.984504791,14.0,1.051660516605166,13.0,1077333.9690086537,2.6311691567662523,1.1427022457376157,3.726929030716845,-24.952669443392583,-0.2699999999999996,-1.906779661016944,-0.01906779661016946,0.9809322033898306,98.09322033898306,37.5236652783037,-1.6733718169124834,,,7.836723083487423,-1.4900000000000002,-9.68790637191157,-0.09687906371911574,0.9031209362808843,90.31209362808843,53.91836154174372,,,,8.212560386473426,0.33999999999999986,2.5092250922509107,0.025092250922509215,1.025092250922509,102.50922509225092,54.10628019323672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33183.06758662021,,498005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120426,8,002668XSHE20120426,20200210005219,0,61757,14.45,87256000.0,002668.XSHE,13.71,1500,14.06,13.89,3310.0,16535.0,1.2239020878,13.89,2.0,,,13.975000000000001,13.975000000000001,14.003333333333325,14.013543667123914,14.055618554082203,13.975000000000001,14.19979753321476,14.00737540009145,14.175999999999998,14.175999999999998,14.018000000000002,13.854651851851855,,14.027777777777773,14.62544951019502,14.114271604938272,14.455714285714285,14.455714285714285,14.188214285714286,,,14.376875000000004,13.685479026542426,14.291696428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.841099999999999,-15.841099999999999,,14.145000000000065,13.975000000000001,13.804999999999938,,15.16962769687657,14.175999999999998,13.182372303123426,,15.698883376286988,14.455714285714285,13.212545195141582,,,,,,,,,,,,,,,,,,,,,,,,,14.0275,14.08,14.073333333333332,14.07,,,,,,,0,0.7399999999999984,198.1095,1.0539752005835155,0.7982031249999991,5.677120376955897,0.7399999999999984,0.9460799999999996,6.728876244665716,0.9824489795918364,6.987546085290444,,,,,,,,,,,,,14.060000000000002,9.648045316098251,13.89,0.1700000000000017,0.08500000000003156,14.230000000000004,0.007225000000005366,13.701999999999998,-13.333097147185137,14.65,-0.23700000000000046,0.49681384843828635,13.464999999999998,0.24682400000006055,13.65321428571428,-14.97598451475677,15.25821428571429,-0.26750000000000146,0.6215845452863514,13.385714285714279,0.38636734693884023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970241087570002,0.07709037914882415,12.933184656313987,,,1.499792137374348,638484.5899786992,638484.5899794822,15.0,1.0539752005835155,14.0,1276969.1799581815,2.643333886382519,1.147985320683805,3.749666651850535,11.504424778761086,0.40000000000000036,2.9282576866764387,0.0292825768667643,1.0292825768667644,102.92825768667643,55.75221238938054,-0.5089915050812133,69.99559524286236,36.62496958282538,14.31121689973223,-0.8699999999999992,-5.827193569993295,-0.05827193569993297,0.9417280643000671,94.1728064300067,57.155608449866115,,,,12.408759124087577,-0.8499999999999996,-5.700871898054993,-0.05700871898054994,0.9429912810194501,94.299128101945,56.20437956204378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29844.851370404056,,559762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120427,9,002668XSHE20120427,20200210005219,0,36424,14.19,50936540.0,002668.XSHE,13.8,1500,13.94,13.91,3310.0,16535.0,-0.853485064,14.06,2.0,,,14.0,14.0,13.97999999999999,13.949542244576538,13.957205710511612,14.0,14.192435719293595,13.96245846669715,13.941999999999998,13.941999999999998,13.939333333333336,13.844374211248287,,13.912222222222217,14.503301764433468,14.056181069958848,14.25,14.25,14.059285714285716,,,14.125000000000004,13.725799183236157,14.20377232142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.788277999999998,-15.788277999999998,,14.120000000001044,14.0,13.879999999998956,,14.281033921607062,13.941999999999998,13.602966078392935,,15.269803902718595,14.25,13.230196097281405,,,,,,,,,,,,,,,,,,,,,,,,,13.96,13.995000000000001,13.976666666666667,13.967500000000001,,,,,,,0,0.3899999999999988,195.822,1.0282608695652173,0.594101562499999,4.261847650645617,0.3899999999999988,0.8348639999999994,5.988981348637012,0.8978134110787168,6.440555316203134,,,,,,,,,,,,,13.94,-6.842773412630997,14.06,-0.120000000000001,0.0600000000005222,13.819999999999999,0.003600000000062664,13.934000000000005,-0.22918189575402223,13.95,-0.003999999999998636,0.1695169608035315,13.930000000000007,0.028736000000066042,13.677857142857148,-10.797461529421987,14.822142857142852,-0.19071428571428395,0.5099019513592974,13.487142857142864,0.2600000000000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806254858798086,0.1958919509397705,5.005950888616727,,,1.4991829892622122,566285.0313809884,566285.0313818713,14.0,1.0282608695652173,13.0,1132570.0627628597,2.6347624053323777,1.1442627737619906,3.7336309405188937,-21.025641025641196,0.049999999999998934,0.3599712023037993,0.0035997120230380803,1.003599712023038,100.3599712023038,39.4871794871794,-0.29321822730554725,61.608636977057806,57.16118190851132,7.639148300336158,-1.17,-7.7432164129715435,-0.07743216412971542,0.9225678358702846,92.25678358702845,53.81957415016808,,,,8.330248056275414,-1.4400000000000013,-9.362808842652804,-0.09362808842652803,0.906371911573472,90.6371911573472,54.16512402813771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19571.415472968016,16483.388657092637,523338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
