time operation trade_price
20150105 long 23.99
20150106 noo 23.73
20150107 noo 24.26
20150108 noo 24.22
20150109 noo 24.51
20150112 noo 25.74
20150113 noo 26.01
20150114 noo 25.05
20150115 noo 25.09
20150116 noo 25.5
20150119 noo 23.65
20150120 long_sell 24.67
20150121 noo 25.45
20150122 noo 26.41
20150123 noo 26.04
20150126 noo 26.12
20150127 noo 27.29
20150128 noo 26.5
20150129 noo 26.14
20150130 noo 25.59
20150202 noo 25.26
20150204 noo 25.91
20150205 noo 25.42
20150206 noo 24.99
20150209 noo 26.19
20150210 long 26.21
20150211 noo 26.97
20150212 noo 26.52
20150213 noo 26.3
20150216 noo 27.25
20150217 noo 28.2
20150225 noo 27.44
20150226 noo 28.14
20150227 noo 27.82
20150302 noo 28.35
20150303 noo 27.13
20150304 noo 27.55
20150305 noo 27.04
20150306 long_sell 26.46
20150309 noo 26.72
20150310 noo 26.67
20150311 noo 27.39
20150312 noo 27.44
20150313 noo 27.19
20150316 long 27.96
20150317 noo 27.81
20150318 noo 28.09
20150319 noo 28.7
20150320 noo 28.57
20150323 noo 28.81
20150324 noo 28.28
20150325 noo 28.4
20150326 noo 28.38
20150327 noo 28.11
20150330 noo 30.13
20150331 noo 29.67
20150401 noo 31.23
20150402 noo 31.75
20150403 noo 31.85
20150407 noo 31.86
20150408 noo 32.03
20150409 noo 31.45
20150410 noo 31.36
20150413 noo 31.29
20150414 noo 30.87
20150415 long_sell 30.83
20150416 noo 33.14
20150417 noo 32.33
20150420 noo 31.33
20150421 noo 31.99
20150422 noo 32.48
20150423 noo 32.98
20150424 noo 32.26
20150427 noo 32.03
20150428 noo 30.59
20150430 noo 30.62
20150504 noo 30.44
20150505 noo 29.32
20150506 noo 29.85
20150507 noo 29.66
20150508 noo 30.08
20150511 noo 30.48
20150512 noo 30.8
20150513 noo 30.52
20150514 noo 31.0
20150515 noo 32.53
20150518 long 31.62
20150519 noo 33.18
20150520 noo 23.6
20150521 long_sell 22.99
20150522 noo 23.0
20150525 noo 23.25
20150526 noo 24.5
20150527 noo 23.92
20150528 noo 23.09
20150529 noo 22.79
20150601 noo 23.77
20150602 noo 24.28
20150604 noo 23.17
20150605 noo 23.41
20150609 noo 23.07
20150610 noo 22.83
20150611 noo 22.43
20150612 noo 22.8
20150615 noo 23.4
20150616 noo 22.18
20150617 noo 21.99
20150618 noo 21.9
20150619 noo 21.06
20150623 noo 21.71
20150624 noo 21.92
20150625 noo 20.56
20150626 noo 18.5
20150629 noo 19.22
20150630 noo 20.55
20150701 noo 19.88
20150702 noo 19.98
20150703 noo 19.45
20150706 noo 20.13
20150707 noo 19.89
20150708 noo 17.9
20150709 noo 19.69
20150710 noo 21.38
20150713 noo 21.19
20150714 noo 20.05
20150715 noo 18.94
20150716 long 19.32
20150717 noo 20.01
20150720 long_sell 19.9
20150721 noo 20.37
20150722 long 19.77
20150723 noo 20.07
20150724 noo 19.72
20150727 noo 18.41
20150728 long_sell 18.91
20150729 noo 19.49
20150730 noo 18.85
20150731 noo 19.36
20150803 noo 20.45
20150804 long 21.39
20150805 noo 20.92
20150806 noo 22.18
20150807 noo 22.03
20150810 noo 22.68
20150811 noo 22.1
20150812 noo 21.21
20150813 noo 21.51
20150814 noo 21.17
20150817 long_sell 21.39
20150818 noo 20.03
20150819 noo 20.37
20150820 noo 19.65
20150821 noo 18.88
20150824 noo 17.11
20150825 noo 16.73
20150826 noo 17.78
20150827 noo 18.94
20150828 noo 19.2
20150831 noo 18.78
20150901 noo 17.94
20150902 noo 18.39
20150907 noo 17.53
20150908 noo 17.93
20150910 noo 18.59
20150911 noo 18.39
20150914 noo 18.47
20150915 noo 17.92
20150916 noo 18.88
20150917 long 18.56
20150918 noo 18.51
20150921 noo 18.85
20150922 noo 18.87
20150923 noo 18.2
20150924 noo 18.38
20150925 noo 18.06
20150928 long_sell 18.73
20150929 noo 18.36
20150930 long 18.8
20151008 noo 19.06
20151009 noo 19.08
20151012 noo 19.8
20151013 noo 20.09
20151014 noo 20.0
20151015 noo 20.23
20151016 noo 20.32
20151019 noo 21.12
20151020 noo 21.26
20151021 noo 19.69
20151022 noo 20.59
20151023 noo 21.02
20151026 noo 21.64
20151027 noo 22.19
20151028 noo 21.9
20151029 noo 21.92
20151030 noo 21.92
20151102 noo 21.1
20151103 noo 21.11
20151104 noo 21.97
20151105 long_sell 21.96
20151106 noo 22.47
20151109 noo 22.25
20151110 noo 22.17
20151111 noo 22.31
20151112 noo 22.15
20151113 noo 22.41
20151116 noo 21.99
20151118 noo 21.28
20151119 noo 21.56
20151120 noo 21.35
20151123 noo 21.26
20151124 noo 21.18
20151125 noo 21.37
20151126 noo 21.39
20151127 noo 20.59
20151130 noo 21.08
20151201 noo 21.17
20151202 noo 21.87
20151203 noo 21.71
20151204 noo 21.51
20151207 noo 21.51
20151208 noo 20.6
20151209 noo 20.77
20151210 noo 20.49
20151211 noo 20.62
20151214 noo 20.98
20151215 noo 21.33
20151216 noo 21.09
20151217 noo 21.3
20151218 long 21.8
