time operation trade_price
20150105 noo 22.95
20150106 noo 23.93
20150107 noo 23.78
20150108 noo 23.62
20150109 noo 23.62
20150112 noo 24.04
20150113 noo 25.64
20150114 long 25.19
20150115 noo 25.04
20150116 noo 26.51
20150119 noo 25.65
20150120 noo 27.46
20150121 noo 27.86
20150122 noo 27.49
20150123 noo 26.58
20150126 noo 29.05
20150127 noo 29.48
20150128 noo 28.65
20150129 noo 30.18
20150130 noo 29.9
20150202 noo 31.12
20150203 noo 32.28
20150204 noo 32.02
20150205 noo 30.82
20150206 noo 29.4
20150209 noo 29.54
20150210 noo 30.45
20150211 long_sell 31.47
20150212 noo 31.75
20150213 noo 31.35
20150216 noo 32.35
20150217 noo 31.1
20150225 noo 30.25
20150226 noo 29.61
20150302 noo 31.41
20150303 noo 30.57
20150304 noo 30.2
20150305 long 32.31
20150306 noo 30.84
20150309 noo 31.25
20150310 noo 33.35
20150311 noo 32.58
20150312 noo 33.18
20150313 noo 34.31
20150316 noo 37.74
20150317 noo 36.87
20150318 noo 37.5
20150319 noo 37.97
20150320 noo 37.7
20150323 noo 0
20150324 noo 0
20150325 noo 0
20150326 noo 39.02
20150327 noo 42.08
20150330 noo 41.8
20150331 noo 41.5
20150401 noo 41.79
20150402 noo 42.26
20150403 noo 44.29
20150407 noo 44.46
20150408 noo 44.6
20150409 noo 43.2
20150410 noo 44.15
20150413 noo 42.75
20150414 noo 41.68
20150415 long_sell 38.8
20150416 noo 39.99
20150417 noo 40.0
20150420 noo 38.23
20150421 noo 40.7
20150422 noo 42.64
20150423 noo 43.48
20150424 noo 42.45
20150427 long 42.87
20150428 noo 38.58
20150429 noo 37.66
20150430 long_sell 38.19
20150504 noo 37.96
20150505 noo 36.32
20150506 noo 36.84
20150507 noo 38.03
20150508 noo 26.53
20150511 noo 27.5
20150512 noo 28.66
20150513 noo 27.86
20150514 noo 27.1
20150515 noo 29.81
20150518 noo 32.79
20150519 noo 34.35
20150520 noo 33.99
20150521 noo 36.85
20150522 long 35.85
20150525 noo 35.85
20150526 noo 36.61
20150527 noo 35.65
20150528 noo 32.2
20150529 long_sell 31.93
20150601 noo 34.83
20150602 noo 36.73
20150603 noo 35.94
20150604 noo 34.05
20150605 noo 33.7
20150608 noo 32.23
20150610 noo 33.29
