time operation trade_price
20150105 noo 23.54
20150106 noo 23.93
20150107 noo 24.06
20150108 noo 24.28
20150109 noo 23.64
20150112 noo 24.38
20150113 noo 24.64
20150114 noo 23.59
20150115 noo 23.52
20150116 noo 24.16
20150120 noo 22.41
20150121 noo 22.78
20150122 noo 22.74
20150123 noo 22.91
20150126 noo 22.61
20150127 noo 22.1
20150128 noo 22.26
20150129 noo 22.0
20150130 noo 21.72
20150202 noo 21.1
20150203 noo 21.9
20150204 noo 21.41
20150205 noo 21.13
20150206 noo 20.34
20150209 noo 20.52
20150210 noo 20.97
20150211 noo 20.82
20150212 noo 21.43
20150213 noo 21.61
20150216 noo 21.66
20150217 noo 21.52
20150225 noo 21.15
20150226 noo 21.52
20150227 long 21.88
20150302 noo 22.88
20150303 noo 22.31
20150304 noo 22.46
20150305 noo 22.03
20150306 noo 22.4
20150309 noo 22.37
20150310 noo 22.44
20150311 noo 22.97
20150312 noo 22.81
20150313 noo 22.42
20150316 noo 22.82
20150317 noo 22.35
20150318 noo 22.85
20150319 noo 23.1
20150320 noo 23.04
20150323 noo 23.07
20150324 noo 22.54
20150325 noo 22.48
20150326 noo 22.83
20150327 long_sell 22.49
20150330 noo 23.92
20150331 noo 24.12
20150401 noo 24.17
20150402 noo 24.13
20150403 noo 24.34
20150407 noo 25.23
20150408 noo 24.67
20150409 noo 24.04
20150410 noo 24.22
20150413 noo 25.15
20150414 noo 25.45
20150415 noo 25.68
20150416 noo 26.32
20150417 noo 26.32
20150420 noo 25.24
20150421 noo 25.87
20150422 noo 26.27
20150423 noo 26.78
20150424 noo 26.4
20150427 noo 26.67
20150428 noo 25.11
20150429 noo 25.06
20150430 noo 24.75
20150504 noo 25.72
20150505 noo 24.69
20150506 noo 23.98
20150507 noo 23.87
20150508 noo 24.15
20150511 noo 24.56
20150512 noo 24.67
20150513 noo 24.98
20150514 noo 24.72
20150515 noo 23.99
20150518 noo 24.43
20150519 noo 24.66
20150520 noo 24.55
20150522 noo 25.72
20150525 long 27.81
20150526 noo 28.17
20150527 noo 28.81
20150528 noo 26.2
20150529 noo 26.95
20150601 noo 28.17
20150602 noo 28.37
20150603 noo 28.53
20150604 noo 29.13
20150605 noo 29.2
20150608 noo 28.76
20150609 noo 28.21
20150610 noo 28.2
20150611 noo 27.81
20150612 long_sell 27.82
20150615 noo 27.34
20150616 noo 26.4
20150617 noo 27.19
20150618 noo 26.39
20150619 noo 25.27
20150623 noo 25.38
20150624 noo 26.63
20150625 noo 25.37
20150626 noo 22.83
20150629 noo 22.71
20150630 noo 24.18
20150701 noo 22.88
20150702 noo 21.55
20150703 noo 21.32
20150706 noo 21.39
20150707 noo 20.5
20150708 noo 18.45
20150709 noo 20.3
20150710 noo 22.33
20150713 noo 22.97
20150714 noo 20.96
20150715 noo 18.86
20150716 noo 19.79
20150717 noo 20.63
20150721 noo 20.79
20150722 noo 21.21
20150723 noo 21.63
20150724 noo 21.94
20150727 noo 19.75
20150728 long 19.98
20150729 noo 20.69
20150730 long_sell 20.01
20150731 noo 20.57
20150803 noo 21.75
20150804 long 22.14
20150805 noo 22.01
20150806 noo 21.81
20150807 noo 22.33
20150810 noo 23.21
20150811 noo 22.84
20150812 noo 22.11
20150813 noo 22.36
20150814 noo 22.13
20150817 noo 22.47
20150818 long_sell 20.44
20150819 noo 21.47
20150820 noo 20.41
20150821 noo 19.34
20150824 noo 17.43
20150825 noo 15.74
20150826 noo 16.29
20150827 noo 17.43
20150828 noo 18.33
20150831 noo 18.59
20150901 noo 18.85
20150902 noo 19.05
20150907 noo 18.13
20150908 noo 18.89
20150909 noo 19.13
20150910 noo 18.51
20150911 noo 18.18
20150914 noo 18.28
20150916 noo 18.86
20150917 noo 17.93
20150918 noo 17.81
20150921 noo 17.84
20150922 long 17.76
20150923 noo 17.0
20150924 noo 16.92
20150925 noo 16.32
20150928 noo 16.45
20150929 noo 16.07
20150930 noo 15.95
20151008 noo 16.57
20151009 noo 16.48
20151012 noo 17.49
20151013 noo 17.76
20151014 noo 17.36
20151015 long 17.71
20151016 noo 17.84
20151019 noo 17.95
20151020 noo 18.12
20151021 noo 17.04
20151022 noo 17.35
20151023 noo 18.44
20151026 noo 18.53
20151027 noo 18.82
20151028 noo 18.82
20151029 noo 18.75
20151030 noo 18.51
20151102 noo 17.8
20151103 noo 18.03
20151104 noo 19.01
20151105 noo 0
20151106 noo 0
20151109 noo 0
20151110 noo 0
20151111 noo 0
20151112 noo 0
20151113 noo 0
20151116 noo 0
20151117 long_sell 18.93
20151118 noo 18.67
20151119 noo 19.0
20151120 noo 18.63
20151123 noo 18.33
20151124 noo 18.52
20151125 noo 18.4
20151127 noo 17.36
20151130 noo 17.12
20151201 noo 17.15
20151202 noo 18.0
20151203 noo 18.2
20151204 noo 17.83
20151207 noo 17.84
20151208 noo 17.43
20151209 noo 17.4
20151210 noo 17.68
20151214 noo 17.58
20151215 noo 17.98
20151216 noo 17.83
20151217 noo 18.24
20151218 long 18.19
20151221 noo 18.66
20151222 noo 18.51
20151223 noo 18.5
20151224 noo 18.16
20151225 noo 18.31
20151228 noo 17.97
20151229 long_sell 17.78
20151230 noo 17.79
20151231 noo 17.85
20160104 noo 16.92
20160105 noo 16.86
20160106 noo 17.35
20160107 noo 16.24
