time operation sell_price hold_day buy_price buy_date
20170511 sell 92.69 7 97.88 20170502
20170616 sell 95.66 5 94.21 20170609
20170712 sell 97.78 23 94.21 20170609
20170828 sell 91.41 7 94.61 20170817
20170913 sell 93.49 7 101.08 20170904
20170928 sell 93.71 6 101.89 20170920
20171115 sell 107.09 16 98.84 20171024
20171201 sell 110.46 5 129.4 20171124
20180322 sell 89.49 16 85.77 20180228
20180412 sell 89.51 6 95.84 20180402
20180503 sell 79.88 9 95.18 20180418
20180613 sell 71.72 1 72.22 20180612
20180716 sell 68.75 6 67.99 20180706
20180914 sell 78.7 13 75.23 20180828
20181109 sell 78.29 12 76.71 20181024
20181221 sell 77.89 11 74.62 20181206
20190131 sell 72.35 3 75.13 20190128
20190328 sell 100.48 31 82.58 20190213
20190429 sell 126.89 10 117.63 20190415
