time operation trade_price
20150105 noo 6.64
20150106 noo 6.72
20150107 noo 6.67
20150108 noo 6.73
20150109 noo 6.59
20150112 noo 6.31
20150114 noo 6.2
20150115 noo 6.33
20150116 noo 6.35
20150119 noo 5.82
20150120 noo 6.06
20150121 noo 6.24
20150122 noo 6.25
20150123 noo 6.28
20150126 noo 6.72
20150127 long 6.6
20150128 noo 6.67
20150129 noo 6.57
20150130 noo 6.48
20150202 noo 6.29
20150203 noo 6.37
20150204 long_sell 6.63
20150205 noo 6.38
20150206 noo 6.29
20150209 noo 6.25
20150210 noo 6.33
20150211 noo 6.35
20150212 noo 6.43
20150213 noo 6.45
20150216 long 6.51
20150217 noo 6.55
20150225 noo 6.49
20150226 noo 6.68
20150227 noo 6.7
20150302 noo 6.73
20150303 noo 6.62
20150304 noo 6.64
20150305 noo 6.55
20150306 noo 6.51
20150309 long_sell 6.59
20150310 noo 6.74
20150311 noo 6.59
20150312 noo 6.74
20150313 noo 6.81
20150316 noo 7.09
20150317 noo 7.16
20150318 noo 7.28
20150319 noo 7.39
20150320 noo 7.31
20150323 noo 7.32
20150324 noo 7.79
20150325 noo 7.93
20150326 noo 7.74
20150327 noo 7.65
20150330 noo 7.92
20150331 noo 7.73
20150401 noo 7.79
20150402 noo 7.78
20150403 noo 7.83
20150407 noo 7.92
20150408 noo 7.85
20150409 noo 7.61
20150410 noo 7.74
20150414 noo 8.14
20150415 noo 8.95
20150416 noo 8.93
20150417 noo 9.82
20150420 noo 10.31
20150421 noo 10.28
20150422 noo 10.12
20150423 noo 10.16
20150424 noo 10.53
20150427 noo 10.65
20150428 noo 10.03
20150429 noo 10.14
20150430 noo 10.05
20150505 noo 9.83
20150506 noo 9.39
20150507 noo 9.02
20150508 noo 9.12
20150511 noo 9.35
20150512 noo 9.63
20150513 noo 9.55
20150514 noo 9.34
20150515 noo 8.94
20150518 noo 8.74
20150519 noo 9.2
20150520 noo 9.34
20150521 noo 9.89
20150522 noo 9.9
20150525 long 10.61
20150526 noo 10.53
20150527 noo 10.24
20150528 noo 9.33
20150529 noo 9.27
20150601 noo 9.85
20150602 long_sell 9.93
20150603 noo 9.68
20150604 noo 9.54
20150605 noo 9.76
20150608 noo 10.12
20150609 noo 9.94
20150610 noo 10.17
20150611 noo 10.5
20150612 noo 10.31
20150615 noo 10.01
20150616 noo 9.38
20150617 noo 9.56
20150619 noo 9.06
20150623 noo 9.2
20150624 noo 9.47
20150625 noo 9.22
20150626 noo 8.3
20150629 noo 7.48
20150630 noo 7.91
20150701 noo 7.22
20150702 noo 6.51
20150703 noo 5.91
20150706 noo 6.5
20150707 noo 7.15
20150708 noo 7.59
20150709 noo 8.35
20150710 noo 8.95
20150713 noo 8.86
20150714 long 8.07
20150715 noo 8.17
20150716 noo 8.23
20150717 noo 8.41
20150720 noo 8.24
20150721 long_sell 8.14
20150722 noo 8.14
20150723 noo 8.28
20150724 noo 8.31
20150727 noo 7.48
20150728 noo 7.2
20150729 noo 7.46
20150730 noo 7.24
20150731 noo 7.18
20150803 noo 7.4
20150804 noo 7.56
20150805 noo 7.29
20150806 noo 7.28
20150807 noo 7.41
20150810 noo 7.92
20150811 noo 7.79
20150812 noo 7.85
20150813 long 8.08
20150814 noo 8.03
20150817 noo 8.24
20150818 noo 7.45
20150819 noo 7.54
20150820 long_sell 7.26
20150821 noo 6.91
20150824 noo 6.45
20150825 noo 6.98
20150826 noo 7.08
20150827 noo 7.0
20150828 noo 7.54
20150831 noo 7.84
20150901 noo 7.06
20150902 noo 7.67
20150907 long 7.37
20150908 noo 7.49
20150909 noo 7.79
20150910 noo 7.48
20150911 noo 7.49
20150914 noo 7.53
20150915 noo 7.23
20150916 long_sell 7.63
20150917 noo 7.27
20150918 noo 7.3
20150921 noo 7.39
20150922 noo 7.41
20150923 noo 7.17
20150924 noo 7.19
20150925 noo 7.13
20150928 noo 7.1
20150929 noo 7.08
20150930 noo 6.97
20151008 noo 7.14
20151009 noo 7.15
20151012 noo 7.36
20151013 noo 7.39
20151014 noo 7.18
20151015 long 7.36
20151016 noo 7.61
20151019 noo 7.46
20151020 noo 7.47
20151021 noo 7.43
20151022 noo 7.41
20151023 noo 7.4
20151026 noo 7.43
20151027 long_sell 7.3
20151028 noo 7.15
20151029 noo 7.16
20151030 noo 7.14
20151102 noo 7.09
20151103 noo 7.14
20151104 noo 7.31
20151105 noo 7.42
20151106 noo 7.42
20151109 long 7.83
20151110 noo 7.65
20151111 noo 7.61
20151112 noo 7.46
20151113 noo 7.44
20151116 noo 7.42
20151117 long_sell 7.39
20151118 noo 7.33
20151119 noo 7.38
20151120 noo 7.38
20151123 noo 7.27
20151124 noo 7.25
20151125 noo 7.28
20151126 noo 7.2
20151127 noo 6.79
20151130 noo 6.72
20151201 noo 6.77
20151202 noo 7.0
20151203 noo 6.96
20151204 noo 6.86
20151207 noo 6.85
20151208 noo 6.68
20151209 noo 6.65
20151210 noo 6.72
20151211 noo 6.67
20151214 noo 6.81
20151215 noo 6.77
20151216 noo 6.74
20151217 noo 6.81
20151218 noo 6.83
20151221 noo 6.87
20151222 noo 6.85
20151223 long 6.76
20151224 noo 6.67
20151225 long_sell 6.69
20151228 noo 6.56
20151229 noo 6.55
20151230 noo 6.62
20151231 noo 6.48
20160104 noo 5.98
20160105 noo 6.03
20160106 noo 6.13
20160107 noo 5.66
20160108 noo 5.83
20160111 noo 5.55
20160112 noo 5.57
20160113 noo 5.4
20160114 noo 5.44
20160115 noo 5.12
20160118 noo 5.13
20160119 noo 5.32
20160120 noo 5.35
20160121 noo 5.24
20160122 noo 5.29
20160125 noo 5.32
20160126 noo 4.86
20160127 noo 4.75
20160128 noo 4.53
20160129 noo 4.67
20160201 noo 4.63
20160202 noo 4.72
20160203 noo 4.66
20160204 noo 4.73
20160205 noo 4.71
20160215 noo 4.64
20160216 noo 4.82
20160217 noo 4.92
20160218 noo 4.87
20160219 noo 4.84
20160222 noo 4.94
20160223 long 4.92
20160224 noo 5.02
20160225 noo 4.57
20160226 noo 4.74
20160229 long_sell 4.64
20160301 noo 4.69
20160302 noo 4.9
20160303 long 4.92
20160304 noo 5.22
20160307 noo 5.15
20160308 noo 5.18
20160309 noo 5.15
20160310 noo 5.04
20160311 noo 5.06
20160314 noo 5.08
20160315 noo 5.06
20160316 long_sell 5.13
20160317 noo 5.16
20160318 noo 5.14
20160321 noo 5.18
20160322 noo 5.14
20160323 noo 5.14
20160324 noo 5.05
20160325 noo 5.1
20160329 noo 5.0
20160330 noo 5.1
20160331 long 5.55
20160401 noo 5.43
20160405 noo 5.4
20160406 noo 5.32
20160407 noo 5.24
20160408 noo 5.21
20160411 noo 5.26
20160412 long_sell 5.23
20160413 noo 5.3
20160414 noo 5.31
20160415 noo 5.26
20160418 noo 5.18
20160419 noo 5.2
20160420 noo 5.11
20160421 noo 5.01
20160422 noo 5.02
20160425 noo 4.97
20160426 noo 4.98
20160427 noo 4.95
20160428 noo 4.92
20160429 noo 4.91
20160503 noo 5.03
20160504 noo 5.03
20160505 noo 5.06
20160506 noo 4.94
20160509 noo 4.81
20160510 noo 4.95
20160511 noo 4.99
20160512 noo 5.06
20160513 noo 4.99
20160516 long 5.12
20160517 noo 5.11
20160518 noo 5.1
20160519 noo 5.12
20160520 noo 5.09
20160523 noo 5.15
20160524 noo 5.12
20160525 noo 5.08
20160526 noo 5.07
20160527 long_sell 5.07
20160530 noo 5.11
20160531 noo 5.24
20160601 noo 5.21
20160602 noo 5.2
20160603 noo 5.21
20160606 noo 5.17
20160607 noo 5.17
20160608 noo 5.15
20160614 noo 5.04
20160615 noo 5.11
20160616 noo 5.03
20160617 noo 5.03
20160620 noo 5.02
20160621 noo 5.02
20160622 noo 5.06
20160623 noo 5.02
20160624 noo 4.97
20160627 noo 5.02
20160628 noo 5.08
20160629 noo 5.11
20160630 noo 5.1
20160701 long 5.1
20160704 noo 5.19
20160705 noo 5.19
20160706 noo 5.2
20160707 noo 5.2
20160708 noo 5.25
20160711 noo 5.24
20160712 noo 5.31
20160713 noo 5.4
20160714 noo 5.36
20160715 noo 5.36
20160718 noo 5.35
20160719 noo 5.21
20160720 noo 5.22
20160721 long_sell 5.26
20160722 noo 5.23
20160725 noo 5.26
20160726 noo 5.32
20160727 noo 5.61
20160728 noo 5.49
20160729 noo 5.34
20160801 noo 5.34
20160802 noo 5.49
20160803 noo 5.45
20160804 noo 5.38
20160805 noo 5.38
20160809 noo 5.33
20160810 noo 5.26
20160811 noo 5.2
20160812 noo 5.26
20160815 noo 5.32
20160816 noo 5.28
20160817 noo 5.27
20160818 noo 5.33
20160819 noo 5.27
20160823 noo 5.2
20160824 noo 5.23
20160825 noo 5.18
20160826 noo 5.18
20160829 noo 5.14
20160830 noo 5.16
20160831 noo 5.17
20160901 noo 5.17
20160902 noo 5.21
20160905 noo 5.21
20160906 noo 5.2
20160907 noo 5.18
20160908 noo 5.26
20160909 long 5.27
20160912 noo 5.46
20160913 noo 5.36
20160914 noo 5.28
20160919 noo 5.27
20160920 noo 5.26
20160921 noo 5.25
20160922 long_sell 5.26
20160923 noo 5.26
20160926 noo 5.13
20160927 noo 5.14
20160928 noo 5.11
20160929 noo 5.11
20160930 noo 5.12
20161010 noo 5.19
20161011 noo 5.19
20161012 noo 5.18
20161013 noo 5.2
20161014 noo 5.18
20161017 noo 5.14
20161018 noo 5.19
20161019 noo 5.19
20161020 noo 5.18
20161021 noo 5.23
20161024 long 5.25
20161025 noo 5.23
20161026 noo 5.22
20161027 noo 5.18
20161028 noo 5.18
20161031 long_sell 5.18
20161101 noo 5.19
20161102 noo 5.14
20161103 noo 5.16
20161104 noo 5.14
20161107 noo 5.13
20161108 noo 5.14
20161109 noo 5.12
20161110 noo 5.17
20161111 noo 5.22
20161114 noo 5.26
20161115 long 5.27
20161116 noo 5.31
20161117 noo 5.34
20161118 noo 5.26
20161121 noo 5.28
20161122 noo 5.32
20161123 noo 5.33
20161124 noo 5.31
20161125 noo 5.3
20161128 noo 5.36
20161129 noo 5.44
20161130 noo 5.31
20161201 noo 5.39
20161202 noo 5.35
20161205 noo 5.32
20161206 long_sell 5.26
20161207 noo 5.26
20161208 noo 5.21
20161209 noo 5.22
20161212 noo 5.15
20161213 noo 5.12
20161214 noo 5.06
20161215 noo 0
20161216 noo 5.1
