time operation trade_price
20150105 noo 7.13
20150106 noo 6.95
20150107 noo 7.05
20150108 noo 6.8
20150112 noo 6.39
20150113 noo 6.42
20150114 noo 6.32
20150115 noo 6.54
20150116 noo 6.57
20150119 noo 5.96
20150120 noo 6.01
20150121 noo 6.22
20150122 noo 6.27
20150123 noo 6.17
20150126 noo 6.27
20150127 noo 6.35
20150128 noo 6.22
20150129 noo 6.13
20150130 noo 6.12
20150203 noo 6.12
20150204 noo 6.08
20150205 noo 6.02
20150206 noo 5.83
20150209 noo 5.8
20150210 noo 5.9
20150211 noo 5.97
20150212 noo 6.0
20150213 noo 6.05
20150216 noo 6.07
20150217 noo 6.08
20150225 noo 6.03
20150226 long 6.33
20150227 noo 6.26
20150302 noo 6.35
20150303 noo 6.17
20150304 noo 6.27
20150305 noo 6.25
20150306 noo 6.22
20150309 noo 6.28
20150310 noo 6.26
20150311 long_sell 6.22
20150312 noo 6.25
20150313 noo 6.3
20150316 noo 6.4
20150317 noo 6.59
20150318 noo 6.68
20150319 noo 6.76
20150320 noo 6.7
20150323 noo 6.8
20150324 noo 6.7
20150325 noo 6.8
20150326 noo 6.9
20150327 noo 6.87
20150330 noo 7.56
20150331 noo 7.32
20150401 noo 7.46
20150402 noo 7.4
20150403 noo 7.47
20150407 noo 7.73
20150408 noo 7.75
20150409 noo 7.47
20150410 noo 7.53
20150413 noo 7.7
20150414 noo 7.86
20150415 noo 7.48
20150416 noo 7.57
20150417 noo 7.99
20150420 noo 8.11
20150421 noo 8.16
20150422 noo 8.31
20150423 noo 8.27
20150424 noo 8.06
20150427 noo 8.33
20150428 noo 7.99
20150429 noo 8.0
20150430 long_sell 7.86
20150504 noo 7.98
20150505 noo 7.43
20150506 noo 7.18
20150507 noo 7.08
20150508 noo 7.26
20150511 noo 7.6
20150512 noo 7.58
20150513 noo 7.67
20150514 noo 7.53
20150515 noo 7.52
20150518 noo 7.42
20150519 noo 7.71
20150520 noo 7.69
20150521 noo 8.1
20150522 long 8.11
20150525 noo 8.33
20150526 noo 8.47
20150527 noo 8.72
20150528 noo 8.65
20150529 noo 8.93
20150601 noo 0
20150602 noo 9.82
20150603 noo 10.38
20150604 noo 10.13
20150605 noo 10.11
20150608 noo 10.22
20150609 noo 10.01
20150610 noo 9.96
20150611 noo 10.09
20150612 noo 10.32
20150615 long_sell 9.98
20150616 noo 9.43
20150617 noo 9.5
20150618 noo 9.14
20150619 noo 8.33
20150623 noo 8.59
20150624 noo 8.84
20150625 noo 8.72
20150626 noo 7.96
20150629 noo 7.58
20150630 noo 8.11
20150701 noo 7.59
20150702 noo 7.07
20150703 noo 6.36
20150706 noo 6.44
20150707 noo 5.99
20150708 noo 5.39
20150709 noo 5.93
20150710 noo 6.52
20150713 noo 7.17
20150714 noo 6.71
20150715 noo 6.04
20150716 noo 6.16
20150717 noo 6.49
20150720 noo 6.49
20150721 noo 6.54
20150722 noo 6.54
20150723 noo 6.73
20150724 noo 6.55
20150727 noo 5.9
20150729 noo 6.11
20150730 noo 5.87
20150731 noo 5.99
20150803 noo 6.39
20150804 noo 6.54
20150805 noo 6.61
20150806 long 6.41
20150807 noo 6.47
20150810 noo 6.77
20150811 noo 7.45
20150812 noo 7.2
20150813 noo 7.51
20150814 noo 7.36
20150817 noo 7.46
20150818 noo 6.71
20150819 noo 6.91
20150820 long_sell 6.62
20150821 noo 6.25
20150824 noo 5.63
20150825 noo 5.07
20150826 noo 5.0
20150827 noo 5.25
20150828 noo 5.64
20150831 noo 5.75
20150901 noo 5.75
20150902 noo 5.35
20150907 noo 5.39
20150908 noo 5.57
20150909 noo 5.69
20150910 noo 5.51
20150914 noo 5.22
20150915 noo 4.88
20150916 noo 5.28
20150917 noo 5.13
