time operation sell_price hold_day buy_price buy_date
20170414 sell 21.48 5 22.7 20170407
20170519 sell 21.62 9 21.59 20170508
20170726 sell 14.98 7 15.32 20170717
20170907 sell 14.71 7 14.91 20170829
20180115 sell 11.69 9 11.65 20180102
20180131 sell 12.52 21 11.65 20180102
20180316 sell 11.57 2 11.67 20180314
20180410 sell 11.39 17 11.67 20180314
20180418 sell 11.15 3 11.32 20180413
20180528 sell 11.55 18 11.5 20180502
20180614 sell 11.53 8 11.81 20180604
20180704 sell 7.55 21 11.81 20180604
20180802 sell 7.85 4 8.08 20180727
20180816 sell 7.77 4 8.05 20180810
20180906 sell 7.77 6 7.95 20180829
20181012 sell 7.61 2 7.75 20181010
20181107 sell 7.9 10 7.99 20181024
20181126 sell 7.79 3 7.96 20181121
20190221 sell 7.88 25 7.53 20190110
20190415 sell 8.71 6 8.85 20190404
