time operation trade_price
20150105 noo 14.91
20150106 noo 14.4
20150107 noo 14.74
20150109 noo 13.81
20150112 noo 13.26
20150113 noo 13.36
20150114 noo 13.08
20150115 noo 13.55
20150116 noo 13.57
20150119 noo 12.21
20150120 noo 12.43
20150121 noo 13.05
20150122 noo 13.14
20150123 noo 13.1
20150126 noo 13.2
20150127 noo 13.46
20150128 noo 13.11
20150129 noo 12.68
20150130 noo 11.87
20150203 noo 11.83
20150204 noo 11.59
20150205 noo 11.37
20150206 noo 11.37
20150209 noo 11.64
20150210 noo 11.84
20150211 noo 11.78
20150212 noo 11.8
20150213 noo 12.01
20150216 noo 12.39
20150217 noo 12.34
20150225 noo 12.46
20150226 long 13.71
20150227 noo 13.5
20150302 noo 14.07
20150303 noo 13.84
20150304 noo 13.8
20150305 noo 13.78
20150306 noo 13.73
20150309 noo 13.85
20150310 noo 13.98
20150311 noo 13.95
20150312 noo 13.73
20150313 noo 13.96
20150316 noo 14.22
20150317 noo 14.82
20150318 noo 14.95
20150319 noo 15.04
20150320 noo 14.86
20150323 noo 14.92
20150324 noo 14.5
20150325 noo 14.53
20150326 noo 14.78
20150327 long_sell 14.79
20150330 noo 16.15
20150331 noo 15.3
20150401 noo 15.37
20150402 noo 15.2
20150403 noo 15.15
20150407 noo 15.37
20150408 noo 15.5
20150410 noo 14.81
20150413 noo 15.0
20150414 noo 15.15
20150415 noo 14.31
20150416 noo 14.32
20150417 noo 15.0
20150420 noo 15.12
20150421 noo 15.16
20150422 noo 15.44
20150423 long 15.89
20150424 noo 15.73
20150427 noo 15.94
20150428 noo 15.0
20150429 noo 14.92
20150430 long_sell 14.71
20150504 noo 14.89
20150505 noo 14.14
20150506 noo 13.7
20150507 noo 13.27
20150508 noo 13.61
20150511 noo 14.08
20150512 noo 14.01
20150513 noo 14.0
20150514 noo 13.72
20150515 noo 13.92
20150518 noo 14.0
20150519 noo 14.92
20150520 noo 14.78
20150521 long 15.31
20150522 noo 15.18
20150525 noo 15.45
20150526 noo 15.74
20150527 noo 15.4
20150528 noo 15.0
20150529 noo 14.66
20150601 noo 15.49
20150602 noo 16.41
20150603 noo 16.7
20150604 noo 16.57
20150605 noo 17.18
20150608 noo 17.29
20150609 noo 17.0
20150610 noo 16.94
20150611 noo 17.34
20150612 noo 17.83
20150615 noo 17.51
20150616 noo 16.46
20150617 noo 16.83
20150618 long_sell 16.09
20150619 noo 14.87
20150623 noo 15.29
20150624 noo 15.88
20150625 noo 15.25
20150626 noo 13.73
20150629 noo 12.36
20150630 noo 13.27
20150701 noo 12.19
20150702 noo 11.02
20150703 noo 0
20150706 noo 0
20150707 noo 0
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150713 noo 0
20150714 noo 12.12
20150715 noo 13.0
20150716 noo 12.86
20150717 noo 13.58
20150720 noo 13.57
20150721 noo 13.27
20150722 noo 13.21
20150723 noo 13.35
20150724 noo 13.0
20150728 noo 11.19
20150729 noo 11.6
20150730 noo 10.98
20150731 noo 11.02
20150803 noo 11.45
20150804 noo 11.76
20150805 noo 11.99
20150806 noo 11.62
20150807 noo 11.87
