time operation trade_price
20150105 noo 7.37
20150106 noo 7.62
20150107 noo 7.56
20150108 noo 7.63
20150109 noo 7.53
20150112 noo 7.4
20150113 noo 7.77
20150114 noo 7.63
20150115 noo 7.63
20150116 long 7.83
20150119 noo 7.7
20150120 noo 8.12
20150121 noo 8.23
20150122 noo 8.22
20150123 noo 8.09
20150126 noo 8.17
20150127 noo 8.24
20150128 noo 8.15
20150129 noo 8.3
20150130 noo 8.09
20150202 noo 8.07
20150203 noo 8.4
20150204 noo 8.24
20150205 noo 8.35
20150206 noo 8.59
20150209 noo 8.25
20150210 noo 8.15
20150211 noo 8.39
20150212 noo 8.46
20150213 noo 8.47
20150216 noo 8.75
20150217 noo 8.79
20150225 noo 8.84
20150226 noo 8.96
20150227 noo 9.2
20150302 noo 9.39
20150303 noo 9.45
20150304 noo 10.1
20150305 noo 9.94
20150306 noo 9.52
20150309 noo 9.55
20150310 noo 10.51
20150311 noo 11.56
20150312 noo 11.71
20150313 noo 12.42
20150316 noo 13.21
20150317 noo 12.87
20150318 noo 12.74
20150319 noo 12.53
20150320 noo 12.56
20150323 noo 12.99
20150324 noo 12.56
20150325 noo 12.73
20150326 long_sell 12.05
20150327 noo 12.22
20150330 noo 12.16
20150331 noo 12.25
20150401 noo 12.5
20150402 noo 12.89
20150403 noo 12.76
20150407 noo 13.03
20150408 noo 12.31
20150409 noo 11.88
20150410 noo 12.27
20150414 noo 13.35
20150415 noo 12.54
20150416 long 12.23
20150417 noo 12.03
20150420 long_sell 11.36
20150421 noo 11.95
20150422 noo 12.48
20150423 noo 12.38
20150424 noo 12.95
20150427 long 13.06
20150428 noo 12.19
20150429 noo 12.44
20150430 noo 13.68
20150504 noo 0
20150505 noo 0
20150506 noo 0
20150507 noo 0
20150508 noo 0
20150511 noo 0
20150512 noo 0
20150513 noo 0
20150514 noo 0
20150515 noo 0
20150518 noo 0
20150519 noo 0
20150520 noo 0
20150521 noo 0
20150522 noo 0
20150525 noo 0
20150526 noo 0
20150527 noo 0
20150528 noo 0
20150529 noo 0
20150601 noo 0
20150602 noo 0
20150603 noo 0
20150604 noo 0
20150605 noo 0
20150608 noo 0
20150609 noo 0
20150610 noo 0
20150611 noo 0
20150612 noo 0
20150615 noo 0
20150616 noo 0
20150617 noo 0
20150618 noo 0
20150619 noo 0
20150623 noo 0
20150624 noo 0
20150625 noo 0
20150626 noo 0
20150629 noo 0
20150630 noo 0
20150701 noo 0
20150702 noo 0
20150703 noo 0
20150706 noo 0
20150707 noo 0
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150713 noo 0
20150714 noo 0
20150715 noo 0
20150716 noo 0
20150717 noo 0
20150720 noo 0
20150721 noo 0
20150722 noo 0
20150723 noo 0
20150724 noo 0
20150727 noo 0
20150728 noo 0
20150729 noo 0
20150730 noo 0
20150731 noo 0
20150803 noo 0
20150804 noo 0
20150805 noo 0
20150806 noo 0
20150807 noo 0
20150810 noo 0
20150811 noo 0
20150812 noo 0
20150813 noo 0
20150814 noo 0
20150817 noo 0
20150818 noo 0
20150819 noo 0
20150820 noo 0
20150821 noo 0
20150824 noo 0
20150825 noo 0
20150826 noo 0
20150827 noo 0
20150828 noo 0
20150831 noo 0
20150901 noo 0
20150902 noo 15.05
20150907 noo 16.56
20150908 noo 18.22
20150909 noo 20.04
20150910 noo 22.04
20150911 noo 24.24
20150914 noo 26.66
20150915 noo 23.99
20150916 noo 25.4
20150917 noo 27.94
20150918 noo 28.61
20150921 noo 27.0
20150922 noo 27.28
20150923 noo 30.01
20150924 noo 28.5
20150925 noo 25.75
20150928 noo 26.7
20150929 long_sell 25.22
20150930 noo 23.4
20151008 noo 24.2
20151009 noo 25.93
20151012 noo 27.34
20151013 noo 27.12
20151014 long 26.87
20151015 noo 29.56
20151016 noo 32.52
20151019 noo 33.55
20151020 noo 32.55
20151021 noo 29.3
20151022 noo 30.9
20151023 noo 30.53
20151026 noo 29.42
20151027 long_sell 31.39
20151028 noo 28.93
20151029 noo 30.68
20151030 noo 31.65
20151102 noo 33.29
20151103 noo 32.35
20151104 noo 35.59
20151105 noo 36.5
20151106 noo 38.39
20151109 noo 38.71
20151110 noo 0
20151111 noo 0
20151112 noo 0
20151113 noo 0
20151116 noo 0
20151117 noo 42.58
20151118 noo 46.84
20151119 noo 51.52
20151120 noo 56.67
20151123 noo 54.55
20151124 noo 52.72
20151125 noo 53.0
20151126 noo 51.21
20151127 noo 51.58
20151130 noo 49.85
20151202 noo 50.16
20151203 noo 50.0
20151204 noo 50.27
20151207 noo 49.83
20151208 noo 51.87
20151209 noo 49.97
20151210 noo 47.35
20151214 noo 44.81
20151215 noo 44.84
20151216 noo 45.59
20151217 noo 50.15
20151218 noo 52.57
20151221 noo 48.26
20151222 long 48.96
20151223 noo 46.86
20151224 noo 48.38
20151225 noo 47.19
20151228 long_sell 46.25
20151229 noo 45.21
20151230 noo 44.99
20151231 noo 42.55
20160104 noo 38.3
20160105 noo 35.45
20160106 noo 37.26
20160107 noo 33.53
20160108 noo 32.6
20160111 noo 29.34
20160112 noo 32.27
20160113 noo 29.4
20160114 noo 31.17
20160115 noo 31.15
20160118 noo 33.7
20160119 noo 34.2
20160120 noo 33.28
20160121 noo 29.96
20160122 noo 31.25
20160125 noo 31.03
20160127 noo 28.56
20160128 noo 26.81
20160129 noo 29.49
20160201 noo 30.29
20160202 noo 31.6
20160203 noo 32.63
20160204 long 33.85
20160205 noo 32.42
20160215 noo 31.88
20160216 noo 34.0
20160217 noo 35.2
20160218 noo 34.09
20160219 noo 33.8
20160222 noo 34.46
20160223 noo 33.08
20160224 noo 32.96
20160225 long_sell 32.96
20160226 noo 31.39
20160229 noo 28.25
20160301 noo 28.41
20160302 noo 29.68
20160303 noo 29.4
20160304 noo 29.75
20160307 noo 30.55
20160308 noo 30.23
20160309 noo 28.9
20160310 noo 27.84
20160311 long_sell 27.48
20160314 noo 28.93
20160315 noo 28.04
20160316 noo 28.04
20160317 noo 29.17
20160318 noo 30.92
20160321 noo 32.0
20160322 long 31.59
20160323 noo 32.12
20160324 noo 30.85
20160325 noo 30.68
20160328 noo 29.9
20160329 noo 29.1
20160330 long_sell 30.22
20160331 noo 30.86
20160401 noo 33.95
20160405 noo 35.14
20160406 noo 34.68
20160407 noo 33.47
20160408 noo 32.33
20160411 noo 33.6
20160412 noo 34.05
20160413 noo 34.2
20160414 noo 34.32
20160415 noo 33.95
20160418 noo 33.87
20160419 noo 32.84
20160421 noo 30.2
20160422 noo 31.0
20160425 noo 30.26
20160426 noo 30.97
20160427 noo 30.94
20160428 noo 31.3
20160429 noo 32.81
20160503 noo 33.1
20160504 noo 32.58
20160505 long 32.8
20160506 noo 30.56
20160509 noo 28.37
20160510 long_sell 30.23
20160511 noo 29.06
20160512 noo 28.79
20160513 noo 28.66
20160516 noo 28.85
20160517 noo 28.9
20160518 noo 28.12
20160519 noo 28.29
20160520 noo 28.43
20160523 noo 28.75
20160524 noo 28.28
20160525 noo 28.15
20160526 noo 28.31
20160527 noo 28.05
20160530 noo 27.81
20160531 noo 29.42
20160601 noo 29.49
20160602 long 29.76
20160603 noo 31.05
20160606 noo 30.53
20160607 noo 30.48
20160608 noo 31.75
20160613 noo 29.94
20160614 noo 29.07
20160615 noo 29.39
20160616 long_sell 29.08
20160617 noo 29.22
20160620 noo 29.64
20160621 noo 29.2
20160622 long 30.1
20160623 noo 30.29
20160624 noo 31.67
20160627 noo 32.52
20160628 noo 35.77
20160629 noo 34.38
20160630 noo 16.51
20160701 long_sell 16.41
20160704 noo 16.53
20160705 noo 16.3
20160706 noo 16.83
20160707 noo 16.62
20160708 noo 16.49
20160711 noo 16.5
20160712 noo 16.9
20160713 noo 17.16
20160714 noo 16.99
20160715 noo 16.74
20160718 noo 16.89
20160719 noo 17.01
20160720 noo 17.27
20160721 noo 17.1
20160722 noo 16.81
20160725 noo 16.56
20160727 noo 15.57
20160728 noo 15.09
20160729 noo 15.57
20160801 noo 15.28
20160802 noo 15.64
20160803 noo 15.61
20160804 noo 15.58
20160805 noo 15.4
20160808 noo 15.49
20160809 noo 15.83
20160810 noo 15.73
20160811 noo 15.44
20160812 noo 15.59
20160815 noo 15.87
20160816 noo 15.98
20160817 noo 15.94
20160818 long 15.7
20160819 noo 15.82
20160822 noo 15.51
20160823 long_sell 15.38
20160824 noo 15.41
20160825 noo 15.15
20160826 noo 15.21
20160829 noo 15.23
20160830 noo 15.35
20160831 noo 15.36
20160901 noo 15.25
20160902 noo 15.25
20160905 noo 15.18
20160906 noo 15.34
20160907 long_sell 15.21
20160908 noo 15.17
20160909 noo 15.1
20160912 noo 14.58
20160913 noo 14.63
20160914 noo 14.65
20160919 noo 14.63
20160920 noo 14.6
20160921 noo 14.6
20160922 noo 14.55
20160923 noo 14.46
20160926 noo 14.15
20160927 noo 14.36
20160928 noo 14.26
20160929 noo 14.22
20160930 noo 14.26
20161010 noo 14.64
20161011 noo 14.87
20161012 long 15.94
20161013 noo 16.18
20161014 noo 15.92
20161017 noo 15.6
20161018 noo 15.68
20161019 noo 15.42
20161020 noo 15.56
20161021 long_sell 15.2
20161024 noo 15.37
20161025 noo 15.43
20161026 noo 16.03
20161027 noo 16.1
20161028 noo 16.12
20161031 noo 15.63
20161101 noo 16.58
20161102 noo 17.12
20161103 noo 17.29
20161104 noo 17.15
20161107 noo 17.05
20161108 noo 17.23
20161109 noo 17.77
20161110 noo 18.44
20161111 noo 18.56
20161114 noo 19.3
20161115 noo 19.39
20161116 noo 19.19
20161117 noo 18.73
20161118 noo 17.97
20161121 noo 18.38
20161123 noo 18.02
20161124 noo 17.87
20161125 noo 17.53
20161128 noo 17.5
20161129 noo 17.28
20161130 noo 16.94
20161201 noo 17.6
20161202 noo 17.4
20161205 noo 16.08
20161206 noo 15.63
20161207 noo 15.83
20161208 noo 15.49
20161209 noo 15.28
20161212 noo 14.33
20161213 noo 14.5
20161214 noo 14.22
20161215 noo 14.51
20161216 noo 15.43
20161219 noo 15.0
20161220 noo 15.15
20161221 noo 15.09
20161222 noo 15.0
20161223 noo 15.21
20161226 noo 14.24
20161228 noo 13.85
20161229 noo 13.88
20161230 noo 14.27
20170103 noo 14.17
20170104 noo 14.72
20170105 noo 14.5
20170106 noo 14.51
20170109 noo 14.37
20170110 noo 13.89
20170111 noo 13.9
20170113 noo 13.83
20170116 noo 13.76
20170117 noo 13.65
20170118 noo 13.57
20170119 noo 13.57
20170120 noo 13.59
20170123 noo 13.58
20170124 noo 13.58
20170125 noo 13.57
20170126 noo 13.55
20170203 noo 13.58
20170206 noo 13.58
20170207 noo 13.58
20170208 noo 13.55
20170209 noo 13.55
20170210 noo 13.53
20170213 noo 13.5
20170214 noo 13.5
20170215 noo 12.58
20170216 noo 11.98
20170217 noo 12.1
20170220 noo 12.02
20170221 noo 11.98
20170222 noo 11.96
20170223 noo 11.83
20170224 noo 11.73
20170227 noo 11.86
20170228 noo 12.35
20170301 noo 12.35
20170302 noo 12.06
20170303 noo 12.01
20170306 noo 12.11
20170307 noo 12.01
20170309 noo 11.76
20170310 noo 11.7
20170313 noo 11.63
20170314 noo 11.8
20170315 noo 11.66
20170316 noo 11.64
20170317 noo 11.73
20170320 noo 11.43
20170321 noo 11.13
20170322 noo 11.15
20170323 noo 10.96
20170324 noo 11.4
20170327 noo 11.86
20170328 noo 11.87
20170329 noo 11.66
20170330 long 11.82
20170331 noo 12.17
20170405 noo 12.11
20170406 noo 12.01
20170407 noo 12.16
20170410 noo 11.92
20170411 noo 11.81
20170412 noo 11.75
20170413 long_sell 11.76
20170414 noo 11.74
20170417 noo 11.4
20170418 noo 11.62
20170419 noo 11.92
20170420 long 12.47
20170421 noo 12.55
20170424 noo 12.66
20170425 noo 12.66
20170426 noo 12.91
20170427 noo 12.82
20170428 noo 12.64
20170502 noo 13.1
20170503 noo 12.81
20170504 noo 12.45
20170505 long_sell 12.42
20170508 noo 12.8
20170509 noo 13.01
20170510 noo 12.6
20170511 noo 12.72
20170512 noo 12.73
20170515 noo 12.93
20170516 noo 12.88
20170517 noo 13.2
20170518 noo 13.13
20170519 noo 13.04
20170522 noo 12.63
20170523 noo 12.58
20170525 noo 12.69
20170526 noo 12.57
20170531 noo 12.88
20170601 long 13.51
20170602 noo 13.67
20170605 noo 13.58
20170606 noo 13.67
20170607 noo 14.4
20170608 noo 14.48
20170609 noo 14.99
20170612 noo 14.84
20170613 noo 14.97
20170614 noo 14.57
20170615 noo 14.31
20170616 noo 14.48
20170619 long_sell 13.06
20170620 noo 13.27
20170621 noo 13.32
20170622 noo 13.39
20170623 noo 13.45
20170626 noo 13.32
20170627 noo 13.73
20170628 noo 13.63
20170629 noo 13.54
20170630 noo 13.76
