,code,operation,time
16087,601800.XSHG,long_sell,20150119
16208,601808.XSHG,long_sell,20150119
16350,601818.XSHG,long_sell,20150119
16553,601857.XSHG,long_sell,20150119
16662,601877.XSHG,long_sell,20150119
11691,601012.XSHG,long_sell,20150119
16896,601888.XSHG,long_sell,20150119
17030,601898.XSHG,long_sell,20150119
11461,601006.XSHG,long_sell,20150119
17146,601899.XSHG,long_sell,20150119
11343,600999.XSHG,long_sell,20150119
17361,601919.XSHG,long_sell,20150119
17464,601933.XSHG,long_sell,20150119
17580,601939.XSHG,long_sell,20150119
17798,601988.XSHG,long_sell,20150119
12067,601088.XSHG,long_sell,20150119
17901,601989.XSHG,long_sell,20150119
15882,601766.XSHG,long_sell,20150119
15661,601688.XSHG,long_sell,20150119
13736,601288.XSHG,long_sell,20150119
13393,601225.XSHG,long_sell,20150119
13861,601318.XSHG,long_sell,20150119
13992,601328.XSHG,long_sell,20150119
14537,601398.XSHG,long_sell,20150119
12898,601186.XSHG,long_sell,20150119
14652,601555.XSHG,long_sell,20150119
14795,601600.XSHG,long_sell,20150119
12775,601169.XSHG,long_sell,20150119
14885,601601.XSHG,long_sell,20150119
12645,601166.XSHG,long_sell,20150119
14997,601607.XSHG,long_sell,20150119
15221,601628.XSHG,long_sell,20150119
15548,601669.XSHG,long_sell,20150119
12246,601111.XSHG,long_sell,20150119
15791,601727.XSHG,long_sell,20150119
18000,601992.XSHG,long_sell,20150119
18213,601998.XSHG,long_sell,20150119
10728,600900.XSHG,long_sell,20150119
21150,000625.XSHE,long_sell,20150119
9004,600690.XSHG,long_sell,20150119
21366,000629.XSHE,long_sell,20150119
8901,600674.XSHG,long_sell,20150119
21500,000651.XSHE,long_sell,20150119
8782,600663.XSHG,long_sell,20150119
21605,000656.XSHE,long_sell,20150119
8657,600660.XSHG,long_sell,20150119
21831,000671.XSHE,long_sell,20150119
8554,600655.XSHG,long_sell,20150119
8334,600606.XSHG,long_sell,20150119
22249,000725.XSHE,long_sell,20150119
22354,000728.XSHE,long_sell,20150119
8218,600588.XSHG,long_sell,20150119
22461,000768.XSHE,long_sell,20150119
9127,600703.XSHG,long_sell,20150119
21021,000596.XSHE,long_sell,20150119
20899,000568.XSHE,long_sell,20150119
20789,000538.XSHE,long_sell,20150119
10604,600893.XSHG,long_sell,20150119
10483,600887.XSHG,long_sell,20150119
19221,603993.XSHG,long_sell,20150119
10364,600886.XSHG,long_sell,20150119
19317,000001.XSHE,long_sell,20150119
19432,000002.XSHE,long_sell,20150119
10238,600867.XSHG,long_sell,20150119
344,600010.XSHG,long_sell,20150119
19548,000063.XSHE,long_sell,20150119
19674,000069.XSHE,long_sell,20150119
19790,000100.XSHE,long_sell,20150119
10015,600837.XSHG,long_sell,20150119
9765,600809.XSHG,long_sell,20150119
20248,000338.XSHE,long_sell,20150119
20559,000423.XSHE,long_sell,20150119
9428,600741.XSHG,long_sell,20150119
10140,600848.XSHG,long_sell,20150119
226,600009.XSHG,long_sell,20150119
13613,601238.XSHG,long_sell,20150119
15883,601766.XSHG,long_sell,20150120
30015,300059.XSHE,long_sell,20150120
28778,002714.XSHE,long_sell,20150120
30016,300059.XSHE,long_sell,20150121
15884,601766.XSHG,long_sell,20150121
26172,002294.XSHE,long_sell,20150129
672,600016.XSHG,long_sell,20150129
6707,600482.XSHG,long_sell,20150129
4737,600276.XSHG,long_sell,20150129
25503,002202.XSHE,long_sell,20150129
7755,600566.XSHG,long_sell,20150129
3061,600111.XSHG,long_sell,20150129
11819,601018.XSHG,long_sell,20150129
25271,002153.XSHE,long_sell,20150129
10605,600893.XSHG,long_sell,20150129
14886,601601.XSHG,long_sell,20150129
30927,300408.XSHE,long_sell,20150129
24495,002032.XSHE,long_sell,20150129
3402,600153.XSHG,long_sell,20150129
8335,600606.XSHG,long_sell,20150129
115,600004.XSHG,long_sell,20150129
26881,002415.XSHE,long_sell,20150129
8658,600660.XSHG,long_sell,20150129
3493,600170.XSHG,long_sell,20150129
6814,600487.XSHG,long_sell,20150129
7404,600522.XSHG,long_sell,20150129
227,600009.XSHG,long_sell,20150129
30128,300070.XSHE,long_sell,20150129
21244,000627.XSHE,long_sell,20150129
9553,600760.XSHG,long_sell,20150129
7048,600498.XSHG,long_sell,20150129
23016,000876.XSHE,long_sell,20150129
28135,002594.XSHE,long_sell,20150129
27685,002493.XSHE,long_sell,20150129
2246,600066.XSHG,long_sell,20150129
14207,601360.XSHG,long_sell,20150129
30593,300142.XSHE,long_sell,20150129
1818,600038.XSHG,long_sell,20150129
10239,600867.XSHG,long_sell,20150129
19549,000063.XSHE,long_sell,20150129
3282,600118.XSHG,long_sell,20150129
23930,002007.XSHE,long_sell,20150129
6600,600438.XSHG,long_sell,20150129
7518,600535.XSHG,long_sell,20150129
1441,600030.XSHG,long_sell,20150129
11221,600998.XSHG,long_sell,20150129
15222,601628.XSHG,long_sell,20150129
8783,600663.XSHG,long_sell,20150129
17465,601933.XSHG,long_sell,20150129
26534,002352.XSHE,long_sell,20150129
16663,601877.XSHG,long_sell,20150129
17902,601989.XSHG,long_sell,20150129
22797,000786.XSHE,long_sell,20150129
2153,600061.XSHG,long_sell,20150129
26415,002311.XSHE,long_sell,20150129
22355,000728.XSHE,long_sell,20150129
9905,600816.XSHG,long_sell,20150129
9429,600741.XSHG,long_sell,20150129
3860,600183.XSHG,long_sell,20150129
6478,600436.XSHG,long_sell,20150129
15349,601633.XSHG,long_sell,20150129
24926,002120.XSHE,long_sell,20150129
18001,601992.XSHG,long_sell,20150129
19222,603993.XSHG,long_sell,20150129
14998,601607.XSHG,long_sell,20150129
29446,300003.XSHE,long_sell,20150129
8445,600637.XSHG,long_sell,20150129
5442,600346.XSHG,long_sell,20150129
18319,603019.XSHG,long_sell,20150129
6245,600398.XSHG,long_sell,20150129
27562,002475.XSHE,long_sell,20150129
23132,000895.XSHE,long_sell,20150129
4095,600196.XSHG,long_sell,20150129
6124,600390.XSHG,long_sell,20150129
22053,000709.XSHE,long_sell,20150130
3062,600111.XSHG,long_sell,20150130
453,600011.XSHG,long_sell,20150130
27215,002460.XSHE,long_sell,20150130
21245,000627.XSHE,long_sell,20150130
3729,600177.XSHG,long_sell,20150130
17031,601898.XSHG,long_sell,20150130
2247,600066.XSHG,long_sell,20150130
2154,600061.XSHG,long_sell,20150130
23931,002007.XSHE,long_sell,20150130
17466,601933.XSHG,long_sell,20150130
30234,300122.XSHE,long_sell,20150130
16209,601808.XSHG,long_sell,20150130
345,600010.XSHG,long_sell,20150130
9906,600816.XSHG,long_sell,20150130
29779,300024.XSHE,long_sell,20150130
3601,600176.XSHG,long_sell,20150130
25967,002252.XSHE,long_sell,20150130
8446,600637.XSHG,long_sell,20150130
30356,300124.XSHE,long_sell,20150130
4621,600271.XSHG,long_sell,20150130
14313,601377.XSHG,long_sell,20150130
22164,000723.XSHE,long_sell,20150130
3177,600115.XSHG,long_sell,20150130
15885,601766.XSHG,long_sell,20150130
22798,000786.XSHE,long_sell,20150130
21367,000629.XSHE,long_sell,20150130
15792,601727.XSHG,long_sell,20150130
14796,601600.XSHG,long_sell,20150130
789,600018.XSHG,long_sell,20150130
26299,002304.XSHE,long_sell,20150130
19223,603993.XSHG,long_sell,20150130
23254,000898.XSHE,long_sell,20150130
10484,600887.XSHG,long_sell,20150130
14887,601601.XSHG,long_sell,20150130
17247,601901.XSHG,long_sell,20150130
6601,600438.XSHG,long_sell,20150130
20375,000413.XSHE,long_sell,20150130
28572,002624.XSHE,long_sell,20150130
28465,002607.XSHE,long_sell,20150130
26535,002352.XSHE,long_sell,20150130
9679,600795.XSHG,long_sell,20150130
17903,601989.XSHG,long_sell,20150130
2704,600100.XSHG,long_sell,20150130
28666,002673.XSHE,long_sell,20150130
24396,002027.XSHE,long_sell,20150130
11820,601018.XSHG,long_sell,20150130
10141,600848.XSHG,long_sell,20150130
1442,600030.XSHG,long_sell,20150130
11462,601006.XSHG,long_sell,20150130
6359,600406.XSHG,long_sell,20150130
29447,300003.XSHE,long_sell,20150130
8555,600655.XSHG,long_sell,20150130
12371,601117.XSHG,long_sell,20150130
2367,600068.XSHG,long_sell,20150130
18214,601998.XSHG,long_sell,20150130
4425,600221.XSHG,long_sell,20150130
3861,600183.XSHG,long_sell,20150130
116,600004.XSHG,long_sell,20150130
20125,000333.XSHE,long_sell,20150130
1332,600029.XSHG,long_sell,20150130
5778,600369.XSHG,long_sell,20150130
28136,002594.XSHE,long_sell,20150130
14653,601555.XSHG,long_sell,20150130
9554,600760.XSHG,long_sell,20150130
11344,600999.XSHG,long_sell,20150130
4513,600233.XSHG,long_sell,20150130
14426,601390.XSHG,long_sell,20150130
902,600019.XSHG,long_sell,20150130
20900,000568.XSHE,long_sell,20150130
18677,603288.XSHG,long_sell,20150130
8219,600588.XSHG,long_sell,20150130
228,600009.XSHG,long_sell,20150130
3494,600170.XSHG,long_sell,20150130
11574,601009.XSHG,long_sell,20150130
3283,600118.XSHG,long_sell,20150130
3403,600153.XSHG,long_sell,20150130
7166,600516.XSHG,long_sell,20150130
27797,002508.XSHE,long_sell,20150130
19791,000100.XSHE,long_sell,20150130
10365,600886.XSHG,long_sell,20150130
10016,600837.XSHG,long_sell,20150130
6125,600390.XSHG,long_sell,20150130
9249,600705.XSHG,long_sell,20150130
22250,000725.XSHE,long_sell,20150130
1819,600038.XSHG,long_sell,20150130
8336,600606.XSHG,long_sell,20150130
3730,600177.XSHG,long_sell,20150202
29555,300015.XSHE,long_sell,20150202
24292,002024.XSHE,long_sell,20150202
28573,002624.XSHE,long_sell,20150202
20376,000413.XSHE,long_sell,20150202
18002,601992.XSHG,long_sell,20150202
26052,002271.XSHE,long_sell,20150202
15793,601727.XSHG,long_sell,20150202
4967,600299.XSHG,long_sell,20150202
2368,600068.XSHG,long_sell,20150202
19675,000069.XSHE,long_sell,20150202
26999,002422.XSHE,long_sell,20150202
27446,002468.XSHE,long_sell,20150202
24496,002032.XSHE,long_sell,20150202
6360,600406.XSHG,long_sell,20150202
13296,601216.XSHG,long_sell,20150202
18003,601992.XSHG,long_sell,20150203
1935,600048.XSHG,long_sell,20150203
28137,002594.XSHE,long_sell,20150203
21705,000661.XSHE,long_sell,20150203
19676,000069.XSHE,long_sell,20150203
10240,600867.XSHG,long_sell,20150203
5443,600346.XSHG,long_sell,20150203
20377,000413.XSHE,long_sell,20150203
8556,600655.XSHG,long_sell,20150203
5555,600352.XSHG,long_sell,20150203
8337,600606.XSHG,long_sell,20150203
15223,601628.XSHG,long_sell,20150204
11575,601009.XSHG,long_sell,20150204
571,600015.XSHG,long_sell,20150204
3495,600170.XSHG,long_sell,20150204
673,600016.XSHG,long_sell,20150204
9907,600816.XSHG,long_sell,20150204
30804,300347.XSHE,long_sell,20150204
17147,601899.XSHG,long_sell,20150204
4859,600297.XSHG,long_sell,20150204
15458,601668.XSHG,long_sell,20150204
28892,002736.XSHE,long_sell,20150204
7756,600566.XSHG,long_sell,20150204
9430,600741.XSHG,long_sell,20150204
22695,000783.XSHE,long_sell,20150204
2826,600104.XSHG,long_sell,20150204
14314,601377.XSHG,long_sell,20150204
17581,601939.XSHG,long_sell,20150204
14888,601601.XSHG,long_sell,20150204
5202,600332.XSHG,long_sell,20150204
2486,600085.XSHG,long_sell,20150204
27000,002422.XSHE,long_sell,20150204
16554,601857.XSHG,long_sell,20150204
19318,000001.XSHE,long_sell,20150204
23602,000963.XSHE,long_sell,20150204
6815,600487.XSHG,long_sell,20150204
26173,002294.XSHE,long_sell,20150204
22799,000786.XSHE,long_sell,20150204
13862,601318.XSHG,long_sell,20150204
12646,601166.XSHG,long_sell,20150204
27798,002508.XSHE,long_sell,20150204
14999,601607.XSHG,long_sell,20150204
27107,002456.XSHE,long_sell,20150204
5092,600309.XSHG,long_sell,20150204
16351,601818.XSHG,long_sell,20150204
9250,600705.XSHG,long_sell,20150204
28138,002594.XSHE,long_sell,20150204
17032,601898.XSHG,long_sell,20150204
20901,000568.XSHE,long_sell,20150204
14654,601555.XSHG,long_sell,20150204
17799,601988.XSHG,long_sell,20150204
21246,000627.XSHE,long_sell,20150204
13614,601238.XSHG,long_sell,20150204
24703,002050.XSHE,long_sell,20150204
3731,600177.XSHG,long_sell,20150204
20126,000333.XSHE,long_sell,20150204
1241,600028.XSHG,long_sell,20150204
12068,601088.XSHG,long_sell,20150204
15979,601788.XSHG,long_sell,20150204
8659,600660.XSHG,long_sell,20150204
4514,600233.XSHG,long_sell,20150204
3862,600183.XSHG,long_sell,20150204
3063,600111.XSHG,long_sell,20150204
9555,600760.XSHG,long_sell,20150204
18215,601998.XSHG,long_sell,20150204
22462,000768.XSHE,long_sell,20150204
25832,002241.XSHE,long_sell,20150204
25504,002202.XSHE,long_sell,20150204
6246,600398.XSHG,long_sell,20150204
16210,601808.XSHG,long_sell,20150204
4738,600276.XSHG,long_sell,20150204
10729,600900.XSHG,long_sell,20150204
17248,601901.XSHG,long_sell,20150204
19433,000002.XSHE,long_sell,20150204
28667,002673.XSHE,long_sell,20150204
20378,000413.XSHE,long_sell,20150204
20790,000538.XSHE,long_sell,20150204
23479,000961.XSHE,long_sell,20150204
14538,601398.XSHG,long_sell,20150204
1,600000.XSHG,long_sell,20150204
30235,300122.XSHE,long_sell,20150204
1685,600036.XSHG,long_sell,20150204
9128,600703.XSHG,long_sell,20150204
6014,600383.XSHG,long_sell,20150204
19792,000100.XSHE,long_sell,20150204
13993,601328.XSHG,long_sell,20150204
26536,002352.XSHE,long_sell,20150204
22356,000728.XSHE,long_sell,20150204
17467,601933.XSHG,long_sell,20150204
25028,002142.XSHE,long_sell,20150204
23932,002007.XSHE,long_sell,20150204
5556,600352.XSHG,long_sell,20150204
7049,600498.XSHG,long_sell,20150204
12776,601169.XSHG,long_sell,20150204
4213,600208.XSHG,long_sell,20150204
7648,600547.XSHG,long_sell,20150204
19896,000157.XSHE,long_sell,20150204
21706,000661.XSHE,long_sell,20150204
25968,002252.XSHE,long_sell,20150204
8784,600663.XSHG,long_sell,20150204
23133,000895.XSHE,long_sell,20150204
19550,000063.XSHE,long_sell,20150204
28267,002601.XSHE,long_sell,20150204
6126,600390.XSHG,long_sell,20150204
9352,600733.XSHG,long_sell,20150204
10241,600867.XSHG,long_sell,20150204
8447,600637.XSHG,long_sell,20150204
4096,600196.XSHG,long_sell,20150204
18004,601992.XSHG,long_sell,20150205
30129,300070.XSHE,long_sell,20150205
25726,002236.XSHE,long_sell,20150205
19319,000001.XSHE,long_sell,20150205
19897,000157.XSHE,long_sell,20150205
4515,600233.XSHG,long_sell,20150205
1333,600029.XSHG,long_sell,20150205
16555,601857.XSHG,long_sell,20150205
15459,601668.XSHG,long_sell,20150205
20127,000333.XSHE,long_sell,20150205
12069,601088.XSHG,long_sell,20150205
11821,601018.XSHG,long_sell,20150205
17582,601939.XSHG,long_sell,20150205
229,600009.XSHG,long_sell,20150205
13994,601328.XSHG,long_sell,20150205
9251,600705.XSHG,long_sell,20150205
21022,000596.XSHE,long_sell,20150205
4324,600219.XSHG,long_sell,20150205
20249,000338.XSHE,long_sell,20150205
18216,601998.XSHG,long_sell,20150205
22357,000728.XSHE,long_sell,20150205
7649,600547.XSHG,long_sell,20150205
12247,601111.XSHG,long_sell,20150205
12372,601117.XSHG,long_sell,20150205
22251,000725.XSHE,long_sell,20150205
6361,600406.XSHG,long_sell,20150205
15794,601727.XSHG,long_sell,20150205
4214,600208.XSHG,long_sell,20150205
21368,000629.XSHE,long_sell,20150205
13615,601238.XSHG,long_sell,20150205
14889,601601.XSHG,long_sell,20150205
5203,600332.XSHG,long_sell,20150205
26416,002311.XSHE,long_sell,20150205
17904,601989.XSHG,long_sell,20150205
2369,600068.XSHG,long_sell,20150205
5678,600362.XSHG,long_sell,20150205
12777,601169.XSHG,long_sell,20150205
572,600015.XSHG,long_sell,20150205
30594,300142.XSHE,long_sell,20150205
19551,000063.XSHE,long_sell,20150205
997,600023.XSHG,long_sell,20150205
12899,601186.XSHG,long_sell,20150205
27563,002475.XSHE,long_sell,20150205
8902,600674.XSHG,long_sell,20150205
16352,601818.XSHG,long_sell,20150205
26882,002415.XSHE,long_sell,20150205
20902,000568.XSHE,long_sell,20150205
28668,002673.XSHE,long_sell,20150205
21832,000671.XSHE,long_sell,20150205
20379,000413.XSHE,long_sell,20150205
17362,601919.XSHG,long_sell,20150205
10485,600887.XSHG,long_sell,20150205
15549,601669.XSHG,long_sell,20150205
17033,601898.XSHG,long_sell,20150205
24704,002050.XSHE,long_sell,20150205
23255,000898.XSHE,long_sell,20150205
17148,601899.XSHG,long_sell,20150205
23480,000961.XSHE,long_sell,20150205
1936,600048.XSHG,long_sell,20150205
5444,600346.XSHG,long_sell,20150205
790,600018.XSHG,long_sell,20150205
9556,600760.XSHG,long_sell,20150205
3404,600153.XSHG,long_sell,20150205
26174,002294.XSHE,long_sell,20150205
4097,600196.XSHG,long_sell,20150205
15980,601788.XSHG,long_sell,20150205
8660,600660.XSHG,long_sell,20150205
674,600016.XSHG,long_sell,20150205
23134,000895.XSHE,long_sell,20150205
28139,002594.XSHE,long_sell,20150205
15886,601766.XSHG,long_sell,20150205
9680,600795.XSHG,long_sell,20150205
7519,600535.XSHG,long_sell,20150205
7757,600566.XSHG,long_sell,20150205
22908,000858.XSHE,long_sell,20150205
5779,600369.XSHG,long_sell,20150205
13394,601225.XSHG,long_sell,20150205
2,600000.XSHG,long_sell,20150205
14797,601600.XSHG,long_sell,20150205
10142,600848.XSHG,long_sell,20150205
13863,601318.XSHG,long_sell,20150205
117,600004.XSHG,long_sell,20150205
15224,601628.XSHG,long_sell,20150205
8785,600663.XSHG,long_sell,20150205
14208,601360.XSHG,long_sell,20150205
1138,600027.XSHG,long_sell,20150205
14539,601398.XSHG,long_sell,20150205
26641,002410.XSHE,long_sell,20150205
21501,000651.XSHE,long_sell,20150205
21606,000656.XSHE,long_sell,20150205
28893,002736.XSHE,long_sell,20150205
17249,601901.XSHG,long_sell,20150205
6127,600390.XSHG,long_sell,20150205
3863,600183.XSHG,long_sell,20150205
1686,600036.XSHG,long_sell,20150205
1561,600031.XSHG,long_sell,20150205
2155,600061.XSHG,long_sell,20150205
22696,000783.XSHE,long_sell,20150205
29556,300015.XSHE,long_sell,20150205
3496,600170.XSHG,long_sell,20150205
2248,600066.XSHG,long_sell,20150205
22800,000786.XSHE,long_sell,20150205
11576,601009.XSHG,long_sell,20150205
10366,600886.XSHG,long_sell,20150205
6932,600489.XSHG,long_sell,20150205
9908,600816.XSHG,long_sell,20150205
25382,002179.XSHE,long_sell,20150205
3064,600111.XSHG,long_sell,20150205
20674,000425.XSHE,long_sell,20150205
3732,600177.XSHG,long_sell,20150205
21247,000627.XSHE,long_sell,20150205
27216,002460.XSHE,long_sell,20150205
7050,600498.XSHG,long_sell,20150205
17800,601988.XSHG,long_sell,20150205
22054,000709.XSHE,long_sell,20150205
454,600011.XSHG,long_sell,20150205
26053,002271.XSHE,long_sell,20150205
27108,002456.XSHE,long_sell,20150205
9005,600690.XSHG,long_sell,20150205
10606,600893.XSHG,long_sell,20150205
15000,601607.XSHG,long_sell,20150205
12647,601166.XSHG,long_sell,20150205
11463,601006.XSHG,long_sell,20150205
17468,601933.XSHG,long_sell,20150205
5886,600372.XSHG,long_sell,20150205
19434,000002.XSHE,long_sell,20150205
6015,600383.XSHG,long_sell,20150205
25833,002241.XSHE,long_sell,20150205
10730,600900.XSHG,long_sell,20150205
3284,600118.XSHG,long_sell,20150205
346,600010.XSHG,long_sell,20150205
16088,601800.XSHG,long_sell,20150205
8095,600585.XSHG,long_sell,20150205
22463,000768.XSHE,long_sell,20150205
14315,601377.XSHG,long_sell,20150205
25505,002202.XSHE,long_sell,20150205
22165,000723.XSHE,long_sell,20150205
13737,601288.XSHG,long_sell,20150205
15110,601618.XSHG,long_sell,20150205
30236,300122.XSHE,long_sell,20150205
28466,002607.XSHE,long_sell,20150206
30928,300408.XSHE,long_sell,20150206
21833,000671.XSHE,long_sell,20150206
24705,002050.XSHE,long_sell,20150206
7167,600516.XSHG,long_sell,20150206
28140,002594.XSHE,long_sell,20150206
30237,300122.XSHE,long_sell,20150206
6128,600390.XSHG,long_sell,20150206
29897,300033.XSHE,long_sell,20150206
28574,002624.XSHE,long_sell,20150206
29780,300024.XSHE,long_sell,20150206
20903,000568.XSHE,long_sell,20150206
8220,600588.XSHG,long_sell,20150206
25622,002230.XSHE,long_sell,20150206
24817,002081.XSHE,long_sell,20150206
18320,603019.XSHG,long_sell,20150206
24293,002024.XSHE,long_sell,20150206
118,600004.XSHG,long_sell,20150206
13297,601216.XSHG,long_sell,20150206
23017,000876.XSHE,long_sell,20150206
19224,603993.XSHG,long_sell,20150206
30357,300124.XSHE,long_sell,20150206
16897,601888.XSHG,long_sell,20150206
19552,000063.XSHE,long_sell,20150206
2249,600066.XSHG,long_sell,20150206
27912,002555.XSHE,long_sell,20150206
24927,002120.XSHE,long_sell,20150206
30805,300347.XSHE,long_sell,20150206
25969,002252.XSHE,long_sell,20150206
16664,601877.XSHG,long_sell,20150206
31034,300413.XSHE,long_sell,20150206
27217,002460.XSHE,long_sell,20150206
6708,600482.XSHG,long_sell,20150206
11692,601012.XSHG,long_sell,20150206
24052,002008.XSHE,long_sell,20150206
7871,600570.XSHG,long_sell,20150206
6816,600487.XSHG,long_sell,20150206
24497,002032.XSHE,long_sell,20150206
27686,002493.XSHE,long_sell,20150206
8338,600606.XSHG,long_sell,20150206
230,600009.XSHG,long_sell,20150206
2370,600068.XSHG,long_sell,20150206
4860,600297.XSHG,long_sell,20150206
29448,300003.XSHE,long_sell,20150209
34128,300413.XSHE,long,20150209
32891,601888.XSHG,long,20150209
32870,601877.XSHG,long,20150209
15795,601727.XSHG,long_sell,20150209
8221,600588.XSHG,long_sell,20150209
2487,600085.XSHG,long_sell,20150209
33821,002493.XSHE,long,20150209
34029,300033.XSHE,long,20150209
32566,601216.XSHG,long,20150209
25834,002241.XSHE,long_sell,20150209
24397,002027.XSHE,long_sell,20150209
32432,601012.XSHG,long,20150209
28996,002739.XSHE,long_sell,20150209
34107,300347.XSHE,long,20150209
31627,600100.XSHG,long,20150209
21248,000627.XSHE,long_sell,20150209
11693,601012.XSHG,long_sell,20150209
11222,600998.XSHG,long_sell,20150209
31584,600066.XSHG,long,20150209
11916,601021.XSHG,long_sell,20150209
25147,002146.XSHE,long_sell,20150209
14209,601360.XSHG,long_sell,20150209
33539,002024.XSHE,long,20150209
29671,300017.XSHE,long_sell,20150209
31035,300413.XSHE,long_sell,20150209
31994,600436.XSHG,long,20150209
18678,603288.XSHG,long_sell,20150209
4861,600297.XSHG,long_sell,20150209
32139,600588.XSHG,long,20150209
7405,600522.XSHG,long_sell,20150209
231,600009.XSHG,long_sell,20150209
21151,000625.XSHE,long_sell,20150209
23018,000876.XSHE,long_sell,20150209
31714,600176.XSHG,long,20150210
33080,603899.XSHG,long,20150210
28779,002714.XSHE,long_sell,20150210
9909,600816.XSHG,long_sell,20150210
21249,000627.XSHE,long_sell,20150210
32892,601888.XSHG,long,20150210
33540,002024.XSHE,long,20150210
31701,600170.XSHG,long,20150210
32140,600588.XSHG,long,20150210
34129,300413.XSHE,long,20150210
33742,002410.XSHE,long,20150210
17583,601939.XSHG,long_sell,20150210
32871,601877.XSHG,long,20150210
33328,000671.XSHE,long,20150210
33979,300003.XSHE,long,20150210
32075,600522.XSHG,long,20150210
33647,002230.XSHE,long,20150210
32567,601216.XSHG,long,20150210
28997,002739.XSHE,long_sell,20150210
20015,000166.XSHE,long_sell,20150210
2053,600050.XSHG,long_sell,20150210
33822,002493.XSHE,long,20150210
16665,601877.XSHG,long_sell,20150211
3602,600176.XSHG,long_sell,20150211
9557,600760.XSHG,long_sell,20150211
11345,600999.XSHG,long_sell,20150211
16211,601808.XSHG,long_sell,20150211
27687,002493.XSHE,long_sell,20150211
7520,600535.XSHG,long_sell,20150211
5445,600346.XSHG,long_sell,20150211
5679,600362.XSHG,long_sell,20150211
1242,600028.XSHG,long_sell,20150211
25148,002146.XSHE,long_sell,20150211
27001,002422.XSHE,long_sell,20150211
18005,601992.XSHG,long_sell,20150211
14540,601398.XSHG,long_sell,20150211
26054,002271.XSHE,long_sell,20150211
4325,600219.XSHG,long_sell,20150211
30358,300124.XSHE,long_sell,20150211
19225,603993.XSHG,long_sell,20150211
28141,002594.XSHE,long_sell,20150211
4968,600299.XSHG,long_sell,20150212
2488,600085.XSHG,long_sell,20150212
21945,000703.XSHE,long_sell,20150212
26300,002304.XSHE,long_sell,20150212
2371,600068.XSHG,long_sell,20150212
13298,601216.XSHG,long_sell,20150212
1443,600030.XSHG,long_sell,20150212
3065,600111.XSHG,long_sell,20150212
