time code operation
20160411 000001.XSHE buy
20160411 000001.XSHE sell
20160413 000016.XSHE buy
20160413 000016.XSHE sell
20160418 000001.XSHE buy
20160418 000001.XSHE sell
20160419 000001.XSHE sell
20160428 000001.XSHE buy
20160429 000001.XSHE buy
20160429 000001.XSHE sell
20160503 000001.XSHE buy
20160503 000016.XSHE buy
20160503 000016.XSHE sell
20160503 000001.XSHE sell
20160506 000001.XSHE buy
20160506 000016.XSHE buy
20160506 000016.XSHE sell
20160524 000016.XSHE sell
20160527 000016.XSHE buy
20160527 000001.XSHE sell
20160607 000016.XSHE sell
20160613 000001.XSHE buy
20160615 000001.XSHE buy
20160615 000001.XSHE sell
20160616 000001.XSHE buy
20160616 000001.XSHE sell
20160622 000016.XSHE buy
20160624 000016.XSHE buy
20160627 000016.XSHE buy
20160627 000016.XSHE sell
20160701 000016.XSHE sell
20160708 000001.XSHE sell
20160712 000001.XSHE buy
20160718 000016.XSHE buy
20160719 000016.XSHE buy
20160719 000016.XSHE sell
20160720 000016.XSHE buy
20160720 000001.XSHE sell
20160720 000016.XSHE sell
20160721 000016.XSHE buy
20160727 000016.XSHE buy
20160727 000016.XSHE sell
20160729 000016.XSHE buy
20160729 000016.XSHE sell
20160801 000016.XSHE buy
20160801 000016.XSHE sell
20160803 000016.XSHE buy
20160803 000016.XSHE sell
20160808 000001.XSHE buy
20160819 000016.XSHE sell
20160822 000001.XSHE buy
20160822 000001.XSHE sell
20160824 000001.XSHE sell
20160829 000001.XSHE buy
20160830 000001.XSHE buy
20160830 000001.XSHE sell
20160901 000001.XSHE sell
20161010 000001.XSHE buy
20161013 000001.XSHE buy
20161013 000001.XSHE sell
20161017 000016.XSHE buy
20161018 000016.XSHE buy
20161018 000001.XSHE sell
20161018 000016.XSHE sell
20161021 000001.XSHE buy
20161021 000016.XSHE buy
20161024 000016.XSHE buy
20161024 000016.XSHE sell
20161026 000001.XSHE sell
20161028 000016.XSHE buy
20161028 000016.XSHE sell
20161107 000016.XSHE buy
20161107 000016.XSHE sell
20161108 000001.XSHE buy
20161109 000001.XSHE buy
20161109 000016.XSHE buy
20161109 000016.XSHE sell
20161109 000001.XSHE sell
20161110 000001.XSHE buy
20161110 000016.XSHE buy
20161110 000016.XSHE sell
20161118 000001.XSHE buy
20161118 000001.XSHE sell
20161118 000016.XSHE sell
20161121 000001.XSHE buy
20161121 000001.XSHE sell
20161124 000016.XSHE buy
20161124 000016.XSHE sell
20161128 000016.XSHE buy
20161128 000016.XSHE sell
20161129 000016.XSHE buy
20161129 000016.XSHE sell
20161201 000016.XSHE buy
20161201 000016.XSHE sell
20161202 000016.XSHE buy
20161202 000001.XSHE sell
20161202 000016.XSHE sell
20161205 000016.XSHE buy
20161208 000001.XSHE buy
20161209 000016.XSHE sell
20161212 000001.XSHE buy
20161212 000001.XSHE sell
20161230 000001.XSHE sell
20170106 000001.XSHE buy
20170109 000001.XSHE buy
20170109 000001.XSHE sell
20170111 000001.XSHE buy
20170111 000001.XSHE sell
20170112 000001.XSHE buy
20170112 000001.XSHE sell
20170113 000016.XSHE buy
20170116 000001.XSHE buy
20170116 000001.XSHE sell
20170117 000001.XSHE buy
20170117 000001.XSHE sell
20170123 000016.XSHE buy
20170123 000016.XSHE sell
20170203 000001.XSHE sell
20170207 000016.XSHE sell
20170302 000001.XSHE buy
20170306 000001.XSHE sell
20170308 000016.XSHE buy
20170313 000001.XSHE buy
20170313 000016.XSHE sell
20170317 000001.XSHE buy
20170317 000016.XSHE buy
20170317 000001.XSHE sell
20170321 000016.XSHE buy
20170321 000016.XSHE sell
20170322 000016.XSHE buy
20170322 000016.XSHE sell
20170323 000016.XSHE buy
20170323 000016.XSHE sell
20170328 000016.XSHE buy
20170328 000016.XSHE sell
20170331 000001.XSHE sell
20170405 000016.XSHE buy
20170405 000016.XSHE sell
20170410 000001.XSHE buy
20170421 000016.XSHE sell
20170425 000001.XSHE sell
20170428 000016.XSHE buy
20170508 000016.XSHE buy
20170508 000016.XSHE sell
20170516 000016.XSHE buy
20170516 000016.XSHE sell
20170517 000001.XSHE buy
20170523 000001.XSHE buy
20170523 000016.XSHE buy
20170523 000016.XSHE sell
20170523 000001.XSHE sell
20170524 000016.XSHE buy
20170524 000016.XSHE sell
20170607 000001.XSHE sell
20170609 000016.XSHE sell
20170613 000016.XSHE buy
20170614 000001.XSHE buy
20170619 000001.XSHE buy
20170619 000001.XSHE sell
20170620 000016.XSHE sell
20170626 000016.XSHE buy
20170704 000001.XSHE sell
20170714 000016.XSHE sell
20170725 000016.XSHE buy
20170726 000001.XSHE buy
20170728 000016.XSHE sell
20170728 000001.XSHE sell
20170801 000001.XSHE buy
20170801 000001.XSHE sell
20170807 000001.XSHE sell
20170809 000001.XSHE buy
20170817 000001.XSHE sell
20170912 000001.XSHE buy
20170913 000001.XSHE sell
20170914 000016.XSHE buy
20170915 000016.XSHE buy
20170915 000016.XSHE sell
20170918 000016.XSHE buy
20170918 000016.XSHE sell
20170919 000016.XSHE buy
20170919 000016.XSHE sell
20170921 000016.XSHE sell
20170925 000001.XSHE buy
20170929 000001.XSHE sell
20171011 000016.XSHE buy
20171013 000016.XSHE buy
20171013 000016.XSHE sell
20171016 000016.XSHE buy
20171016 000016.XSHE sell
20171018 000016.XSHE buy
20171018 000016.XSHE sell
20171019 000016.XSHE buy
20171019 000016.XSHE sell
20171020 000001.XSHE buy
20171025 000016.XSHE buy
20171025 000016.XSHE sell
20171027 000001.XSHE buy
20171027 000001.XSHE sell
20171101 000001.XSHE buy
20171101 000001.XSHE sell
20171102 000001.XSHE buy
20171102 000016.XSHE sell
20171102 000001.XSHE sell
20171103 000001.XSHE buy
20171107 000001.XSHE buy
20171107 000001.XSHE sell
20171116 000016.XSHE buy
20171121 000016.XSHE buy
20171121 000016.XSHE sell
20171122 000016.XSHE buy
20171122 000016.XSHE sell
20171127 000001.XSHE sell
20171201 000016.XSHE buy
20171201 000016.XSHE sell
20171204 000016.XSHE buy
20171204 000016.XSHE sell
20171211 000001.XSHE buy
20171211 000016.XSHE sell
20171212 000001.XSHE buy
20171212 000001.XSHE sell
20171219 000001.XSHE buy
20171219 000016.XSHE buy
20171219 000001.XSHE sell
20171222 000016.XSHE buy
20171222 000016.XSHE sell
20171225 000001.XSHE buy
20171225 000001.XSHE sell
20171226 000001.XSHE buy
20171226 000001.XSHE sell
20171227 000001.XSHE buy
20171227 000001.XSHE sell
20171229 000016.XSHE buy
20171229 000016.XSHE sell
20180102 000001.XSHE buy
20180102 000001.XSHE sell
20180103 000001.XSHE buy
20180103 000001.XSHE sell
20180110 000001.XSHE buy
20180110 000001.XSHE sell
20180115 000016.XSHE sell
20180117 000016.XSHE buy
20180118 000016.XSHE buy
20180118 000016.XSHE sell
20180125 000001.XSHE buy
20180125 000001.XSHE sell
20180126 000016.XSHE sell
20180131 000016.XSHE buy
20180131 000001.XSHE sell
20180201 000016.XSHE buy
20180201 000016.XSHE sell
20180206 000001.XSHE buy
20180222 000016.XSHE sell
20180222 000001.XSHE sell
20180226 000001.XSHE sell
20180227 000001.XSHE buy
20180227 000016.XSHE buy
20180228 000016.XSHE sell
20180306 000016.XSHE buy
20180306 000001.XSHE sell
20180323 000016.XSHE buy
20180323 000016.XSHE sell
20180327 000016.XSHE buy
20180327 000016.XSHE sell
20180409 000016.XSHE sell
20180416 000001.XSHE buy
20180418 000001.XSHE buy
20180418 000001.XSHE sell
20180420 000001.XSHE sell
20180426 000001.XSHE buy
20180508 000001.XSHE sell
20180514 000016.XSHE buy
20180516 000001.XSHE buy
20180518 000001.XSHE sell
20180523 000016.XSHE buy
20180523 000016.XSHE sell
20180605 000016.XSHE sell
20180607 000001.XSHE buy
20180608 000001.XSHE buy
20180608 000001.XSHE sell
20180614 000001.XSHE sell
20180619 000001.XSHE buy
20180628 000016.XSHE buy
20180629 000016.XSHE buy
20180629 000016.XSHE sell
20180705 000016.XSHE buy
20180705 000016.XSHE sell
20180709 000001.XSHE buy
20180709 000016.XSHE buy
20180709 000001.XSHE sell
20180709 000016.XSHE sell
20180711 000001.XSHE buy
20180711 000016.XSHE buy
20180711 000001.XSHE sell
20180712 000016.XSHE buy
20180712 000016.XSHE sell
20180712 000001.XSHE sell
20180713 000016.XSHE buy
20180713 000016.XSHE sell
20180720 000001.XSHE buy
20180720 000001.XSHE sell
20180724 000016.XSHE buy
20180724 000016.XSHE sell
20180727 000016.XSHE buy
20180727 000016.XSHE sell
20180801 000001.XSHE buy
20180801 000001.XSHE sell
20180807 000001.XSHE buy
20180807 000001.XSHE sell
20180808 000001.XSHE buy
20180808 000001.XSHE sell
20180809 000001.XSHE buy
20180809 000001.XSHE sell
20180810 000016.XSHE sell
20180813 000001.XSHE buy
20180813 000001.XSHE sell
20180820 000001.XSHE buy
20180820 000001.XSHE sell
20180829 000016.XSHE buy
20180831 000016.XSHE sell
20180905 000001.XSHE sell
20180913 000001.XSHE buy
20180914 000001.XSHE buy
20180914 000016.XSHE buy
20180914 000001.XSHE sell
20180918 000001.XSHE buy
20180918 000001.XSHE sell
20180927 000016.XSHE sell
20181008 000001.XSHE buy
20181008 000001.XSHE sell
20181009 000001.XSHE sell
20181016 000001.XSHE buy
20181018 000001.XSHE buy
20181018 000001.XSHE sell
20181019 000001.XSHE buy
20181019 000001.XSHE sell
20181026 000016.XSHE buy
20181029 000001.XSHE buy
20181029 000001.XSHE sell
20181029 000016.XSHE sell
20181030 000001.XSHE sell
20181102 000001.XSHE buy
20181105 000001.XSHE sell
20181108 000001.XSHE buy
20181108 000016.XSHE sell
20181109 000001.XSHE buy
20181109 000001.XSHE sell
20181112 000016.XSHE buy
20181115 000001.XSHE sell
20181119 000001.XSHE buy
20181120 000001.XSHE buy
20181120 000016.XSHE sell
20181120 000001.XSHE sell
20181203 000016.XSHE buy
20181205 000001.XSHE buy
20181205 000001.XSHE sell
20181206 000016.XSHE buy
20181206 000016.XSHE sell
20181213 000001.XSHE buy
20181213 000001.XSHE sell
20181213 000016.XSHE sell
20181214 000001.XSHE buy
20181214 000001.XSHE sell
20181217 000001.XSHE sell
20190104 000001.XSHE buy
20190104 000016.XSHE buy
20190104 000016.XSHE sell
20190114 000016.XSHE sell
20190122 000016.XSHE buy
20190122 000001.XSHE sell
20190201 000016.XSHE sell
20190215 000001.XSHE buy
20190218 000001.XSHE buy
20190218 000001.XSHE sell
20190307 000001.XSHE sell
20190308 000016.XSHE buy
20190311 000016.XSHE sell
20190313 000016.XSHE buy
20190314 000016.XSHE buy
20190314 000016.XSHE sell
20190315 000001.XSHE buy
20190321 000001.XSHE sell
20190325 000016.XSHE sell
20190329 000001.XSHE buy
20190329 000016.XSHE buy
20190402 000016.XSHE sell
20190408 000016.XSHE buy
20190409 000016.XSHE buy
20190409 000016.XSHE sell
20190410 000016.XSHE buy
20190410 000016.XSHE sell
20190411 000001.XSHE sell
20190415 000001.XSHE buy
20190417 000016.XSHE sell
20190419 000016.XSHE buy
20190422 000001.XSHE sell
20190425 000001.XSHE buy
20190429 000001.XSHE buy
20190429 000001.XSHE sell
20190430 000001.XSHE buy
20190430 000001.XSHE sell
