time operation sell_price hold_day buy_price buy_date
20150817 sell 39.95 4 43.7 20150811
20151028 sell 43.96 14 29.1 20151008
20160223 sell 30.12 2 30.35 20160219
20160325 sell 28.29 5 28.95 20160318
20160613 sell 24.32 4 27.82 20160603
20160614 sell 23.8 5 27.82 20160603
20160615 sell 24.58 6 27.82 20160603
20161117 sell 27.69 7 28.62 20161108
20170220 sell 22.29 2 21.92 20170216
20171130 sell 26.21 5 26.96 20171123
20171213 sell 29.68 14 26.96 20171123
20180131 sell 29.55 3 32.9 20180126
20180517 sell 40.08 5 40.5 20180510
20180723 sell 44.57 7 43.16 20180712
20180724 sell 43.09 8 43.16 20180712
20181120 sell 36.61 10 34.15 20181106
20190114 sell 36.85 2 38.15 20190110
20190221 sell 37.63 4 37.15 20190215
