time operation sell_price hold_day buy_price buy_date
20150617 sell 55.0 2 59.69 20150615
20150817 sell 38.25 2 38.89 20150813
20160725 sell 13.97 1 14.2 20160722
20160823 sell 14.84 4 15.25 20160817
20161017 sell 13.98 3 14.56 20161012
20170109 sell 12.94 3 13.27 20170104
20170227 sell 12.86 9 12.89 20170214
20170228 sell 12.86 10 12.89 20170214
20170301 sell 12.88 11 12.89 20170214
20170523 sell 15.24 6 14.88 20170515
20170524 sell 15.59 7 14.88 20170515
20170622 sell 16.21 12 15.29 20170606
20170704 sell 16.75 20 15.29 20170606
20170906 sell 16.57 7 16.04 20170828
20171227 sell 21.23 9 21.0 20171214
20171228 sell 21.46 10 21.0 20171214
20180315 sell 24.29 9 23.45 20180302
20180718 sell 23.2 2 24.16 20180716
20180911 sell 16.0 1 16.26 20180910
20181008 sell 16.57 6 16.51 20180920
20181009 sell 16.65 7 16.51 20180920
20181010 sell 16.25 8 16.51 20180920
20181011 sell 15.4 9 16.51 20180920
20181120 sell 16.71 10 15.95 20181106
20181121 sell 16.69 11 15.95 20181106
20190131 sell 15.25 7 15.31 20190122
