time operation sell_price hold_day buy_price buy_date
20151117 sell 101.3 2 104.85 20151113
20151118 sell 99.69 3 104.85 20151113
20151119 sell 103.05 4 104.85 20151113
20151120 sell 102.25 5 104.85 20151113
20151214 sell 106.99 5 111.71 20151207
20160720 sell 76.4 2 77.17 20160718
20160721 sell 75.99 3 77.17 20160718
20160824 sell 74.88 3 76.01 20160819
20161115 sell 67.9 7 68.26 20161104
20170208 sell 56.09 5 56.21 20170125
20170308 sell 57.8 5 58.35 20170301
20170523 sell 54.36 5 55.37 20170516
20181217 sell 23.01 1 23.38 20181214
20190308 sell 22.03 8 22.87 20190225
20190426 sell 22.75 6 24.0 20190418
20190429 sell 21.33 7 24.0 20190418
20190430 sell 22.22 8 24.0 20190418
