time operation trade_price
20150105 noo 12.8
20150106 noo 13.44
20150107 noo 13.43
20150108 noo 13.24
20150109 noo 12.89
20150116 noo 13.2
20150121 noo 13.29
20150122 noo 13.24
20150126 noo 13.3
20150127 noo 13.06
20150212 noo 11.69
20150213 noo 11.89
20150216 noo 12.09
20150217 noo 12.0
20150225 noo 11.88
20150226 noo 12.24
20150227 noo 12.19
20150302 noo 12.56
20150303 noo 12.24
20150304 noo 12.28
20150306 long 12.21
20150309 long_sell 12.24
20150310 long 12.43
20150311 noo 12.35
20150312 noo 12.53
20150313 noo 12.47
20150316 noo 12.64
20150317 noo 12.79
20150318 noo 13.17
20150319 noo 13.28
20150320 noo 13.17
20150323 noo 13.43
20150324 noo 13.18
20150325 noo 13.37
20150326 noo 13.46
20150327 noo 13.99
20150330 noo 14.82
20150331 noo 14.41
20150401 noo 15.85
20150402 noo 16.25
20150403 noo 16.06
20150407 noo 16.2
20150408 noo 16.01
20150409 noo 15.95
20150410 noo 16.83
20150413 noo 0
20150414 noo 16.86
20150415 long_sell 16.03
20150416 noo 16.53
20150417 noo 17.29
20150420 noo 18.54
20150421 noo 18.27
20150422 noo 18.41
20150423 noo 18.7
20150424 noo 18.1
20150427 long_sell 18.18
20150512 noo 17.25
20150513 noo 17.01
20150514 long 17.3
20150515 noo 16.52
20150518 long_sell 16.66
20150519 noo 17.87
20150520 long 17.71
20150521 noo 18.09
20150522 noo 18.49
20150525 noo 18.86
20150526 noo 19.34
20150527 noo 18.49
20150528 long_sell 16.93
20150529 long_sell 16.96
20150604 long 18.56
20150605 noo 20.17
20150608 noo 19.86
20150609 noo 20.01
20150610 noo 19.57
20150611 noo 19.27
20150612 long_sell 19.31
20150703 noo 14.41
20150706 noo 15.2
20150709 noo 0
20150710 noo 0
20150713 noo 0
20150717 noo 15.3
20150720 noo 15.28
20150721 noo 15.3
20150722 noo 15.49
20150723 noo 15.46
20150804 noo 14.03
20150806 noo 13.46
20150807 noo 13.8
20150810 noo 14.54
20150811 noo 14.38
20150812 noo 14.06
20150813 long 14.29
20150814 noo 14.51
20150817 noo 14.82
20150818 long_sell 13.34
20150831 noo 11.5
20150901 noo 11.28
20150902 noo 11.15
20150907 noo 10.81
20150908 noo 11.15
20150914 noo 11.35
20150916 noo 11.62
20150918 noo 11.15
20150921 noo 11.39
20150922 noo 11.43
20151009 noo 11.19
20151012 noo 11.66
20151013 long 11.8
20151014 noo 11.49
20151015 noo 11.78
20151016 noo 11.96
20151019 noo 11.73
20151020 noo 11.93
20151021 noo 11.68
20151022 noo 12.12
20151023 noo 12.13
20151026 noo 12.19
20151027 noo 12.01
20151028 noo 11.99
20151029 long_sell 11.98
20151104 noo 12.13
20151105 noo 12.58
20151106 noo 12.75
20151109 noo 12.94
20151110 noo 12.78
20151111 noo 12.72
20151112 noo 12.84
20151120 noo 12.54
20151125 noo 12.51
20151204 noo 11.79
20151207 noo 11.87
20151215 noo 11.55
20151216 noo 11.6
20151217 noo 11.8
20151218 noo 11.89
20151221 noo 12.08
20151222 noo 12.08
20151223 noo 12.01
20151224 long 12.13
20151225 noo 12.04
20151228 long_sell 11.7
20160120 noo 9.86
20160122 noo 9.55
20160125 noo 9.64
