time operation sell_price hold_day buy_price buy_date
20170309 sell 23.12 13 21.84 20170220
20170310 sell 23.19 14 21.84 20170220
20170807 sell 18.18 1 18.16 20170804
20170808 sell 17.92 2 18.16 20170804
20170823 sell 17.9 4 18.14 20170817
20170824 sell 17.42 5 18.14 20170817
20170904 sell 17.89 2 18.03 20170831
20170905 sell 17.91 3 18.03 20170831
20171017 sell 17.49 2 17.88 20171013
20171221 sell 15.26 1 15.34 20171220
20180109 sell 15.56 6 15.4 20171229
20180131 sell 16.4 7 16.14 20180122
20180301 sell 17.07 5 17.12 20180222
20180524 sell 17.25 10 16.7 20180510
20180730 sell 15.1 1 15.65 20180727
20181120 sell 13.86 12 12.98 20181102
20190122 sell 15.06 11 14.84 20190107
20190123 sell 15.13 12 14.84 20190107
