time operation sell_price hold_day buy_price buy_date
20150305 sell 14.58 4 14.71 20150227
20150724 sell 19.43 1 20.24 20150723
20150818 sell 17.55 5 18.67 20150811
20151021 sell 14.8 6 15.42 20151013
20160329 sell 16.1 4 16.56 20160323
20160330 sell 16.55 5 16.56 20160323
20160629 sell 15.13 2 15.0 20160627
20160823 sell 16.66 11 16.05 20160808
20161024 sell 16.1 5 16.12 20161017
20170217 sell 16.75 3 17.18 20170214
20170330 sell 16.14 4 17.43 20170324
20170607 sell 15.1 2 14.99 20170605
20170807 sell 15.22 2 15.37 20170803
20170823 sell 15.14 4 15.23 20170817
20170927 sell 13.03 3 13.58 20170922
20180307 sell 16.87 3 17.41 20180302
20180510 sell 17.72 4 17.95 20180504
20180731 sell 13.94 6 13.84 20180723
20181120 sell 10.68 8 9.9 20181108
20190117 sell 10.52 1 10.66 20190116
