time operation sell_price hold_day buy_price buy_date
20160721 sell 39.5 8 37.74 20160711
20160722 sell 38.7 9 37.74 20160711
20160905 sell 37.9 4 38.17 20160830
20161207 sell 34.7 4 35.71 20161201
20161208 sell 34.42 5 35.71 20161201
20170111 sell 35.48 6 35.45 20170103
20170711 sell 23.53 1 23.65 20170710
20170712 sell 23.42 2 23.65 20170710
20170815 sell 21.44 2 21.28 20170811
20171018 sell 22.85 3 22.98 20171013
20180115 sell 25.9 6 25.41 20180105
20180119 sell 25.96 10 25.41 20180105
20180412 sell 21.2 2 21.44 20180410
20180524 sell 23.87 12 21.39 20180508
20180716 sell 22.67 2 23.05 20180712
20181017 sell 24.06 20 22.11 20180911
20181211 sell 26.01 8 25.35 20181129
20190429 sell 39.6 4 40.86 20190423
