time operation sell_price hold_day buy_price buy_date
20160310 sell 7.03 1 7.22 20160309
20160311 sell 7.07 2 7.22 20160309
20160314 sell 7.19 3 7.22 20160309
20160607 sell 6.88 2 7.03 20160603
20160623 sell 6.83 3 6.86 20160620
20160712 sell 7.06 9 6.88 20160629
20160822 sell 6.83 2 6.86 20160818
20161017 sell 6.68 1 6.73 20161014
20170105 sell 7.07 1 7.12 20170104
20170223 sell 7.34 14 7.07 20170203
20170328 sell 7.28 5 7.34 20170321
20170329 sell 7.3 6 7.34 20170321
20170330 sell 7.27 7 7.34 20170321
20170331 sell 7.26 8 7.34 20170321
20170608 sell 7.76 6 7.72 20170531
20170901 sell 7.71 1 7.72 20170831
20171110 sell 7.72 14 7.53 20171023
20180110 sell 7.4 3 7.42 20180105
20180130 sell 7.57 8 7.58 20180118
20180131 sell 7.6 9 7.58 20180118
20180525 sell 6.54 4 6.67 20180521
20180528 sell 6.42 5 6.67 20180521
20180731 sell 5.74 5 5.79 20180724
20180821 sell 5.83 6 5.74 20180813
20181008 sell 5.89 5 6.0 20180921
20181120 sell 5.5 2 5.59 20181116
20190114 sell 5.35 5 5.44 20190107
20190115 sell 5.38 6 5.44 20190107
20190220 sell 5.57 11 5.38 20190129
