time operation trade_price
20150105 noo 19.45
20150115 noo 19.19
20150116 noo 18.97
20150126 noo 17.23
20150127 noo 17.05
20150128 noo 17.15
20150205 noo 16.67
20150206 noo 16.73
20150209 noo 17.43
20150210 noo 17.5
20150211 noo 17.54
20150212 noo 17.4
20150213 noo 17.41
20150217 noo 17.59
20150225 long 17.99
20150226 noo 19.79
20150227 noo 21.0
20150302 noo 21.02
20150303 noo 21.13
20150304 noo 20.61
20150305 noo 21.8
20150306 long_sell 20.93
20150311 noo 22.66
20150312 noo 22.91
20150313 noo 22.68
20150316 noo 23.15
20150317 noo 23.47
20150318 noo 23.32
20150319 noo 24.41
20150320 noo 25.79
20150323 noo 27.05
20150324 noo 26.35
20150325 noo 25.82
20150326 noo 25.6
20150408 noo 27.16
20150409 noo 26.61
20150410 noo 26.36
20150413 noo 27.34
20150414 noo 27.97
20150422 noo 26.9
20150423 noo 26.22
20150427 noo 25.48
20150506 noo 24.99
20150507 noo 25.08
20150508 noo 25.32
20150511 noo 25.99
20150512 long 28.11
20150513 noo 27.61
20150514 noo 28.43
20150515 noo 27.79
20150518 noo 26.7
20150519 noo 28.37
20150520 noo 27.8
20150521 long_sell 28.2
20150522 noo 29.9
20150525 noo 30.41
20150526 noo 30.67
20150527 noo 30.24
20150604 noo 32.41
20150605 noo 31.7
20150608 noo 33.23
20150609 noo 31.95
20150610 noo 31.55
20150615 noo 0
20150616 noo 0
20150617 noo 0
20150618 noo 0
20150619 noo 0
20150623 noo 0
20150624 noo 0
20150708 noo 0
20150709 noo 0
20150710 noo 0
20150717 noo 19.0
20150720 noo 19.11
20150721 noo 20.37
20150722 noo 19.92
20150723 noo 20.34
20150724 noo 19.39
20150810 noo 17.8
20150811 noo 17.57
20150812 noo 17.43
20150813 noo 17.68
20150814 noo 18.04
20150817 noo 18.36
20150818 long 18.07
20150819 noo 18.05
20150820 long_sell 16.86
20150901 noo 12.76
20150902 noo 12.09
20150907 noo 12.09
20150909 noo 13.25
20150910 noo 12.76
20150911 noo 12.66
20150914 noo 12.2
20150922 noo 12.68
20150924 noo 12.33
20150925 noo 11.9
20151008 noo 12.44
20151009 noo 12.73
20151012 long 13.81
20151013 noo 13.91
20151014 noo 13.65
20151015 noo 14.18
20151016 noo 14.47
20151019 noo 15.02
20151020 noo 15.33
20151021 noo 14.74
20151022 noo 15.02
20151023 noo 15.17
20151026 noo 15.45
20151027 long_sell 15.1
20151104 noo 15.88
20151105 noo 16.94
20151106 noo 18.16
20151109 noo 17.5
20151110 noo 17.62
20151111 noo 17.85
20151112 noo 17.49
20151116 noo 18.29
20151117 noo 18.02
20151125 noo 17.57
20151204 noo 15.5
20151207 noo 15.4
20151214 noo 16.45
20151215 noo 15.96
20151216 noo 16.07
20151217 noo 16.36
20151218 noo 16.32
20151221 noo 16.6
20151222 noo 16.81
20151223 long 16.88
20151224 noo 16.43
20151225 noo 16.46
20151228 long_sell 15.94
20160122 noo 12.31
20160125 noo 12.39
20160202 noo 11.73
20160203 noo 11.59
20160204 noo 11.73
20160205 noo 11.39
20160215 noo 11.21
20160216 noo 11.77
20160217 noo 11.92
20160218 noo 12.33
20160219 noo 12.79
20160222 long 12.98
20160223 noo 12.79
20160224 noo 12.87
20160225 long_sell 11.59
20160303 long 12.54
20160304 noo 12.6
20160307 noo 12.67
20160308 noo 12.58
20160309 long_sell 12.38
20160310 long_sell 11.9
20160316 noo 12.51
20160317 noo 12.96
20160318 noo 13.71
20160321 noo 15.08
20160322 noo 14.47
20160323 noo 14.61
20160324 noo 13.83
20160325 noo 14.0
20160331 noo 14.43
20160401 noo 14.13
20160405 noo 14.43
20160406 noo 14.24
20160413 noo 14.38
20160414 noo 14.37
20160415 noo 14.28
20160503 noo 13.41
20160504 noo 13.4
20160505 noo 13.49
20160517 noo 12.31
20160518 noo 12.17
20160520 noo 12.27
20160523 noo 12.35
20160526 noo 12.23
20160531 noo 13.14
20160601 noo 12.94
20160602 long 13.09
20160603 noo 13.2
20160606 noo 13.08
20160607 long_sell 13.11
20160620 noo 12.38
20160621 noo 12.51
20160622 long 12.8
20160623 noo 13.26
20160624 noo 12.9
20160627 noo 13.28
20160628 noo 13.67
20160629 noo 13.52
20160630 noo 13.48
20160701 noo 13.38
20160704 noo 13.78
20160705 noo 13.68
20160706 noo 13.76
20160707 noo 13.77
20160708 noo 13.73
20160711 long_sell 13.61
20160712 noo 13.88
20160713 noo 13.91
20160714 noo 13.93
20160715 noo 13.84
20160725 noo 13.66
20160726 noo 13.9
20160805 noo 12.91
20160808 noo 13.2
20160809 noo 13.21
20160810 noo 13.18
20160811 noo 13.18
20160812 noo 13.47
20160815 noo 14.12
20160816 long 13.99
20160817 noo 13.92
