time operation sell_price hold_day buy_price buy_date
20150309 sell 10.14 4 10.54 20150303
20150818 sell 13.8 6 15.02 20150810
20150819 sell 14.09 7 15.02 20150810
20150820 sell 13.07 8 15.02 20150810
20150821 sell 12.56 9 15.02 20150810
20150824 sell 11.3 10 15.02 20150810
20150825 sell 10.17 11 15.02 20150810
20151215 sell 12.38 5 13.59 20151208
20160309 sell 8.89 5 9.04 20160302
20160713 sell 8.07 6 8.06 20160705
20170711 sell 7.85 7 7.57 20170621
20170907 sell 8.06 5 8.28 20170831
20171025 sell 8.07 4 8.14 20171019
20171103 sell 8.25 11 8.14 20171019
20180109 sell 6.85 3 6.98 20180104
20180110 sell 6.81 4 6.98 20180104
20180131 sell 6.68 3 6.81 20180126
20180316 sell 6.08 2 6.18 20180314
20180522 sell 6.15 9 5.85 20180509
20180928 sell 5.27 8 5.12 20180917
20190114 sell 5.07 5 5.16 20190107
20190308 sell 5.63 17 5.18 20190213
