time operation sell_price hold_day buy_price buy_date
20150119 sell 30.81 6 30.85 20150109
20150306 sell 34.75 9 32.85 20150216
20150528 sell 44.0 7 40.95 20150519
20151019 sell 16.17 4 16.22 20151013
20160325 sell 14.56 4 14.95 20160321
20160705 sell 15.35 6 15.08 20160627
20160711 sell 15.45 10 15.08 20160627
20160804 sell 15.63 4 15.5 20160729
20160926 sell 15.89 9 16.07 20160909
20160927 sell 15.92 10 16.07 20160909
20170112 sell 16.46 3 16.81 20170109
20170213 sell 16.71 7 16.78 20170126
20170424 sell 16.3 4 16.7 20170418
20170622 sell 16.02 7 15.98 20170613
20170710 sell 16.32 19 15.98 20170613
20170711 sell 16.27 20 15.98 20170613
20170816 sell 17.24 13 16.25 20170728
20170817 sell 17.22 14 16.25 20170728
20171212 sell 23.89 6 24.38 20171204
20180302 sell 25.09 3 25.06 20180227
20180511 sell 33.55 9 31.73 20180426
20180719 sell 31.99 4 33.5 20180713
20180903 sell 27.37 2 28.42 20180830
20181109 sell 24.2 3 24.62 20181106
20181112 sell 24.9 4 24.62 20181106
20181207 sell 22.47 3 25.71 20181204
20181210 sell 22.05 4 25.71 20181204
20190125 sell 21.3 4 21.74 20190121
